event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
East of Scotland Championships,2021-09-26,Men's Senior 96Kg,Allen Brindley,93.4,118,122,126,145,150,155,126,155,281
East of Scotland Championships,2021-09-26,Men's Senior 109Kg,Jason Hagart,104.7,105,110,115,125,130,135,115,135,250
East of Scotland Championships,2021-09-26,Men's Senior 73Kg,Gilbert North,72.8,101,104,107,120,125,128,107,128,235
East of Scotland Championships,2021-09-26,Men's Junior Under 20 89Kg,Fouad Ghareeb,88.2,-90,90,-96,-125,125,-130,90,125,215
East of Scotland Championships,2021-09-26,Men's Under 23 109+Kg,Oliver Laming,109.2,98,-103,103,-110,110,-116,103,110,213
East of Scotland Championships,2021-09-26,Women's Senior 76Kg,Agata Herbert,74.6,84,87,90,-105,-105,105,90,105,195
East of Scotland Championships,2021-09-26,Men's Senior 81Kg,Nathan Mckendrick,78.4,85,-88,90,100,103,-107,90,103,193
East of Scotland Championships,2021-09-26,Men's Masters (35-39) 89Kg,Darren Marr,84.1,85,-88,-89,95,101,105,85,105,190
East of Scotland Championships,2021-09-26,Women's Senior 59Kg,Beth Ashbee,58.6,70,73,-75,85,-90,-90,73,85,158
East of Scotland Championships,2021-09-26,Men's Senior 81Kg,Kendrick So,79.5,55,60,65,70,75,80,65,80,145
East of Scotland Championships,2021-09-26,Women's Senior 59Kg,Katarzyna Moszyk,57.9,60,63,65,75,-78,-78,65,75,140
East of Scotland Championships,2021-09-26,Men's Masters (60-64) 102Kg,Eric ODonnell,98.5,-50,50,-55,75,78,81,50,81,131
East of Scotland Championships,2021-09-26,Men's Masters (60-64) 67Kg,Colin Hannah,66.9,50,55,-60,70,75,-80,55,75,130
East of Scotland Championships,2021-09-26,Women's Senior 71Kg,Amy Cochrane,68.5,45,48,50,60,64,-67,50,64,114
East of Scotland Championships,2021-09-26,Women's Under 23 64Kg,Shannon McCafferty,63.6,40,-45,45,55,58,63,45,63,108
East of Scotland Championships,2021-09-26,Women's Under 23 71Kg,Tamara Dsouli,68.5,40,43,46,50,55,-60,46,55,101
East of Scotland Championships,2021-09-26,Women's Senior 59Kg,Wiktoria Rybakiewicz,58.3,40,43,45,50,53,55,45,55,100
East of Scotland Championships,2021-09-26,Women's Under 23 76Kg,katy robson,73.9,35,38,41,50,55,-58,41,55,96
East of Scotland Championships,2021-09-26,Women's Under 23 59Kg,Keegan Cunningham,58.1,30,33,-37,40,45,48,33,48,81
East of Scotland Championships,2021-09-26,Women's Masters (60-64) 87Kg,claire cameron,81.5,31,32,-33,-40,42,-43,32,42,74
East of Scotland Championships,2021-09-26,Women's Junior Under 20 64Kg,Emily Logan,63.2,25,28,31,30,33,35,31,35,66
