event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Oldbury Open I 2018,2018-03-10,Men's Under 23 94Kg,Jonathan Smith,93.45,120,-125,126,142,148,154,126,154,280
Oldbury Open I 2018,2018-03-10,Men's Senior 94Kg,Christopher Ward,92,105,108,-111,-135,135,140,108,140,248
Oldbury Open I 2018,2018-03-10,Men's Under 23 85Kg,Christopher Russ,82.7,101,107,111,121,126,131,111,131,242
Oldbury Open I 2018,2018-03-10,Men's Senior 94Kg,Chris Backhouse,93.25,105,-111,111,130,-135,0,111,130,241
Oldbury Open I 2018,2018-03-10,Men's Junior Under 20 105Kg,Harry Nelms,102,90,95,-102,125,130,135,95,135,230
Oldbury Open I 2018,2018-03-10,Men's Senior 94Kg,Adam Dobie,93,95,100,104,-120,123,-128,104,123,227
Oldbury Open I 2018,2018-03-10,Men's Senior 105Kg,Muka Silver,97.7,97,-100,-100,120,125,130,97,130,227
Oldbury Open I 2018,2018-03-10,Men's Senior 94Kg,Liam Hunt,91.2,88,92,96,-115,115,120,96,120,216
Oldbury Open I 2018,2018-03-10,Men's Under 23 77Kg,Ebrahim Bakhtar,76.75,90,-95,96,105,112,115,96,115,211
Oldbury Open I 2018,2018-03-10,Men's Senior 77Kg,Jake Baylis,70.3,85,88,90,112,116,118,90,118,208
Oldbury Open I 2018,2018-03-10,Men's Under 23 77Kg,George Kinnell,75.8,83,86,88,112,116,-121,88,116,204
Oldbury Open I 2018,2018-03-10,Men's Junior Under 20 85Kg,Joseph White,83,80,85,90,100,105,-110,90,105,195
Oldbury Open I 2018,2018-03-10,Men's Senior 94Kg,David Honey,92.55,-82,82,-86,105,110,-115,82,110,192
Oldbury Open I 2018,2018-03-10,Men's Senior 85Kg,Ed Battey,82.65,-78,80,85,98,-105,106,85,106,191
Oldbury Open I 2018,2018-03-10,Men's Youth Under 15 69Kg,Josh Lynch,68.45,75,-80,83,-102,102,-107,83,102,185
Oldbury Open I 2018,2018-03-10,Women's Senior 63Kg,Christie Marie Williams,59.9,73,75,78,93,95,98,78,98,176
Oldbury Open I 2018,2018-03-10,Men's Senior 105Kg,Adrian Vaughan,103.1,70,75,80,85,90,95,80,95,175
Oldbury Open I 2018,2018-03-10,Men's Youth Under 17 77Kg,Ayo Fadahunsi,75.9,60,65,70,86,90,-100,70,90,160
Oldbury Open I 2018,2018-03-10,Men's Senior 85Kg,Peter Richardson,83.95,-68,70,74,-85,85,-90,74,85,159
Oldbury Open I 2018,2018-03-10,Men's Under 23 105Kg,Dan Salt,100.1,55,60,-65,80,85,90,60,90,150
Oldbury Open I 2018,2018-03-10,Women's Senior 53Kg,Loridana Bavetta,49.4,52,56,60,75,78,81,60,81,141
Oldbury Open I 2018,2018-03-10,Women's Junior Under 20 75Kg,Fallon Parker,74.6,62,64,-66,72,75,77,64,77,141
Oldbury Open I 2018,2018-03-10,Women's Senior 69Kg,Rhea Jarvis,68.2,56,58,-60,76,78,82,58,82,140
Oldbury Open I 2018,2018-03-10,Women's Senior 63Kg,Sophie Asker,60.3,59,61,64,69,71,75,64,75,139
Oldbury Open I 2018,2018-03-10,Women's Senior 69Kg,Ania Negele,67.3,55,59,62,68,73,77,62,77,139
Oldbury Open I 2018,2018-03-10,Women's Under 23 69Kg,Caitlin MacNamara,69,-55,55,-60,75,-79,80,55,80,135
Oldbury Open I 2018,2018-03-10,Women's Senior 75Kg,Abie Morgan,73.8,55,-60,-60,75,78,80,55,80,135
Oldbury Open I 2018,2018-03-10,Women's Under 23 69Kg,Janine Dovey,64.8,-55,55,-57,70,73,-75,55,73,128
Oldbury Open I 2018,2018-03-10,Women's Senior 63Kg,Patricia von Thun,62.2,48,-50,51,65,69,71,51,71,122
Oldbury Open I 2018,2018-03-10,Men's Youth Under 15 50Kg,Leo Handy,49.8,-45,45,51,60,64,67,51,67,118
Oldbury Open I 2018,2018-03-10,Women's Senior 75Kg,Natalie Simpson,75,51,-53,53,60,64,-68,53,64,117
Oldbury Open I 2018,2018-03-10,Women's Senior 58Kg,Alix Barbier,57.5,47,49,-51,54,57,60,49,60,109
Oldbury Open I 2018,2018-03-10,Women's Junior Under 20 69Kg,Gillian Russell,68.1,37,40,-42,52,-53,-53,40,52,92
Oldbury Open I 2018,2018-03-10,Women's Youth Under 17 63Kg,Niamh Broad,62.5,-64,64,-66,-83,-83,-83,64,0,64
