event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Welsh Senior Championships 2023,2023-12-02,Men's Senior 109+Kg,Joseph Walton,121.8,125,130,-135,160,165,170,130,170,300
Welsh Senior Championships 2023,2023-12-02,Men's Senior 89Kg,edward gibson,86.65,-116,116,120,145,150,155,120,155,275
Welsh Senior Championships 2023,2023-12-02,Men's Senior 96Kg,Harry Nelms,94.35,112,116,120,145,150,155,120,155,275
Welsh Senior Championships 2023,2023-12-02,Men's Senior 89Kg,Theo Morris,87.55,110,115,120,135,140,145,120,145,265
Welsh Senior Championships 2023,2023-12-02,Men's Senior 89Kg,Oliver Godwin,88.9,115,-119,-119,140,144,-146,115,144,259
Welsh Senior Championships 2023,2023-12-02,Men's Senior 89Kg,Timothy Williams,87.85,114,-118,-118,137,142,-146,114,142,256
Welsh Senior Championships 2023,2023-12-02,Men's Senior 89Kg,Luke Fletcher,87.1,104,108,-112,128,-131,-131,108,128,236
Welsh Senior Championships 2023,2023-12-02,Men's Senior 102Kg,Taylor Probets,99.15,100,105,-110,120,126,-133,105,126,231
Welsh Senior Championships 2023,2023-12-02,Men's Senior 89Kg,Oliver Cooke,86.15,97,101,105,113,118,-123,105,118,223
Welsh Senior Championships 2023,2023-12-02,Men's Senior 67Kg,Garin Beams,67,-90,90,94,112,116,-120,94,116,210
Welsh Senior Championships 2023,2023-12-02,Men's Senior 61Kg,Seth Casidsid,60.6,85,87,-90,105,112,115,87,115,202
Welsh Senior Championships 2023,2023-12-02,Women's Senior 81Kg,Emma McCready,80.95,90,-93,-93,-107,-107,107,90,107,197
Welsh Senior Championships 2023,2023-12-02,Women's Senior 71Kg,chloe hood,70.15,75,79,82,100,105,108,82,108,190
Welsh Senior Championships 2023,2023-12-02,Women's Senior 64Kg,Molly Greenwood,63.85,-78,78,82,93,-97,98,82,98,180
Welsh Senior Championships 2023,2023-12-02,Women's Senior 71Kg,Natasha Osgood,69.4,75,79,-83,97,101,-104,79,101,180
Welsh Senior Championships 2023,2023-12-02,Women's Senior 87Kg,Niamh Collins,81.1,75,-78,78,95,100,-104,78,100,178
Welsh Senior Championships 2023,2023-12-02,Women's Senior 71Kg,Megan Dixon,68.55,73,-76,76,-95,-95,95,76,95,171
Welsh Senior Championships 2023,2023-12-02,Women's Senior 81Kg,Ella Beard,80.4,71,-75,75,96,-100,-100,75,96,171
Welsh Senior Championships 2023,2023-12-02,Women's Senior 81Kg,Cerys Head,80.2,72,76,-79,92,95,-98,76,95,171
Welsh Senior Championships 2023,2023-12-02,Women's Senior 64Kg,Jennifer Potter,63.85,-72,72,-75,96,98,-101,72,98,170
Welsh Senior Championships 2023,2023-12-02,Women's Senior 64Kg,Bethany Randall,63.6,70,74,-77,88,92,95,74,95,169
Welsh Senior Championships 2023,2023-12-02,Women's Senior 64Kg,Chase Clark,63.25,67,-70,72,92,95,-98,72,95,167
Welsh Senior Championships 2023,2023-12-02,Women's Senior 55Kg,Madaline Connelly ,54.95,68,71,74,85,88,91,74,91,165
Welsh Senior Championships 2023,2023-12-02,Women's Senior 59Kg,Charlotte Whalley,57.65,70,73,-76,-90,90,-94,73,90,163
Welsh Senior Championships 2023,2023-12-02,Women's Senior 59Kg,Catrin Jones,58.55,63,-66,66,91,95,-98,66,95,161
Welsh Senior Championships 2023,2023-12-02,Women's Senior 64Kg,Janine Dovey,62.55,-68,69,72,82,85,-88,72,85,157
Welsh Senior Championships 2023,2023-12-02,Women's Senior 64Kg,Annie Clay,62.2,65,68,70,83,-87,87,70,87,157
Welsh Senior Championships 2023,2023-12-02,Women's Senior 76Kg,Ellis Thomas,75.95,-70,70,-72,84,-87,87,70,87,157
Welsh Senior Championships 2023,2023-12-02,Men's Senior 73Kg,Michael Farmer,70.25,55,65,101,55,0,0,101,55,156
Welsh Senior Championships 2023,2023-12-02,Women's Senior 76Kg,Nadine Kehely,71.65,66,-68,-69,84,-87,87,66,87,153
Welsh Senior Championships 2023,2023-12-02,Women's Senior 55Kg,Emily Baron,54.15,-62,62,65,85,88,88,65,88,153
Welsh Senior Championships 2023,2023-12-02,Women's Senior 55Kg,Sinead Lenihan,54.3,63,66,-68,78,81,85,66,85,151
Welsh Senior Championships 2023,2023-12-02,Women's Senior 71Kg,Tracy Rosser-Shrewsbury,70.65,67,-70,-70,76,79,-81,67,79,146
Welsh Senior Championships 2023,2023-12-02,Women's Senior 55Kg,Nikole Roberts,52.4,63,66,-69,76,79,-82,66,79,145
Welsh Senior Championships 2023,2023-12-02,Women's Senior 71Kg,Holly Knowles,65.3,56,59,61,77,80,-83,61,80,141
Welsh Senior Championships 2023,2023-12-02,Women's Senior 59Kg,Dionn Hargreaves,56.85,55,58,60,70,73,76,60,76,136
Welsh Senior Championships 2023,2023-12-02,Women's Senior 59Kg,Lindsay Atkinson,57.3,55,58,60,71,74,-76,60,74,134
Welsh Senior Championships 2023,2023-12-02,Women's Senior 59Kg,Kirstie Milne,58.5,53,55,57,66,68,71,57,71,128
Welsh Senior Championships 2023,2023-12-02,Men's Senior 61Kg,Llewellyn Waits,60.3,-75,-75,-75,0,0,0,0,0,0
Welsh Senior Championships 2023,2023-12-02,Men's Senior 73Kg,Lewis Thomas,72.7,-97,100,-103,-129,0,0,100,0,0
Welsh Senior Championships 2023,2023-12-02,Men's Senior 73Kg,Cian Green,72.75,-108,-108,-108,0,0,0,0,0,0
