event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
LOWA Invitational I 2019,2019-02-15,Men's Senior 96Kg,Khrystopher Speed,92.4,120,127,132,150,-158,160,132,160,292
LOWA Invitational I 2019,2019-02-15,Men's Senior 96Kg,Kieran Morgan,92.4,120,127,132,150,-158,160,132,160,292
LOWA Invitational I 2019,2019-02-15,Men's Senior 81Kg,Sebastian Biggins,80.3,88,93,100,110,117,122,100,122,222
LOWA Invitational I 2019,2019-02-15,Men's Senior 73Kg,Henry Li,72.3,80,86,90,105,111,-117,90,111,201
LOWA Invitational I 2019,2019-02-15,Men's Under 23 67Kg,Alvin Lee,65.7,70,74,77,85,91,-95,77,91,168
LOWA Invitational I 2019,2019-02-15,Women's Senior 76Kg,Nicola Stiddard,74.8,65,69,72,84,-90,90,72,90,162
LOWA Invitational I 2019,2019-02-15,Women's Senior 87Kg,Jessica Silva,84.4,68,-72,-73,90,-97,-103,68,90,158
LOWA Invitational I 2019,2019-02-15,Women's Senior 87Kg,Samantha Williams,87,70,73,-75,82,-85,85,73,85,158
LOWA Invitational I 2019,2019-02-15,Women's Senior 87+Kg,Emily Campbell,98.2,57,61,-66,85,90,95,61,95,156
LOWA Invitational I 2019,2019-02-15,Women's Senior 64Kg,Sarah Hearn,63.9,55,58,61,-81,82,85,61,85,146
LOWA Invitational I 2019,2019-02-15,Men's Masters (40-44) 89Kg,Mark Butcher,82.6,60,-65,68,70,75,-80,68,75,143
LOWA Invitational I 2019,2019-02-15,Men's Masters (50-54) 81Kg,Daoud Zekrya,80.7,63,-66,-66,75,-82,-82,63,75,138
LOWA Invitational I 2019,2019-02-15,Women's Senior 71Kg,Rebeca van Heerden,65.2,56,60,-64,68,-73,-74,60,68,128
LOWA Invitational I 2019,2019-02-15,Women's Senior 64Kg,Arti Braude,64,55,59,-62,66,-70,-72,59,66,125
LOWA Invitational I 2019,2019-02-15,Women's Senior 64Kg,Ana Baez,63,51,-53,-53,-66,-66,66,51,66,117
LOWA Invitational I 2019,2019-02-15,Women's Masters (40-44) 59Kg,Sarah Hilton,56.7,46,48,-50,-57,57,60,48,60,108
LOWA Invitational I 2019,2019-02-15,Women's Masters (35-39) 55Kg,Chloe Motion,53.4,47,-49,-49,-57,57,-61,47,57,104
LOWA Invitational I 2019,2019-02-15,Men's Masters (60-64) 73Kg,George Foulgham,72.2,56,-58,58,-66,-66,-66,58,0,58
