event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Virtual Welsh Open 3 2021,2021-04-30,Men's Senior 102Kg,Harry Misangyi,96.7,125,-130,0,165,-170,0,125,165,290
Virtual Welsh Open 3 2021,2021-04-30,Men's Senior 96Kg,Harry Misangyi,95.7,125,-130,0,165,-170,0,125,165,290
Virtual Welsh Open 3 2021,2021-04-30,Men's Senior 73Kg,Scott Maynard,72.9,84,88,-91,114,118,-124,88,118,206
Virtual Welsh Open 3 2021,2021-04-30,Men's Senior 61Kg,Samuel Henderson,59.6,75,80,-85,90,100,105,80,105,185
Virtual Welsh Open 3 2021,2021-04-30,Women's Under 23 55Kg,Catrin Jones,54.65,78,80,83,95,100,0,83,100,183
Virtual Welsh Open 3 2021,2021-04-30,Men's Youth Under 17 67Kg,Caleb Griffiths,66.8,82,0,0,100,0,0,82,100,182
Virtual Welsh Open 3 2021,2021-04-30,Men's Junior Under 20 96Kg,Kyle Colella,92.1,75,0,0,105,0,0,75,105,180
Virtual Welsh Open 3 2021,2021-04-30,Women's Junior Under 20 76Kg,chloe hood,71.4,70,73,75,85,90,93,75,93,168
Virtual Welsh Open 3 2021,2021-04-30,Women's Senior 59Kg,Sian Peters,58.9,65,68,70,88,92,95,70,95,165
Virtual Welsh Open 3 2021,2021-04-30,Women's Youth Under 17 59Kg,Charlotte Whalley,58.6,60,63,64,77,79,-81,64,79,143
Virtual Welsh Open 3 2021,2021-04-30,Women's Masters (35-39) 71Kg,Tracy Rosser,69.5,55,58,61,73,76,78,61,78,139
Virtual Welsh Open 3 2021,2021-04-30,Men's Masters (55-59) 73Kg,Steven Wright,70.2,50,52,54,68,-70,72,54,72,126
Virtual Welsh Open 3 2021,2021-04-30,Women's Senior 71Kg,Emma Mcquaid,64.7,75,80,0,-95,-100,0,80,0,80
Virtual Welsh Open 3 2021,2021-04-30,Men's Youth Under 17 49Kg,Sean Davies,48.1,29,30,32,43,45,-47,32,45,77
Virtual Welsh Open 3 2021,2021-04-30,Women's Youth Under 15 81+Kg,Grace Morris,84.6,-49,0,0,63,0,0,0,63,63
Virtual Welsh Open 3 2021,2021-04-30,Men's Junior Under 20 67Kg,Garin Beams,66.8,-91,-96,-96,-106,-106,-106,0,0,0
