event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 96Kg,Ramiro Mora Romero,96,151,156,160,190,196,-200,160,196,356
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 109Kg,Andrew Griffiths,108.88,153,157,161,180,-186,189,161,189,350
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 109+Kg,Mackenzie Middleton,128.45,145,-150,150,170,175,-180,150,175,325
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 102Kg,Edmon avetisyan,101.74,-135,135,140,170,176,181,140,181,321
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Under 23 96Kg,Myren Madden,94.65,140,144,-148,173,-178,-178,144,173,317
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-05,Men's Senior 81Kg,Chris Murray,81,135,138,141,166,172,175,141,175,316
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Masters (35-39) 102Kg,David Steel,100.96,132,136,140,167,175,-180,140,175,315
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Junior Under 20 89Kg,Stefano Cataldi,88.27,135,-140,-143,-173,-173,173,135,173,308
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Masters (35-39) 109Kg,David Harding-Prior,107.63,138,-143,-143,158,163,168,138,168,306
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 89Kg,Edward Smale,88.94,130,134,137,160,164,-171,137,164,301
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Junior Under 20 109Kg,Kun Mo Yang,107.96,135,-141,-141,165,-172,-172,135,165,300
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 89Kg,Jack Dobson,88.13,128,133,137,158,162,-168,137,162,299
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 96Kg,Harry Nelms,94.77,-128,128,-132,165,170,-176,128,170,298
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 96Kg,Ciaran Barnes,94.23,120,124,128,160,165,170,128,170,298
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 109Kg,Simon Prentice,108.7,123,128,-133,155,161,167,128,167,295
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Junior Under 20 96Kg,Drew Burns,95.41,133,-137,-137,160,-167,0,133,160,293
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Masters (35-39) 102Kg,kristaps valdmanis,100.95,-126,126,-131,-166,-166,166,126,166,292
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 109+Kg,Joseph Walton,116.35,-130,-130,130,161,-166,-166,130,161,291
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 102Kg,Michael Cutler,99.13,-125,125,130,150,155,160,130,160,290
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 109Kg,John Mcindoe,107.89,125,130,-132,158,-163,-165,130,158,288
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 89Kg,Lukas Lakin,86.75,118,122,-126,158,164,-170,122,164,286
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-06,Men's Senior 102Kg,Daniel Conroy,100.77,115,120,126,150,160,-167,126,160,286
BRITISH SENIOR CHAMPIONSHIPS 2023,2023-08-05,Men's Senior 81Kg,Tom Ingram,79.64,-123,123,127,155,-158,158,127,158,285
