event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Glasgow City Barbell Club Event,2024-03-22,Men's Senior 109Kg,Alexander Salthouse,107.4,-115,118,121,145,150,155,121,155,276
Glasgow City Barbell Club Event,2024-03-15,Men's Senior 109+Kg,euan fitzpatrick,123.5,90,95,100,115,-120,125,100,125,225
Glasgow City Barbell Club Event,2024-03-27,Men's Senior 96Kg,Murray Wallace,94.7,90,94,98,110,115,-120,98,115,213
Glasgow City Barbell Club Event,2024-03-28,Men's Senior 81Kg,Michael Winetrobe,79.8,-82,82,-87,115,-120,-121,82,115,197
Glasgow City Barbell Club Event,2024-03-10,Men's Masters (40-44) 89Kg,Paul Chalmers,87.5,80,84,87,100,105,-109,87,105,192
Glasgow City Barbell Club Event,2024-03-21,Men's Masters (40-44) 109+Kg,Stephen Quail,135,75,-81,81,100,105,-110,81,105,186
Glasgow City Barbell Club Event,2024-03-17,Men's Senior 89Kg,Matt Irvine,83.9,70,-75,75,95,100,-106,75,100,175
Glasgow City Barbell Club Event,2024-03-14,Women's Senior 81Kg,Zelda Dura,79.4,43,47,50,68,72,-75,50,72,122
Glasgow City Barbell Club Event,2024-03-24,Women's Senior 71Kg,Beth Sharp,70.4,50,-53,53,61,65,68,53,68,121
Glasgow City Barbell Club Event,2024-03-12,Women's Senior 59Kg,Amy Dobrijevic,58.6,50,-53,53,63,-67,67,53,67,120
Glasgow City Barbell Club Event,2024-03-25,Women's Senior 64Kg,Ami Sheridan,60.8,50,53,-56,67,-70,-71,53,67,120
Glasgow City Barbell Club Event,2024-03-11,Women's Junior Under 20 81Kg,Olivia  Dalrymple ,77.1,-45,48,-50,60,63,67,48,67,115
Glasgow City Barbell Club Event,2024-03-09,Men's Senior 61Kg,Olivier Angelo,59.7,43,46,-49,62,65,67,46,67,113
Glasgow City Barbell Club Event,2024-03-20,Women's Masters (45-49) 64Kg,Sheryl Paul,61.1,38,40,-43,55,58,61,40,61,101
Glasgow City Barbell Club Event,2024-03-16,Women's Junior Under 20 59Kg,Paige Gilfillan,57.2,37,40,43,50,-54,57,43,57,100
Glasgow City Barbell Club Event,2024-03-13,Women's Masters (40-44) 71Kg,Michelle  Docherty,70.6,35,-38,40,50,53,-57,40,53,93
Glasgow City Barbell Club Event,2024-03-23,Women's Senior 59Kg,aimee scott,58.85,35,-38,38,47,52,55,38,55,93
Glasgow City Barbell Club Event,2024-03-18,Women's Masters (40-44) 87+Kg,Laura McColgan,88.8,20,23,26,25,30,35,26,35,61
Glasgow City Barbell Club Event,2024-03-19,Women's Youth Under 15 64Kg,Orla O’Donnell,61,18,21,23,27,30,33,23,33,56
Glasgow City Barbell Club Event,2024-03-26,Men's Senior 109+Kg,Mark Turnbull,133.3,80,-85,85,0,0,0,85,0,0
