event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Senior 96Kg,Ciaran Barnes,93.6,-120,120,-125,150,155,-160,120,155,275
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Senior 102Kg,Ashley Walke,99.6,90,94,98,122,127,132,98,132,230
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Senior 102Kg,Richard Parker,100.9,-90,90,94,128,133,-137,94,133,227
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Under 23 96Kg,James Wales,94.5,90,93,95,120,123,-126,95,123,218
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Senior 102Kg,Thomas Usher,101,88,91,-95,118,122,125,91,125,216
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Senior 73Kg,russell Davies,72.4,-92,92,95,-119,-119,119,95,119,214
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Senior 81Kg,Josh Shortwood ,78.9,83,87,92,105,109,112,92,112,204
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 81Kg,Angela Wyss,79.4,80,83,-85,-100,100,103,83,103,186
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Senior 102Kg,Daniel Whitford,101.2,65,70,75,92,96,101,75,101,176
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Senior 102Kg,Kamil Dabrowski,101.6,-75,75,-80,95,100,-105,75,100,175
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 71Kg,Lianne Brown,70,-70,70,74,92,-95,95,74,95,169
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 71Kg,Megan Dixon,68.2,68,71,73,90,93,-97,73,93,166
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Senior 81Kg,Marcin Wenger,78.9,68,73,-78,80,85,90,73,90,163
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Senior 89Kg,Joe McCoy,88.4,65,-68,-70,88,91,94,65,94,159
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 59Kg,Sulakhsna Gunnoo,58.1,63,66,-69,71,76,-80,66,76,142
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Youth Under 17 81Kg,Hayden Daniel James Dunmall,78.3,60,64,-70,77,-83,-83,64,77,141
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Youth Under 17 71Kg,Isla Travers,67.3,59,62,-65,-74,75,78,62,78,140
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 64Kg,Louisa McLoughlin,63.1,60,63,-65,73,-76,76,63,76,139
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 55Kg,Rachel Haslam,54.4,57,60,-63,72,75,-77,60,75,135
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Under 23 64Kg,Sam Kyriacou,60.5,53,56,58,74,-77,77,58,77,135
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 71Kg,Abbie Whiddett,69.7,55,58,-61,70,75,-80,58,75,133
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Youth Under 17 81+Kg,ANGELIQUE Wallace -Bourgoin,82.2,-56,56,58,-70,70,72,58,72,130
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Under 23 76Kg,Anna Merritt,74.5,-51,51,55,68,74,-78,55,74,129
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 59Kg,Lindsay Atkinson,58.1,55,-58,58,68,-71,-71,58,68,126
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Under 23 73Kg,Jacob Siddall,72.2,52,55,-62,70,-75,-75,55,70,125
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 87+Kg,Jamillah Robinson-heather,122.4,53,-56,-56,63,66,69,53,69,122
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 81Kg,rebecca johnstone,76.4,52,-55,55,-65,65,-67,55,65,120
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 81Kg,Lucy baker,78.4,43,45,-47,63,66,-70,45,66,111
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Masters (40-44) 59Kg,Luned Jones,56.7,41,43,45,56,59,61,45,61,106
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 59Kg,Kirsty Robathan-Smith,58.4,42,44,46,55,58,60,46,60,106
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Masters (50-54) 76Kg,sara wallace,74.7,42,-44,-44,60,-63,63,42,63,105
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 71Kg,Emily Smith,67.9,35,40,-42,55,-60,60,40,60,100
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Under 23 87Kg,Emily Storey,82.3,-38,38,40,48,53,56,40,56,96
FULL Smashing In Spring Open Lakeside Weightlifting,2022-10-08,Men's Youth Under 17 55Kg,Fletcher Bentley,53.95,39,42,-45,49,53,-55,42,53,95
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Youth Under 17 71Kg,Lucy White,70.1,-35,35,-38,45,48,-50,35,48,83
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Youth Under 15 55Kg,Connie Maggs,49.6,26,28,31,34,-37,37,31,37,68
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Women's Senior 64Kg,Janine Dovey,63.1,-64,-64,-64,80,-82,82,0,82,0
FULL Smashing In Spring Open Lakeside Weightlifting,2023-04-29,Men's Senior 81Kg,Adigheji Okoro,78.9,0,0,0,0,0,0,0,0,0
