event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Oxford Powersports Open,2019-09-07,Men's Senior 109Kg,Christopher Palser-Thorne,106.7,125,130,133,172,180,-185,133,180,313
Oxford Powersports Open,2019-09-07,Men's Senior 109Kg,Andrew Cairns,109,118,121,-123,150,153,156,121,156,277
Oxford Powersports Open,2019-09-07,Men's Senior 89Kg,Ollie Cahill,83,110,120,-129,140,150,-160,120,150,270
Oxford Powersports Open,2019-09-07,Men's Senior 81Kg,Izaak Wilson,80.9,105,110,115,135,140,144,115,144,259
Oxford Powersports Open,2019-09-07,Men's Senior 81Kg,Izaak Wilson,80.9,105,110,115,135,140,-144,115,140,255
Oxford Powersports Open,2019-09-07,Men's Senior 96Kg,Christopher Ward,95.5,100,104,108,130,135,140,108,140,248
Oxford Powersports Open,2019-09-07,Men's Senior 81Kg,Thomas Bolton,80,100,104,106,130,-134,-134,106,130,236
Oxford Powersports Open,2019-09-07,Men's Senior 96Kg,Adam Dobie,95.3,95,100,105,-120,120,127,105,127,232
Oxford Powersports Open,2019-09-07,Men's Senior 89Kg,Conor Lynch,86.4,102,-106,-106,120,-125,125,102,125,227
Oxford Powersports Open,2019-09-07,Men's Under 23 81Kg,Samuel Calway,79.9,80,86,90,117,122,125,90,125,215
Oxford Powersports Open,2019-09-07,Men's Senior 81Kg,Adam Hemsley,80,96,99,-102,115,-120,-120,99,115,214
Oxford Powersports Open,2019-09-07,Men's Senior 89Kg,Matthew Woodward,86.9,-85,85,90,105,110,113,90,113,203
Oxford Powersports Open,2019-09-07,Women's Senior 87Kg,Lauren Miller,84.3,75,78,80,96,99,102,80,102,182
Oxford Powersports Open,2019-09-07,Men's Senior 89Kg,Peter Richardson,87.9,75,78,81,85,90,95,81,95,176
Oxford Powersports Open,2019-09-07,Men's Youth Under 17 73Kg,Levi Whyte,71.9,75,-80,80,83,90,95,80,95,175
Oxford Powersports Open,2019-09-07,Women's Senior 64Kg,Jessica Tea,63.7,72,74,76,91,-94,94,76,94,170
Oxford Powersports Open,2019-09-07,Men's Junior Under 20 73Kg,Cameron Tappin,67.3,70,-75,75,90,-95,-95,75,90,165
Oxford Powersports Open,2019-09-07,Men's Junior Under 20 73Kg,Stan Evans,71.4,57,62,70,84,90,-95,70,90,160
Oxford Powersports Open,2019-09-07,Women's Senior 76Kg,Deanna Daley,75.7,60,64,68,82,-86,86,68,86,154
Oxford Powersports Open,2019-09-07,Men's Masters (40-44) 81Kg,Simon Raby,79.7,60,-65,67,75,-80,-85,67,75,142
Oxford Powersports Open,2019-09-07,Women's Senior 59Kg,Kayleigh-Anne Steele,57.2,55,-59,59,72,77,80,59,80,139
Oxford Powersports Open,2019-09-07,Women's Senior 64Kg,Catriona McLain,64,-52,52,55,67,71,74,55,74,129
Oxford Powersports Open,2019-09-07,Women's Youth Under 17 76Kg,Isabelle Sperry,74.9,54,57,-60,70,-75,-75,57,70,127
Oxford Powersports Open,2019-09-07,Women's Senior 55Kg,Haylene Ryan-Causer,54.7,-55,55,-58,67,70,-74,55,70,125
Oxford Powersports Open,2019-09-07,Women's Senior 71Kg,Caroline Marks,65,48,51,55,64,67,70,55,70,125
Oxford Powersports Open,2019-09-07,Women's Senior 49Kg,Natalie Cashmore,49,-57,57,-59,67,-69,-69,57,67,124
Oxford Powersports Open,2019-09-07,Women's Senior 59Kg,Alix Barbier,58.9,-56,57,-60,-66,67,-70,57,67,124
Oxford Powersports Open,2019-09-07,Men's Senior 81Kg,George Kinnell,80.1,-86,-86,-86,116,120,-123,0,120,120
Oxford Powersports Open,2019-09-07,Women's Senior 64Kg,Catherine Judd,63,51,54,-57,62,-65,65,54,65,119
Oxford Powersports Open,2019-09-07,Men's Youth Under 15 55Kg,George Burnham,54,45,48,52,58,60,63,52,63,115
Oxford Powersports Open,2019-09-07,Women's Senior 64Kg,Cerys King,62.6,48,-49,49,-65,65,-66,49,65,114
Oxford Powersports Open,2019-09-07,Women's Senior 76Kg,Ashleigh Denton,73.1,45,48,51,58,-62,-62,51,58,109
Oxford Powersports Open,2019-09-07,Women's Senior 59Kg,Sarah Hattee,58.2,40,42,45,57,60,62,45,62,107
Oxford Powersports Open,2019-09-07,Women's Masters (40-44) 59Kg,Amy Clark,57.6,40,43,-46,55,-59,60,43,60,103
Oxford Powersports Open,2019-09-07,Women's Youth Under 17 64Kg,Eran Whyte,60.7,37,40,43,50,54,-56,43,54,97
Oxford Powersports Open,2019-09-07,Women's Youth Under 17 76Kg,Emily Allen,73.6,40,43,-46,-52,52,-57,43,52,95
Oxford Powersports Open,2019-09-07,Women's Youth Under 15 55Kg,Elizabeth Kime,52.7,32,35,37,47,49,-52,37,49,86
Oxford Powersports Open,2019-09-07,Women's Youth Under 15 49Kg,Sophie Gibson,48.7,34,36,38,42,45,47,38,47,85
Oxford Powersports Open,2019-09-07,Women's Youth Under 15 55Kg,Jessica Upton,49.5,17,18,19,22,-24,-24,19,22,41
Oxford Powersports Open,2019-09-07,Women's Youth Under 17 76Kg,Laura Helyar,72.3,-65,-65,-65,0,0,0,0,0,0
