event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
IWF WORLD MASTERS 2019,2019-08-21,Men's Masters (40-44) 96Kg,jason stephenson,95.4,115,120,-123,140,145,-153,120,145,265
IWF WORLD MASTERS 2019,2019-08-24,Men's Masters (35-39) 109Kg,Christopher Jones,107.3,105,110,113,135,141,148,113,148,261
IWF WORLD MASTERS 2019,2019-08-24,Men's Masters (35-39) 102Kg,Koing Chea,101.65,112,117,-121,125,130,133,117,133,250
IWF WORLD MASTERS 2019,2019-08-20,Men's Masters (55-59) 89Kg,Brynley Jones,87.95,85,-88,88,105,110,-114,88,110,198
IWF WORLD MASTERS 2019,2019-08-19,Men's Masters (55-59) 73Kg,Peter Gallagher,70.15,83,87,-92,109,-114,-114,87,109,196
IWF WORLD MASTERS 2019,2019-08-19,Men's Masters (60-64) 67Kg,andrew seaber,66.45,75,86,-88,90,95,-102,86,95,181
IWF WORLD MASTERS 2019,2019-08-21,Men's Masters (45-49) 55Kg,Mark Beck,54.9,70,72,74,86,91,93,74,93,167
IWF WORLD MASTERS 2019,2019-08-20,Women's Masters (40-44) 64Kg,Lou Herron,61.3,-63,64,-67,83,-86,-88,64,83,147
IWF WORLD MASTERS 2019,2019-08-21,Women's Masters (35-39) 49Kg,Lisa Tobias,48.4,57,60,-62,77,80,-82,60,80,140
IWF WORLD MASTERS 2019,2019-08-22,Women's Masters (35-39) 49Kg,Emma Suckling,48.4,55,-58,-58,-64,64,66,55,66,121
IWF WORLD MASTERS 2019,2019-08-22,Women's Masters (35-39) 55Kg,Chloe Motion,53.9,50,53,-55,60,63,-65,53,63,116
IWF WORLD MASTERS 2019,2019-08-18,Women's Masters (60-64) 55Kg,Diane Trebillcock,55,42,44,46,52,-55,55,46,55,101
IWF WORLD MASTERS 2019,2019-08-19,Women's Masters (55-59) 87Kg,Victoria Man,86.65,38,40,-42,51,54,-56,40,54,94
IWF WORLD MASTERS 2019,2019-08-19,Women's Masters (55-59) 55Kg,Beverley Pattison,52.75,36,38,-40,49,51,53,38,53,91
IWF WORLD MASTERS 2019,2019-08-20,Women's Masters (50-54) 59Kg,Susannah Perez,57.19,-42,42,-45,-53,-53,-54,42,0,42
