event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Palace Youth Open,2023-11-25,Men's Youth Under 17 81Kg,Sam Hermer,81,60,65,-70,70,-75,-78,65,70,135
Palace Youth Open,2023-11-25,Men's Youth Under 17 73Kg,joe hermer,73,52,55,58,-60,65,70,58,70,128
Palace Youth Open,2023-11-25,Men's Youth Under 15 81Kg,Alex Brooks,81,51,55,-58,62,67,71,55,71,126
Palace Youth Open,2023-11-25,Women's Youth Under 15 71Kg,Kiera Houlker-Mountier,71,52,55,-58,62,66,70,55,70,125
Palace Youth Open,2023-11-25,Women's Youth Under 15 55Kg,Ophelia Harrison,55,45,48,-51,58,60,-62,48,60,108
Palace Youth Open,2025-11-25,Men's Youth Under 15 61Kg,Aiden Kember,61,35,37,40,50,53,55,40,55,95
Palace Youth Open,2023-11-25,Women's Youth Under 15 76Kg,Alice Phoenix,76,20,25,-28,40,45,48,25,48,73
Palace Youth Open,2023-11-25,Men's Youth Under 15 81Kg,Dylan Moore,81,25,27,30,35,40,43,30,43,73
Palace Youth Open,2023-11-25,Men's Youth Under 15 55Kg,Johnny Houlker-Mountier,49.2,25,28,-31,40,42,-44,28,42,70
Palace Youth Open,2023-11-25,Men's Youth Under 17 61Kg,Majd Saadat-Yazdi,61,25,27,30,30,32,-35,30,32,62
Palace Youth Open,2023-11-25,Women's Youth Under 15 71Kg,Tabs Watson,71,20,23,25,30,33,35,25,35,60
Palace Youth Open,2023-11-25,Men's Youth Under 15 49Kg,Rowan Kavanagh,46.8,25,26,27,25,28,30,27,30,57
Palace Youth Open,2023-11-25,Men's Youth Under 15 81Kg,Samu Kulcsar,81,0,0,0,0,0,0,0,0,0
