event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 96Kg,Harry Nelms,93,125,130,-133,167,-171,171,130,171,301
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 109+Kg,Joseph Walton,117.6,126,-131,-131,158,-163,-163,126,158,284
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 102Kg,Filip Taylor,100.3,118,-123,125,155,-160,-160,125,155,280
Wildboar Winter Open - FULL,2023-02-04,Men's Under 23 81Kg,Finley Austin,79.3,116,121,-123,-145,145,150,121,150,271
Wildboar Winter Open - FULL,2023-02-04,Men's Masters (35-39) 109+Kg,benjamin iles,128.6,95,100,-105,145,153,-157,100,153,253
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 87+Kg,Madias dodo Nzesso ngake ,92.1,100,105,110,120,125,130,110,130,240
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 89Kg,Chris Backhouse,88.1,103,-107,-107,125,-130,-130,103,125,228
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 89Kg,Oliver Cooke,85.7,-100,-103,103,115,118,122,103,122,225
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 96Kg,Ashley Oakey,95.8,86,-89,89,-114,114,122,89,122,211
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 102Kg,Chris Fotheringham,100.2,88,92,95,108,112,-115,95,112,207
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 89Kg,benjamin maddox,88.7,-90,90,-96,115,-120,-120,90,115,205
Wildboar Winter Open - FULL,2023-02-04,Men's Junior Under 20 109+Kg,Jake Turley,139.9,-88,-90,90,-107,107,113,90,113,203
Wildboar Winter Open - FULL,2023-02-04,Men's Junior Under 20 81Kg,Joseph  Woodham,80.3,-88,88,91,105,109,-112,91,109,200
Wildboar Winter Open - FULL,2023-02-04,Men's Under 23 81Kg,Fred Catley,79.5,75,76,77,-115,115,117,77,117,194
Wildboar Winter Open - FULL,2023-02-04,Men's Junior Under 20 96Kg,Logan Brain,94.2,75,80,-84,110,114,-118,80,114,194
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 73Kg,Philip Powell,71.9,80,83,-85,103,106,110,83,110,193
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 87Kg,Clementine Meukeugni noumbissi,83.7,80,85,88,100,102,-110,88,102,190
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 81Kg,Josh Shortwood ,77.5,-83,-83,83,100,106,-111,83,106,189
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 59Kg,Jennifer Tong,56.4,-82,-82,84,100,-102,-102,84,100,184
Wildboar Winter Open - FULL,2023-02-04,Men's Masters (45-49) 89Kg,Steve Harris,84.8,78,-81,81,98,103,-110,81,103,184
Wildboar Winter Open - FULL,2023-02-04,Women's Junior Under 20 64Kg,Romi Stern-Dawson,63.8,73,-75,75,91,95,-98,75,95,170
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 64Kg,Bethan Watkins,64,71,73,75,92,95,-98,75,95,170
Wildboar Winter Open - FULL,2023-02-04,Men's Masters (35-39) 102Kg,Gordon Mills,101.7,67,71,-75,90,93,-97,71,93,164
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 89Kg,Joe McCoy,88.3,65,69,72,85,90,-93,72,90,162
Wildboar Winter Open - FULL,2023-02-05,Women's Under 23 71Kg,Rae Trowbridge,68.5,66,69,72,86,89,-92,72,89,161
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 76Kg,Eleanor Jenkinson,75.5,63,66,70,79,83,87,70,87,157
Wildboar Winter Open - FULL,2023-02-04,Men's Under 23 55Kg,Jack Kerr,53,60,-65,68,82,-86,86,68,86,154
Wildboar Winter Open - FULL,2023-02-04,Men's Masters (40-44) 81Kg,Dan Moore,78.4,-60,60,65,80,-85,87,65,87,152
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 59Kg,Natalie  Bonser ,58.5,62,65,-68,77,80,85,65,85,150
Wildboar Winter Open - FULL,2023-02-04,Men's Under 23 89Kg,Rohan Parry,84.1,58,62,65,-80,80,85,65,85,150
Wildboar Winter Open - FULL,2023-02-04,Women's Masters (40-44) 81Kg,Rachel Ellison,79.2,57,60,-63,75,80,85,60,85,145
Wildboar Winter Open - FULL,2023-02-04,Men's Youth Under 15 61Kg,Llewellyn Waits,59.5,60,63,65,74,78,80,65,80,145
Wildboar Winter Open - FULL,2023-02-04,Women's Under 23 59Kg,Gabby Sully-Dunbar,56.4,62,65,-68,-75,78,-80,65,78,143
Wildboar Winter Open - FULL,2023-02-04,Men's Under 23 67Kg,Keith Hoan Zhan Rong,65,58,-61,-61,-85,85,-90,58,85,143
Wildboar Winter Open - FULL,2023-02-04,Women's Masters (35-39) 64Kg,natasha phillips,63.4,57,60,-63,71,74,-76,60,74,134
Wildboar Winter Open - FULL,2023-02-04,Men's Youth Under 17 73Kg,William Baylis,70.2,48,52,56,72,75,78,56,78,134
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 64Kg,Emma Sipson,62.8,55,59,-62,68,72,-74,59,72,131
Wildboar Winter Open - FULL,2023-02-04,Men's Masters (70-74) 89Kg,nigel beresford,87.9,50,53,-56,70,74,77,53,77,130
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 96Kg,Oliver Knight,94.7,47,52,55,65,71,75,55,75,130
Wildboar Winter Open - FULL,2023-02-04,Women's Masters (40-44) 64Kg,Jeanette Badham,64,50,53,56,69,73,-76,56,73,129
Wildboar Winter Open - FULL,2023-02-04,Women's Masters (35-39) 64Kg,Kerry Rodway,63.7,49,51,54,69,73,-75,54,73,127
Wildboar Winter Open - FULL,2023-02-04,Women's Junior Under 20 71Kg,Millie Scott,69.8,50,53,-55,63,67,71,53,71,124
Wildboar Winter Open - FULL,2023-02-04,Women's Under 23 87+Kg,Cerys Blain,97.2,48,52,-55,65,69,72,52,72,124
Wildboar Winter Open - FULL,2023-02-04,Men's Junior Under 20 81Kg,Jakin Talbot,75.1,48,51,54,60,64,67,54,67,121
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 55Kg,Eliza Pratt,52.2,-47,47,50,64,67,70,50,70,120
Wildboar Winter Open - FULL,2023-02-04,Women's Masters (35-39) 87+Kg,Ceri Rees,98.9,47,50,-54,67,70,-73,50,70,120
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 55Kg,Jennifer Cooper,54.4,50,-54,55,60,64,-67,55,64,119
Wildboar Winter Open - FULL,2023-02-04,Women's Under 23 71Kg,Elinor Dixon,68.5,50,-53,53,62,65,-68,53,65,118
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 71Kg,Nicola Eedle,65.9,47,50,-53,60,63,65,50,65,115
Wildboar Winter Open - FULL,2023-02-04,Women's Junior Under 20 81Kg,Ava Saunders,80,48,51,-54,58,61,64,51,64,115
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 64Kg,Kate I’Anson,62.1,46,49,-52,-65,65,-68,49,65,114
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 64Kg,Harriet Burgess,60.5,44,46,48,58,61,64,48,64,112
Wildboar Winter Open - FULL,2023-02-04,Men's Senior 73Kg,Jonathan Chin,72.6,45,48,50,55,60,-65,50,60,110
Wildboar Winter Open - FULL,2023-02-04,Men's Youth Under 17 81Kg,Max Andrews,78.5,45,48,50,55,60,-65,50,60,110
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 76Kg,Natalie Hamling,72.3,43,-45,45,62,64,-66,45,64,109
Wildboar Winter Open - FULL,2023-02-04,Women's Senior 59Kg,Frankie McLean,58.1,46,50,53,55,-59,-59,53,55,108
Wildboar Winter Open - FULL,2023-02-04,Women's Youth Under 15 64Kg,Lily Osment,59.5,44,47,50,53,57,-60,50,57,107
