event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
London Strength Summer Championships,2023-06-11,Men's Senior 109+Kg,Reza Rouhi,144.2,160,164,167,-200,204,-214,167,204,371
London Strength Summer Championships,2023-06-11,Men's Junior Under 20 89Kg,Benjamin Redlich,84.1,95,100,-103,113,-117,-121,100,113,213
London Strength Summer Championships,2023-06-11,Men's Masters (45-49) 96Kg,Karl Simpson,90.75,95,100,-103,100,110,-115,100,110,210
London Strength Summer Championships,2023-06-11,Men's Under 23 89Kg,Joshua John-Jules,87.3,-85,85,90,100,105,110,90,110,200
London Strength Summer Championships,2023-06-11,Men's Senior 89Kg,Dennis Boatey-Watson,81.4,79,82,-85,-105,105,-115,82,105,187
London Strength Summer Championships,2023-06-11,Men's Senior 81Kg,Stan Evans,73.6,75,80,85,100,-106,-110,85,100,185
London Strength Summer Championships,2023-06-11,Women's Senior 71Kg,Michaela Forgacova,66.9,-67,68,70,81,85,-90,70,85,155
London Strength Summer Championships,2023-06-11,Women's Senior 81Kg,Caitlin MacNamara,78.2,61,63,65,76,78,81,65,81,146
London Strength Summer Championships,2023-06-11,Men's Masters (55-59) 81Kg,Radoslaw Kubka,77.1,52,55,58,84,87,-90,58,87,145
London Strength Summer Championships,2023-06-11,Women's Under 23 64Kg,Reanne Kola,62.6,-44,44,47,65,67,69,47,69,116
London Strength Summer Championships,2023-06-11,Men's Senior 61Kg,"Ka Hou, Henrique Ao Ieong",59.6,42,45,48,59,62,65,48,65,113
London Strength Summer Championships,2023-06-11,Women's Senior 71Kg,Michelle Cheung,70.6,49,-52,52,60,-63,-63,52,60,112
London Strength Summer Championships,2023-06-11,Women's Senior 81Kg,Deborah Alawode,81,-93,-93,93,-122,0,0,93,0,0
London Strength Summer Championships,2023-06-11,Men's Senior 96Kg,Hamish Chreseson,93.4,80,85,90,-117,-117,-117,90,0,0
