event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
World Championships 2023,2023-09-11,Men's Senior 96Kg,Cyrille Tchatchet II,96,150,-154,-154,189,-195,-198,150,189,339
World Championships 2023,2023-09-11,Men's Senior 81Kg,Chris Murray,81,138,142,-145,171,177,-182,142,177,319
World Championships 2023,2023-09-11,Men's Senior 73Kg,Jonathan Chin,73,125,-129,-130,162,167,-170,125,167,292
World Championships 2023,2023-09-14,Women's Senior 81Kg,Katrina FEKLISTOVA,79.49,96,99,-102,117,121,126,99,126,225
World Championships 2023,2023-09-14,Women's Senior 71Kg,Erin Barton,70.1,89,-92,92,118,-122,125,92,125,217
World Championships 2023,2023-09-14,Women's Senior 59Kg,Zoe Smith,58.85,87,90,-92,113,-116,-116,90,113,203
World Championships 2023,2023-09-14,Women's Senior 64Kg,Jess Gordon Brown,60.95,-80,82,85,102,105,0,85,105,190
World Championships 2023,2023-09-14,Women's Senior 64Kg,Laura Wheatcroft,60.26,82,-85,-86,102,-104,-105,82,102,184
World Championships 2023,2023-09-14,Women's Senior 49Kg,Fraer Morrow,49,77,-79,-79,-97,97,-100,77,97,174
World Championships 2023,2023-09-14,Women's Senior 71Kg,Sarah Davies,70.9,98,-101,-101,-124,-125,-125,98,0,0
