event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Oxford Open 2018,2018-07-21,Men's Senior 96Kg,Luke Etheridge,91.2,110,-117,-117,138,145,-150,110,145,255
Oxford Open 2018,2018-07-21,Men's Senior 96Kg,Christopher Ward,93,105,-110,-110,140,-145,0,105,140,245
Oxford Open 2018,2018-07-21,Men's Senior 109+Kg,benjamin iles,124.1,90,-97,-100,-130,140,0,90,140,230
Oxford Open 2018,2018-07-21,Men's Senior 96Kg,Thomas Bane,91,95,100,-106,125,-130,-130,100,125,225
Oxford Open 2018,2018-07-21,Men's Under 23 81Kg,Morgan Young,79.7,90,95,-100,112,117,125,95,125,220
Oxford Open 2018,2018-07-21,Men's Senior 96Kg,Oliver Cooke,90.7,95,100,-105,120,-125,-126,100,120,220
Oxford Open 2018,2018-07-21,Men's Under 23 89Kg,Benjamin Obee,88.1,85,88,91,110,115,121,91,121,212
Oxford Open 2018,2018-07-21,Men's Senior 89Kg,Alex Adams,82.8,-90,95,100,110,-115,-116,100,110,210
Oxford Open 2018,2018-07-21,Men's Under 23 73Kg,Luke Slade,68.9,85,-90,90,105,110,-116,90,110,200
Oxford Open 2018,2018-07-21,Men's Under 23 89Kg,Darius Vahdati,81.2,85,90,-95,105,-110,110,90,110,200
Oxford Open 2018,2018-07-21,Men's Under 23 73Kg,George Kinnell,68.9,81,85,-89,115,-120,-120,85,115,200
Oxford Open 2018,2018-07-21,Men's Senior 89Kg,Richard Hounsome,84.2,80,85,87,100,-110,110,87,110,197
Oxford Open 2018,2018-07-21,Men's Senior 89Kg,Adam Hemsley,83.2,85,-89,-93,100,105,111,85,111,196
Oxford Open 2018,2018-07-21,Men's Senior 81Kg,Scott Murch,76.5,81,86,-91,105,-112,-114,86,105,191
Oxford Open 2018,2018-07-21,Men's Senior 89Kg,Anand Lurati,82.8,-80,80,-87,111,-115,-116,80,111,191
Oxford Open 2018,2018-07-21,Men's Youth Under 17 81Kg,Salvatore Calderaro,74.9,-70,70,75,90,95,-100,75,95,170
Oxford Open 2018,2018-07-21,Men's Junior Under 20 73Kg,Sam Finch,68.2,70,73,-76,90,95,-100,73,95,168
Oxford Open 2018,2018-07-21,Men's Senior 89Kg,Peter Richardson,84.7,70,75,-78,85,-90,90,75,90,165
Oxford Open 2018,2018-07-21,Men's Youth Under 17 67Kg,Ed Roberts,66.8,70,-73,73,90,-95,-95,73,90,163
Oxford Open 2018,2018-07-21,Women's Junior Under 20 87Kg,kayley cook,82,65,68,72,80,84,88,72,88,160
