event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
World Masters Championships 2023,2023-08-18,Men's Masters (40-44) 109+Kg,Mihai Bagutiu,138.4,125,141,146,150,167,172,146,172,318
World Masters Championships 2023,2023-08-18,Men's Masters (35-39) 102Kg,David Steel,99.38,120,126,-130,147,151,-156,126,151,277
World Masters Championships 2023,2023-08-18,Men's Masters (35-39) 109Kg,Henry Woodason,106.98,-112,113,-120,120,-125,-127,113,120,233
World Masters Championships 2023,2023-08-18,Men's Masters (35-39) 81Kg,Liam Jones,80.46,-90,-90,91,125,-137,-138,91,125,216
World Masters Championships 2023,2023-08-18,Men's Masters (35-39) 81Kg,John Keenan,80.74,-95,-95,95,-120,-120,120,95,120,215
World Masters Championships 2023,2023-08-18,Men's Masters (50-54) 67Kg,Stewart Cruikshank,66.9,89,92,95,109,112,117,95,117,212
World Masters Championships 2023,2023-08-18,Men's Masters (45-49) 89Kg,Muhammad Khan,86.9,87,90,-95,113,-117,-120,90,113,203
World Masters Championships 2023,2023-08-18,Men's Masters (40-44) 67Kg,Khoa Vo,66.74,87,-91,-91,107,111,-115,87,111,198
World Masters Championships 2023,2023-08-18,Men's Masters (60-64) 89Kg,Brynley Jones,88.18,80,-83,-83,103,-106,-107,80,103,183
World Masters Championships 2023,2023-08-18,Men's Masters (55-59) 109Kg,Kamran Majid,107.44,80,-85,-85,96,101,-105,80,101,181
World Masters Championships 2023,2023-08-18,Men's Masters (65-69) 96Kg,gurdawar dhesi,94.22,70,-75,75,-95,95,100,75,100,175
World Masters Championships 2023,2023-08-18,Men's Masters (50-54) 73Kg,Barry Hughes,71.4,74,-77,-77,100,-105,-105,74,100,174
World Masters Championships 2023,2023-08-18,Women's Masters (35-39) 81Kg,Charlotte Miles,77.38,70,74,76,90,-94,95,76,95,171
World Masters Championships 2023,2023-08-18,Men's Masters (55-59) 96Kg,Antonino Piccirillo,91.98,70,-75,-75,-96,96,100,70,100,170
World Masters Championships 2023,2023-08-18,Women's Masters (40-44) 76Kg,Lou Herron,71.38,71,74,-77,90,94,-98,74,94,168
World Masters Championships 2023,2023-08-18,Men's Masters (55-59) 89Kg,Steve Walsh,88.58,-72,72,-73,-95,95,-101,72,95,167
World Masters Championships 2023,2023-08-18,Women's Masters (35-39) 87+Kg,Samantha Williams,93.12,-72,72,74,93,-96,-97,74,93,167
World Masters Championships 2023,2023-08-18,Women's Masters (35-39) 81Kg,Hannah Lewis,79.64,-65,-73,73,92,-95,-96,73,92,165
World Masters Championships 2023,2023-08-18,Men's Masters (65-69) 67Kg,andrew seaber,65.44,65,69,73,79,82,89,73,89,162
World Masters Championships 2023,2023-08-18,Women's Masters (35-39) 59Kg,Sian Peters,58.7,64,67,-70,90,94,-97,67,94,161
World Masters Championships 2023,2023-08-18,Women's Masters (40-44) 76Kg,ABIODUN AJISAFE,71.54,68,-71,72,86,-91,-91,72,86,158
World Masters Championships 2023,2023-08-18,Men's Masters (60-64) 102Kg,James Flynn,97.02,66,69,71,82,-85,-85,71,82,153
World Masters Championships 2023,2023-08-18,Women's Masters (40-44) 71Kg,Emilia Budahazy,69.62,64,67,-70,83,86,-89,67,86,153
World Masters Championships 2023,2023-08-18,Women's Masters (40-44) 64Kg,Kate Hodge,63.4,63,67,70,78,82,-86,70,82,152
World Masters Championships 2023,2023-08-18,Women's Masters (35-39) 87Kg,Holly Baker,84.76,63,66,70,76,-80,-84,70,76,146
World Masters Championships 2023,2023-08-18,Women's Masters (40-44) 55Kg,Gemma Peregrine,54.34,60,62,64,75,77,79,64,79,143
World Masters Championships 2023,2023-08-18,Women's Masters (45-49) 64Kg,Carol Marshall,63.82,-61,61,-64,75,78,80,61,80,141
