event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Masters (35-39) 96Kg,MACIEJ ROTKO,95.39,95,100,105,125,130,-135,105,130,235
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Masters (35-39) 81Kg,Timothy Graham,77.07,85,90,93,105,110,115,93,115,208
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Masters (40-44) 89Kg,Andy Gausden,86.09,85,-90,90,108,115,-120,90,115,205
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Masters (45-49) 96Kg,David Mcveigh,94.7,82,-87,-92,108,113,-118,82,113,195
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Masters (50-54) 89Kg,dermot drain,88.95,75,78,81,95,-100,-103,81,95,176
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Masters (45-49) 96Kg,scott radcliffe,95.05,59,63,66,78,82,85,66,85,151
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Youth Under 17 61Kg,Stuart Shilliday,57.53,57,60,63,75,80,85,63,85,148
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Youth Under 15 73Kg,Ryan Love,71.54,60,65,-70,70,75,-80,65,75,140
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Youth Under 15 67Kg,Sam Mcfaul,64.22,50,55,60,65,70,75,60,75,135
NI Weightlifting Youth and Masters Championships,2019-12-15,Women's Masters (40-44) 64Kg,CATHERINE MARTIN,63.4,-56,56,-60,72,76,-80,56,76,132
NI Weightlifting Youth and Masters Championships,2019-12-15,Women's Youth Under 15 59Kg,Lucy McGonigle,56.9,48,52,55,64,67,70,55,70,125
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Youth Under 15 61Kg,Liam McSherry,57.62,50,55,-60,60,65,68,55,68,123
NI Weightlifting Youth and Masters Championships,2019-12-15,Women's Youth Under 15 64Kg,Sheldy Fleming,59.1,50,-54,-54,58,63,-69,50,63,113
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Youth Under 15 73Kg,Stewart Reid,71.1,47,50,52,53,57,60,52,60,112
NI Weightlifting Youth and Masters Championships,2019-12-15,Women's Masters (35-39) 55Kg,Dawn Scott,54.9,49,-53,-56,-62,62,-67,49,62,111
NI Weightlifting Youth and Masters Championships,2019-12-15,Women's Youth Under 15 71Kg,Cara Fitzpatrick,65.8,-48,48,52,52,56,-60,52,56,108
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Youth Under 15 73Kg,Richard Doherty,71.26,45,-49,-51,50,54,-61,45,54,99
NI Weightlifting Youth and Masters Championships,2019-12-15,Women's Youth Under 15 71Kg,Breanna Robinson,64.7,37,40,43,50,52,54,43,54,97
NI Weightlifting Youth and Masters Championships,2019-12-15,Women's Masters (45-49) 59Kg,Karen McAvoy,58.9,-41,41,-44,50,53,56,41,56,97
NI Weightlifting Youth and Masters Championships,2019-12-15,Women's Masters (35-39) 59Kg,Kerri Magowan,58.8,38,40,42,48,51,-54,42,51,93
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Youth Under 15 67Kg,Logan McSharry,63.1,38,-40,-40,42,45,-50,38,45,83
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Youth Under 15 49Kg,Michael McCorry,44.88,27,29,30,35,37,40,30,40,70
NI Weightlifting Youth and Masters Championships,2019-12-15,Men's Youth Under 15 55Kg,Joel Reynolds,54.54,25,28,33,30,-35,37,33,37,70
NI Weightlifting Youth and Masters Championships,2019-12-15,Women's Youth Under 17 81+Kg,Alex Scott,82.5,27,-29,-29,-27,27,30,27,30,57
