event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Crystal Palace Autumn Open,2021-10-02,Men's Junior Under 20 102Kg,David Sutton,100.7,100,105,112,130,140,-145,112,140,252
Crystal Palace Autumn Open,2021-10-02,Men's Senior 96Kg,Ciaran Barnes,94.1,102,-107,107,127,135,143,107,143,250
Crystal Palace Autumn Open,2021-10-02,Men's Under 23 96Kg,Joseph White,89.5,100,105,111,128,133,137,111,137,248
Crystal Palace Autumn Open,2021-10-02,Men's Senior 96Kg,Tristan Snell,94.1,106,110,113,126,130,134,113,134,247
Crystal Palace Autumn Open,2021-10-02,Men's Junior Under 20 81Kg,Ayo Fadahunsi,74.2,98,103,107,125,130,134,107,134,241
Crystal Palace Autumn Open,2021-10-02,Men's Senior 109+Kg,Krzysztof Bes,110,90,94,100,120,126,-132,100,126,226
Crystal Palace Autumn Open,2021-10-02,Men's Senior 89Kg,Saeed Asghari,86.5,95,100,-103,120,-125,125,100,125,225
Crystal Palace Autumn Open,2021-10-02,Men's Junior Under 20 109Kg,Eron Murray,106.7,-90,90,95,115,120,125,95,125,220
Crystal Palace Autumn Open,2021-10-02,Men's Senior 73Kg,George Kinnell,72.6,93,-97,-97,120,125,-128,93,125,218
Crystal Palace Autumn Open,2021-10-02,Men's Senior 102Kg,Cameron Ives,97.7,80,85,-90,130,-135,-135,85,130,215
Crystal Palace Autumn Open,2021-10-02,Men's Under 23 96Kg,Adam Guest,90.5,-85,85,88,108,112,-115,88,112,200
Crystal Palace Autumn Open,2021-10-02,Men's Senior 109Kg,Jonathan Gellett,103.4,90,-93,-95,105,-110,110,90,110,200
Crystal Palace Autumn Open,2021-10-02,Women's Senior 81Kg,Sarah Wiltshire,78.65,86,89,92,106,-110,-112,92,106,198
Crystal Palace Autumn Open,2021-10-02,Men's Senior 96Kg,Sunny Ee,89.3,-85,-86,86,107,110,-114,86,110,196
Crystal Palace Autumn Open,2021-10-02,Women's Senior 87Kg,Nicola Stiddard,82.96,83,-87,-89,110,-115,-115,83,110,193
Crystal Palace Autumn Open,2021-10-02,Women's Senior 81Kg,Deborah Alawode,77.23,-83,83,-90,110,-115,-115,83,110,193
Crystal Palace Autumn Open,2021-10-02,Men's Senior 96Kg,Callum PICKERING,90.1,83,-87,88,105,-110,-110,88,105,193
Crystal Palace Autumn Open,2021-10-02,Men's Youth Under 15 67Kg,Silver Ee,63.5,-77,77,82,102,109,-112,82,109,191
Crystal Palace Autumn Open,2021-10-02,Men's Senior 89Kg,Muhammad Khan,85,82,86,90,95,100,-105,90,100,190
Crystal Palace Autumn Open,2021-10-02,Men's Senior 89Kg,James Murphy,88.6,70,74,77,96,101,107,77,107,184
Crystal Palace Autumn Open,2021-10-02,Women's Senior 59Kg,Laura Wheatcroft,57.63,75,78,81,94,98,102,81,102,183
Crystal Palace Autumn Open,2021-10-02,Men's Senior 67Kg,James Stockwell,65.6,71,75,-79,94,99,103,75,103,178
Crystal Palace Autumn Open,2021-10-02,Women's Senior 64Kg,Katarzyna Redka,63.5,-70,70,73,95,100,102,73,102,175
Crystal Palace Autumn Open,2021-10-02,Women's Senior 59Kg,Amber Sheppard,58.7,74,76,-78,94,97,-100,76,97,173
Crystal Palace Autumn Open,2021-10-02,Men's Youth Under 17 61Kg,Sebastian Lawton,60.2,66,0,0,93,96,100,66,100,166
Crystal Palace Autumn Open,2021-10-02,Men's Senior 96Kg,Adam Roper,89.3,63,67,-70,85,90,93,67,93,160
Crystal Palace Autumn Open,2021-10-02,Men's Youth Under 15 67Kg,Edward Skinner,63,63,66,-70,80,85,90,66,90,156
Crystal Palace Autumn Open,2021-10-02,Women's Senior 87+Kg,Pia Kemppi,107.99,64,66,-68,83,-85,-85,66,83,149
Crystal Palace Autumn Open,2021-10-02,Women's Youth Under 17 81Kg,Miah Bucknor,80.9,61,65,67,78,-81,82,67,82,149
Crystal Palace Autumn Open,2021-10-02,Women's Youth Under 17 64Kg,Clarissa Mullem,62.5,60,-63,63,79,82,-85,63,82,145
Crystal Palace Autumn Open,2021-10-02,Men's Senior 89Kg,Lincoln Ho,81.3,55,60,65,70,75,80,65,80,145
Crystal Palace Autumn Open,2021-10-02,Men's Youth Under 15 55Kg,Tayla Hounsell,52.7,-60,60,64,78,-81,-81,64,78,142
Crystal Palace Autumn Open,2021-10-02,Women's Senior 76Kg,Holly Tavana,73.94,60,-64,-66,-75,75,80,60,80,140
Crystal Palace Autumn Open,2021-10-02,Women's Senior 59Kg,Chloe Mays,58.43,57,60,-63,68,74,78,60,78,138
Crystal Palace Autumn Open,2021-10-02,Women's Senior 87+Kg,Elena Mariuta,97.4,55,-58,58,75,78,-80,58,78,136
Crystal Palace Autumn Open,2021-10-02,Men's Senior 89Kg,Michael Mannion,86.6,56,-58,58,75,78,-80,58,78,136
Crystal Palace Autumn Open,2021-10-02,Men's Senior 89Kg,John Ilott,87.9,-55,-58,60,75,-81,-81,60,75,135
Crystal Palace Autumn Open,2021-10-02,Men's Youth Under 15 81Kg,Stanley McIntyre,75,58,-60,60,68,70,72,60,72,132
Crystal Palace Autumn Open,2021-10-02,Women's Senior 76Kg,Marie-Pierre Shaw,74.56,55,-58,58,70,-73,-73,58,70,128
Crystal Palace Autumn Open,2021-10-02,Women's Senior 59Kg,Kelly Vaughan,56.45,48,50,-51,67,69,71,50,71,121
Crystal Palace Autumn Open,2021-10-02,Women's Junior Under 20 64Kg,Carys Harper,62.15,50,-55,-55,60,65,-70,50,65,115
Crystal Palace Autumn Open,2021-10-02,Women's Youth Under 15 81+Kg,Amelia Green,93.01,43,45,48,60,63,66,48,66,114
Crystal Palace Autumn Open,2021-10-02,Women's Senior 71Kg,Kaylee Macdonald,69.83,-44,44,47,60,64,67,47,67,114
Crystal Palace Autumn Open,2021-10-02,Women's Youth Under 17 81Kg,Chiara Morante,78.5,-50,50,-54,60,63,-66,50,63,113
Crystal Palace Autumn Open,2021-10-02,Women's Senior 64Kg,Ella Smith,60.9,-35,35,38,60,-63,63,38,63,101
Crystal Palace Autumn Open,2021-10-02,Women's Senior 76Kg,Jaydee Burchell,71.31,39,42,45,50,-55,55,45,55,100
Crystal Palace Autumn Open,2021-10-02,Women's Senior 71Kg,Chiara Morante,66.74,41,44,-46,54,-57,-60,44,54,98
