event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
England Age Groups 24 Virtual,2024-01-07,Women's Under 23 71Kg,Rachel Bemrose,68.1,80,81,83,95,101,108,83,108,191
England Age Groups 24 Virtual,2024-01-07,Men's Youth Under 17 73Kg,Charlie Mitchell-Wise,69.8,50,55,60,85,90,95,60,95,155
England Age Groups 24 Virtual,2024-01-07,Women's Under 23 76Kg,Emily Thompson-Chisnall,72.2,54,57,59,65,69,73,59,73,132
England Age Groups 24 Virtual,2024-01-07,Women's Junior Under 20 71Kg,Maddison Brooks,67.1,50,-53,53,70,-75,-77,53,70,123
England Age Groups 24 Virtual,2024-01-07,Women's Under 23 59Kg,Amy George,57.98,50,52,54,66,68,-70,54,68,122
England Age Groups 24 Virtual,2024-01-07,Men's Youth Under 17 49Kg,Boracay Arnold,47.1,50,53,0,55,60,0,53,60,113
England Age Groups 24 Virtual,2024-01-07,Women's Youth Under 17 71Kg,Hollie Bailey,65.9,42,48,0,60,63,0,48,63,111
England Age Groups 24 Virtual,2024-01-07,Women's Youth Under 15 59Kg,Lily Stanley,56.4,44,45,46,50,53,55,46,55,101
England Age Groups 24 Virtual,2024-01-07,Women's Youth Under 15 55Kg,Kara Bruce,54.7,40,42,45,52,-56,-56,45,52,97
England Age Groups 24 Virtual,2024-01-07,Men's Youth Under 15 49Kg,Edward Nawoor,42.3,40,42,0,50,53,0,42,53,95
England Age Groups 24 Virtual,2024-01-07,Women's Youth Under 17 55Kg,Emmy Jarvis,54.1,41,42,0,50,52,0,42,52,94
England Age Groups 24 Virtual,2024-01-07,Women's Youth Under 17 59Kg,Amber Osborn,55.7,37,39,0,50,0,0,39,50,89
