event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Salisbury Weightlifting Open,2019-09-07,Men's Under 23 73Kg,Joe Fenney,71.7,100,103,105,125,130,-135,105,130,235
Salisbury Weightlifting Open,2019-09-07,Men's Senior 109+Kg,Niklas Orr,135,86,93,98,115,122,128,98,128,226
Salisbury Weightlifting Open,2019-09-07,Men's Senior 96Kg,Glen Reid,94.2,83,87,91,115,120,125,91,125,216
Salisbury Weightlifting Open,2019-09-07,Men's Masters (35-39) 81Kg,Steven McCready,78.3,85,89,93,108,112,117,93,117,210
Salisbury Weightlifting Open,2019-09-07,Men's Senior 89Kg,Kash Brown,85.5,75,-81,83,105,112,117,83,117,200
Salisbury Weightlifting Open,2019-09-07,Men's Senior 81Kg,Mike Nevin,76.4,78,84,-90,100,106,112,84,112,196
Salisbury Weightlifting Open,2019-09-07,Men's Masters (35-39) 96Kg,Kamil Kucinski,92.5,84,87,-90,104,-107,-110,87,104,191
Salisbury Weightlifting Open,2019-09-07,Women's Senior 81Kg,Emma McCready,80.4,-83,83,87,-95,95,103,87,103,190
Salisbury Weightlifting Open,2019-09-07,Men's Masters (35-39) 102Kg,Ben Kinnear,99.9,74,80,87,90,97,-108,87,97,184
Salisbury Weightlifting Open,2019-09-07,Men's Senior 81Kg,Timothy Martin,79.2,65,70,75,90,100,-108,75,100,175
Salisbury Weightlifting Open,2019-09-07,Men's Senior 81Kg,Bradley Westell,78.4,75,-79,-80,-100,100,-110,75,100,175
Salisbury Weightlifting Open,2019-09-07,Men's Senior 89Kg,Stefan Lock,87.8,-74,74,-80,95,100,-106,74,100,174
Salisbury Weightlifting Open,2019-09-07,Women's Senior 81Kg,Chloe Whylie,80.6,75,78,-81,90,95,-100,78,95,173
Salisbury Weightlifting Open,2019-09-07,Men's Youth Under 17 102+Kg,Jake Turley,119.2,72,-76,76,-90,93,-98,76,93,169
Salisbury Weightlifting Open,2019-09-07,Men's Senior 67Kg,Craig Spicer,64.3,74,78,-81,88,-92,-96,78,88,166
Salisbury Weightlifting Open,2019-09-07,Men's Senior 102Kg,Ben Lythgoe,98,67,70,73,-85,85,90,73,90,163
Salisbury Weightlifting Open,2019-09-07,Women's Senior 87+Kg,Pia Kemppi,110.4,66,69,-71,82,86,-90,69,86,155
Salisbury Weightlifting Open,2019-09-07,Men's Senior 96Kg,Scott Blackmore,96,64,-68,68,84,87,-91,68,87,155
