event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Western Districts,2024-04-06,Men's Senior 109Kg,Matthew Byers,109,-125,125,-130,158,162,-167,125,162,287
Western Districts,2024-04-06,Men's Under 23 109Kg,Euan Mclauchlan,108.3,-120,120,125,148,152,-156,125,152,277
Western Districts,2024-04-06,Men's Senior 81Kg,Iain Wilson,80.4,-114,-114,114,145,152,155,114,155,269
Western Districts,2024-04-06,Men's Masters (35-39) 102Kg,Merunas Astrauskas,101.8,125,-130,-130,140,-145,-145,125,140,265
Western Districts,2024-04-06,Men's Masters (35-39) 89Kg,Max Buchanan,88.25,-106,106,-110,123,132,141,106,141,247
Western Districts,2024-04-06,Men's Junior Under 20 73Kg,Rhys Deeley,72.05,98,103,106,133,138,-140,106,138,244
Western Districts,2024-04-06,Men's Senior 73Kg,Gilbert North,72.15,105,108,-110,130,-134,-134,108,130,238
Western Districts,2024-04-06,Men's Senior 89Kg,Kieran Connor,88.3,102,-106,107,-120,120,-125,107,120,227
Western Districts,2024-04-06,Men's Masters (35-39) 96Kg,Murray Wallace,94.85,96,100,-103,117,122,-126,100,122,222
Western Districts,2024-04-06,Men's Senior 81Kg,Jacob  Moore,80.85,-93,93,96,-116,116,120,96,120,216
Western Districts,2024-04-06,Men's Under 23 109+Kg,euan fitzpatrick,124.4,93,97,-101,115,-120,-120,97,115,212
Western Districts,2024-04-06,Men's Senior 81Kg,Michael Winetrobe,80.1,-85,85,90,115,-120,121,90,121,211
Western Districts,2024-04-06,Men's Senior 81Kg,Jordan Bowie,78.25,-80,80,83,98,102,104,83,104,187
Western Districts,2024-04-06,Men's Senior 109+Kg,Calum Wilson,124.8,67,71,75,100,105,110,75,110,185
Western Districts,2024-04-06,Men's Under 23 96Kg,Thomas Gillen,93.35,75,78,-81,100,-106,106,78,106,184
Western Districts,2024-04-06,Men's Masters (35-39) 81Kg,John Forsyth,81,-77,-77,77,95,100,102,77,102,179
Western Districts,2024-04-06,Men's Senior 81Kg,Ewan Fong,76.8,75,-80,80,90,95,-100,80,95,175
Western Districts,2024-04-06,Men's Senior 73Kg,Marcel Dutu,71.15,70,-73,-73,100,103,-105,70,103,173
Western Districts,2024-04-06,Men's Senior 89Kg,Ryan Mcleod,85.5,-67,67,70,95,100,-103,70,100,170
Western Districts,2024-04-06,Men's Youth Under 17 102+Kg,Callum Howe,115.9,68,73,77,85,90,93,77,93,170
Western Districts,2024-04-06,Men's Senior 73Kg,Chris Reeves,72.65,67,70,73,80,84,87,73,87,160
Western Districts,2024-04-06,Men's Masters (40-44) 73Kg,Steven Rodden,71.8,-68,68,-71,87,90,-92,68,90,158
Western Districts,2024-04-06,Women's Senior 71Kg,Niamh Gallagher,69.95,66,-69,-70,83,-86,-86,66,83,149
Western Districts,2024-04-06,Men's Senior 96Kg,Guan You Ho,91.7,57,61,-65,87,-91,-93,61,87,148
Western Districts,2024-04-06,Women's Senior 76Kg,Hayleigh Wishart,72.9,-58,58,61,80,84,-88,61,84,145
Western Districts,2024-04-06,Women's Masters (45-49) 81Kg,Emma Wilkins,77.85,62,64,-66,78,81,-84,64,81,145
Western Districts,2024-04-06,Women's Senior 64Kg,Eilidh MacInnes-Devine ,63.85,63,-66,-66,78,81,-85,63,81,144
Western Districts,2024-04-06,Men's Senior 81Kg,Calum Philip,81,-58,58,62,-78,78,82,62,82,144
Western Districts,2024-04-06,Women's Masters (35-39) 55Kg,Shona Oldham,54.9,-61,-61,61,-75,75,-80,61,75,136
Western Districts,2024-04-06,Women's Senior 59Kg,Ainslie Hunter,58.1,54,57,-60,70,73,75,57,75,132
Western Districts,2024-04-06,Women's Senior 59Kg,Hannah Rutherford,58.5,55,-59,-59,-75,76,-79,55,76,131
Western Districts,2024-04-06,Women's Masters (40-44) 81Kg,Ashley McGlinchey,79.1,54,57,-60,65,68,-71,57,68,125
Western Districts,2024-04-06,Women's Senior 71Kg,Abbie McAlpine,70.75,53,56,-58,68,-70,-70,56,68,124
Western Districts,2024-04-06,Men's Senior 61Kg,Olivier Angelo,58,50,53,-55,66,70,-73,53,70,123
Western Districts,2024-04-06,Women's Senior 71Kg,Beth Sharp,70.15,-50,50,54,63,-67,68,54,68,122
Western Districts,2024-04-06,Women's Senior 64Kg,Amy Dobrijevic,59.65,51,-54,-55,63,66,69,51,69,120
Western Districts,2024-04-06,Women's Senior 59Kg,Ami Sheridan,58.45,50,-53,-55,68,-70,-70,50,68,118
Western Districts,2024-04-06,Women's Senior 71Kg,Kathy Clowes,69.1,48,-51,-51,-65,-65,65,48,65,113
Western Districts,2024-04-06,Women's Junior Under 20 76Kg,Olivia  Dalrymple ,74.75,47,-50,-50,58,62,-66,47,62,109
Western Districts,2024-04-06,Women's Junior Under 20 59Kg,Paige Gilfillan,57.3,40,43,-45,53,56,-59,43,56,99
Western Districts,2024-04-06,Women's Senior 64Kg,Amber Salter,63.55,39,42,44,-51,51,54,44,54,98
Western Districts,2024-04-06,Women's Senior 71Kg,Elpida Gkika,70.25,40,43,-46,50,55,-60,43,55,98
Western Districts,2024-04-06,Women's Senior 87Kg,Heather  Shanks ,84.4,40,42,-45,49,52,-55,42,52,94
Western Districts,2024-04-06,Women's Senior 87Kg,Marisa Alongi King,85.7,-35,37,-40,43,47,-55,37,47,84
Western Districts,2024-04-06,Women's Masters (65-69) 76Kg,claire cameron,75.05,31,-32,32,39,41,42,32,42,74
Western Districts,2024-04-06,Women's Under 23 64Kg,Lisa Paul,62.1,28,30,32,-38,38,40,32,40,72
Western Districts,2024-04-06,Women's Masters (70-74) 71Kg,Marian Keogh,66.4,21,-22,-22,25,-27,-27,21,25,46
Western Districts,2024-04-06,Women's Senior 76Kg,Beth Finnie,74.55,-54,-54,-54,0,0,0,0,0,0
Western Districts,2024-04-06,Men's Senior 89Kg,Adam Bryce,85.5,-100,-100,-100,0,0,0,0,0,0
