event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Under 23 109+Kg,Mackenzie Middleton,125,130,140,150,170,180,-190,150,180,330
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Masters (35-39) 109Kg,Roman Bychyk,103.4,110,-115,115,135,140,-142,115,140,255
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 81Kg,Joseph Cowen,80.8,115,-120,-120,135,140,-145,115,140,255
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 102Kg,Michael Colley,101.2,100,105,-110,125,130,133,105,133,238
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 81Kg,Samuel Heenan,79.2,95,101,106,115,122,126,106,126,232
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Under 23 81Kg,Aiden Sheeran,79.6,92,97,-102,130,-136,-136,97,130,227
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 109Kg,Jordan Graham,108.6,85,90,95,-115,120,-125,95,120,215
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 109Kg,Jordan Graham,108.6,85,90,95,-115,120,-125,95,120,215
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 89Kg,Josh Telling,88.4,88,94,-100,115,120,-126,94,120,214
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 81Kg,Sam Finch,80.5,85,-88,-90,120,125,-130,85,125,210
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Masters (40-44) 109Kg,Mark Robinson,108.6,85,92,-100,100,105,112,92,112,204
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 73Kg,Ryan Bedwell,73,80,85,88,115,-120,-120,88,115,203
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Masters (35-39) 102Kg,Gareth Turner,101,-85,85,-90,110,-117,117,85,117,202
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 89Kg,Sahand Zanjani pour,87.4,86,-90,91,107,111,-115,91,111,202
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Masters (45-49) 89Kg,Briah Andrews,88,80,-85,85,110,115,117,85,117,202
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 89Kg,Niall Keyes,88.8,82,-86,88,-112,-112,112,88,112,200
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 81Kg,Christian Glinister,80.8,82,-85,85,103,110,112,85,112,197
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 89Kg,Fraser Matthews,86.8,75,80,83,107,112,-118,83,112,195
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 89Kg,Samuel Mills,84,75,80,86,95,101,106,86,106,192
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 81Kg,david walker,79.6,85,88,-90,95,98,100,88,100,188
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Youth Under 17 67Kg,ally mcgrath,64.8,82,-86,-86,105,-110,-110,82,105,187
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Masters (40-44) 89Kg,Russell Turner,88,81,86,-90,101,101,-114,86,101,187
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 96Kg,Thomas Brayford,91,72,76,80,98,102,105,80,105,185
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 96Kg,James West,92,75,80,82,95,100,102,82,102,184
Hallam Barbell Club Open VI 2019,2019-08-17,Women's Under 23 59Kg,Jennifer Tong,59,77,80,-82,93,95,97,80,97,177
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Masters (35-39) 81Kg,James Leong,73.8,71,75,78,88,94,-96,78,94,172
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 89Kg,Harley Nixon,87,76,-80,-80,90,-95,96,76,96,172
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 89Kg,Max Wade,86.4,-70,70,74,90,-95,96,74,96,170
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 96Kg,Paul Walpole,90.8,70,-100,-100,88,95,-105,70,95,165
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Youth Under 15 81Kg,Aaron Moore,79.8,65,70,73,80,85,91,73,91,164
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 102Kg,Robert Byett,100.2,65,-70,70,85,90,-95,70,90,160
Hallam Barbell Club Open VI 2019,2019-08-17,Women's Senior 55Kg,Jane Lee-Isted,54.6,62,-66,66,83,86,88,66,88,154
Hallam Barbell Club Open VI 2019,2019-08-17,Women's Senior 64Kg,Hayley Evans,61.2,60,64,-68,80,84,89,64,89,153
Hallam Barbell Club Open VI 2019,2019-08-17,Women's Masters (35-39) 76Kg,Holly Cooney,75.4,60,63,66,80,85,-88,66,85,151
Hallam Barbell Club Open VI 2019,2019-08-17,Women's Youth Under 15 81Kg,Tyler Johnston,80.4,62,-65,-65,84,88,-90,62,88,150
Hallam Barbell Club Open VI 2019,2019-08-17,Women's Senior 76Kg,Arabella Bott,72.6,60,64,-68,80,83,-86,64,83,147
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Senior 89Kg,Malcolm Nuttall,86,56,61,63,76,81,-83,63,81,144
Hallam Barbell Club Open VI 2019,2019-08-17,Men's Masters (40-44) 67Kg,Ryan Coyle,65,61,63,-65,80,-81,-81,63,80,143
Hallam Barbell Club Open VI 2019,2019-08-17,Women's Senior 71Kg,Eleanor Mawson,71,59,63,-66,75,-79,-79,63,75,138
Hallam Barbell Club Open VI 2019,2019-08-17,Women's Senior 59Kg,Olga Krzyszton,58.6,55,58,-60,72,75,77,58,77,135
