event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 109Kg,Benedict Millson,107.6,135,140,142,170,0,177,142,177,319
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 89Kg,Callum Condon,89,115,120,0,0,140,147,120,147,267
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 96Kg,Kieran  Hogan ,93.8,112,118,0,140,0,0,118,140,258
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 109Kg,Adam Smith,104.6,0,0,120,135,0,0,120,135,255
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 102Kg,Krzysztof Bes,101.8,107,112,116,132,135,138,116,138,254
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 109Kg,Karl Bosworth,107,0,0,112,0,131,136,112,136,248
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Masters (35-39) 89Kg,Ben Ross,87.6,95,105,110,120,130,135,110,135,245
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 109Kg,liam mccaw,104.6,95,100,103,135,142,0,103,142,245
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 109+Kg,Cameron Lyons,125.5,97,102,106,127,132,0,106,132,238
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 89Kg,Oliver Mills,84.8,0,0,97,125,0,130,97,130,227
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 89Kg,Jack Dimes,87.8,0,90,0,115,120,125,90,125,215
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 96Kg,Ed Anderson,94,84,87,90,114,120,0,90,120,210
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 102Kg,Bryn Dixon,101.4,80,85,90,105,110,116,90,116,206
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Women's Senior 76Kg,Natalia Priscepa,72.1,88,93,0,105,110,0,93,110,203
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 102Kg,Oli Icely-Brown,101.4,80,85,90,108,0,0,90,108,198
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 81Kg,Zac Riley,80.4,77,81,85,103,107,111,85,111,196
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 89Kg,sean pritchard,89,80,85,0,97,102,108,85,108,193
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 81Kg,Joseph  Woodham,80.6,84,87,0,95,100,105,87,105,192
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 81Kg,Matthew Kingston,75,80,0,0,105,0,110,80,110,190
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 109+Kg,Charles Knight,127.5,95,70,75,0,80,90,95,90,185
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 96Kg,Joe Jenkins,94,70,77,0,95,101,106,77,106,183
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 81Kg,Toby  Hunt ,81,70,75,0,90,0,96,75,96,171
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 96Kg,david clifton,94.4,65,68,71,90,95,0,71,95,166
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Men's Senior 89Kg,Alex Froud,88.6,55,65,75,80,90,0,75,90,165
Hampshire Weightlifitng Champs - Autumn,2022-10-09,Women's Senior 64Kg,Theodora Mitroi,63.9,0,70,0,88,91,93,70,93,163
