event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Men's Senior 109+Kg,Kevin Bunter,139,100,105,-107,135,140,-150,105,140,245
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Men's Masters (35-39) 96Kg,Dean Forrest,95.1,100,105,-108,132,137,-142,105,137,242
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Men's Masters (45-49) 109Kg,Robert Farrington,103.8,96,-101,103,120,126,131,103,131,234
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Men's Masters (35-39) 109Kg,Adam Brigham,104.9,95,100,106,110,115,118,106,118,224
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Senior 87Kg,Deborah Alawode,86.6,92,-95,-96,-119,119,-123,92,119,211
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Men's Masters (40-44) 89Kg,Brett Doughty,88.5,85,90,-95,-115,115,-121,90,115,205
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Men's Senior 96Kg,Tom Bloor,95.9,80,85,90,95,102,-110,90,102,192
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Men's Masters (50-54) 96Kg,Robert Leese,96,72,76,-81,103,-107,-111,76,103,179
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Men's Masters (40-44) 89Kg,Steven Jones,87.3,64,66,-70,-92,95,100,66,100,166
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Men's Senior 67Kg,Josh Brookes,66.4,-65,65,-70,-90,90,97,65,97,162
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Senior 64Kg,Lucy Green,61.8,62,65,67,77,80,83,67,83,150
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Under 23 64Kg,Sam Kyriacou,63.8,62,64,-66,83,85,-87,64,85,149
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Senior 87Kg,Heather James,84.4,62,65,-67,80,83,-86,65,83,148
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Senior 76Kg,Beth Jones,75.4,57,-60,-60,77,80,-81,57,80,137
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Masters (35-39) 71Kg,Lucy Miszkowska,67.3,54,57,60,-70,70,73,60,73,133
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Masters (50-54) 76Kg,Clair Conabeare,71.2,49,52,55,63,67,-73,55,67,122
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Senior 55Kg,Naomi  Walker,55,50,-53,-53,65,-70,70,50,70,120
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Senior 64Kg,Kiani Geldard,61.5,45,-48,48,61,65,-67,48,65,113
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Masters (40-44) 59Kg,Rachel Lee,58.9,45,50,-53,55,58,60,50,60,110
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Senior 64Kg,Ceri Jones,62.9,43,-46,46,50,54,58,46,58,104
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Masters (40-44) 71Kg,Stephanie Coe,68.7,43,0,0,55,0,0,43,55,98
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Masters (35-39) 71Kg,Tina Hoyles,69,39,42,46,45,50,-55,46,50,96
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Masters (40-44) 76Kg,Amy Owen,72.9,33,35,38,48,50,53,38,53,91
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Masters (35-39) 59Kg,Gill Hill,58,30,33,36,50,53,-55,36,53,89
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Senior 55Kg,Molly Barlow,52.6,33,36,-40,44,46,50,36,50,86
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Masters (50-54) 59Kg,Dawn Williams,58.8,35,-38,38,47,-50,-50,38,47,85
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Masters (40-44) 64Kg,ffion davies,63.3,25,28,30,35,39,42,30,42,72
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Senior 71Kg,Tanya Beattie,68,25,28,-30,40,44,-48,28,44,72
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Men's Youth Under 12 61Kg,Ernest Doughty,58.8,27,30,32,30,34,-38,32,34,66
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Masters (55-59) 87+Kg,Sue Osbourne,95.4,25,28,-31,-30,30,33,28,33,61
Sold Out: Ore Weightlifting Autumn Open 2024,2024-10-06,Women's Masters (55-59) 55Kg,Elizabeth Parkes,50.5,0,0,0,0,0,0,0,0,0
