event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 102Kg,Ramiro Mora Romero,96.4,145,150,155,190,198,0,155,198,353
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 109Kg,Edmon avetisyan,105.4,130,135,-140,170,180,0,135,180,315
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 89Kg,Lukas Lakin,88.2,115,120,125,152,160,167,125,167,292
Resilience Weightlifting Winter Open,2023-11-18,Men's Under 23 102Kg,William Guo,96.6,-105,110,-115,130,135,-140,110,135,245
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 89Kg,Charlie Yip,84.6,95,102,108,125,132,-140,108,132,240
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 102Kg,Ashley Oakey,100.4,-96,96,-100,128,133,140,96,140,236
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 89Kg,Josh Telling,88.2,97,-102,102,118,123,128,102,128,230
Resilience Weightlifting Winter Open,2023-11-18,Men's Masters (35-39) 89Kg,Mike Snook,87.2,95,100,-105,-120,125,130,100,130,230
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 81Kg,Benjamin Chan,80.2,95,100,105,120,-126,-128,105,120,225
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 73Kg,axl raguindin,71.4,95,98,-101,118,120,123,98,123,221
Resilience Weightlifting Winter Open,2023-11-18,Men's Junior Under 20 89Kg,Joseph  Woodham,87.2,-96,96,100,115,119,-123,100,119,219
Resilience Weightlifting Winter Open,2023-11-18,Men's Junior Under 20 81Kg,Harry hewitt smith,80.2,90,93,-96,118,-121,-121,93,118,211
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 81Kg,Finn Aubrey,80,-90,90,95,110,-115,115,95,115,210
Resilience Weightlifting Winter Open,2023-11-18,Men's Under 23 109+Kg,Jake Turley,143.2,93,-97,97,112,-117,-118,97,112,209
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 109+Kg,Daniel Avery,125.8,90,-95,-98,110,-115,115,90,115,205
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 102Kg,James Haskins,98.4,80,83,86,-114,114,118,86,118,204
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 81Kg,Sarah Wiltshire,79.6,82,-86,86,102,107,-108,86,107,193
Resilience Weightlifting Winter Open,2023-11-18,Men's Under 23 81Kg,Bobby Macgregor,80.4,84,87,-90,100,105,-108,87,105,192
Resilience Weightlifting Winter Open,2023-11-18,Men's Under 23 89Kg,Elijah  Aure,88.2,-75,75,78,107,112,-117,78,112,190
Resilience Weightlifting Winter Open,2023-11-18,Men's Under 23 67Kg,Andrew Kerr-Chin,67,69,72,76,96,101,105,76,105,181
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 89Kg,Jonathan Stracey,83.8,70,75,-80,100,-106,106,75,106,181
Resilience Weightlifting Winter Open,2023-11-18,Men's Under 23 81Kg,Ian Forsyth,77.2,74,77,80,95,98,100,80,100,180
Resilience Weightlifting Winter Open,2023-11-18,Men's Under 23 73Kg,Oscar Raudsepp,67.8,76,79,-83,98,-102,-102,79,98,177
Resilience Weightlifting Winter Open,2023-11-18,Men's Senior 81Kg,Aaron Mitchell-Begley ,80,-73,-73,76,95,-101,101,76,101,177
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 64Kg,Chloe Blackmur,62.6,70,73,75,90,94,98,75,98,173
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 59Kg,Natalie  Bonser ,58.6,67,-70,70,86,89,92,70,92,162
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 64Kg,Bryony Watson,64,66,69,73,-85,85,-90,73,85,158
Resilience Weightlifting Winter Open,2023-11-18,Men's Masters (55-59) 81Kg,Graeme Nichol,80,62,65,68,84,-87,87,68,87,155
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 64Kg,Kate Rendall,64,62,65,-68,-85,85,88,65,88,153
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 71Kg,Kaylee Macdonald,70.8,60,-63,65,77,80,83,65,83,148
Resilience Weightlifting Winter Open,2023-11-18,Women's Youth Under 17 55Kg,Eliza Pratt,51.6,58,61,63,74,77,81,63,81,144
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 64Kg,Rosanna  Hood ,59.8,52,55,60,72,75,78,60,78,138
Resilience Weightlifting Winter Open,2023-11-18,Women's Junior Under 20 71Kg,Millie Scott,70.6,55,58,-61,74,77,80,58,80,138
Resilience Weightlifting Winter Open,2023-11-18,Women's Youth Under 17 81Kg,Ava Saunders,80.8,-58,-58,58,69,72,76,58,76,134
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 87+Kg,Jamillah Robinson-heather,117.8,55,57,-62,68,71,-74,57,71,128
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 87+Kg,Valgerður Marija Purusic,88,55,58,-61,69,-72,-73,58,69,127
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 71Kg,Nicola Eedle,67,52,55,58,-65,65,68,58,68,126
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 64Kg,Davina Mills-Gardiner,62,50,55,-60,65,70,-75,55,70,125
Resilience Weightlifting Winter Open,2023-11-18,Women's Youth Under 17 64Kg,Lily McNeil,63,47,50,-53,62,64,66,50,66,116
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 64Kg,Harriet Burgess,62.6,48,-51,51,62,-64,-64,51,62,113
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 59Kg,Kirsty Robathan-Smith,58.6,45,47,50,59,62,-65,50,62,112
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 76Kg,Lucy Reed,74.4,-46,46,50,62,-66,-72,50,62,112
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 64Kg,Charley Moore,59.8,-48,48,51,55,-60,60,51,60,111
Resilience Weightlifting Winter Open,2023-11-18,Women's Under 23 87Kg,Emily Storey,84,42,45,47,56,59,62,47,62,109
Resilience Weightlifting Winter Open,2023-11-18,Women's Youth Under 15 81+Kg,Stevie  mcnulty,88.2,43,45,47,-56,56,60,47,60,107
Resilience Weightlifting Winter Open,2023-11-18,Women's Junior Under 20 64Kg,Ruby Stringer,61.8,40,43,46,54,57,-60,46,57,103
Resilience Weightlifting Winter Open,2023-11-18,Women's Senior 64Kg,Lauren  Thompson-Chisnall,62.4,43,45,-48,52,55,-58,45,55,100
Resilience Weightlifting Winter Open,2023-11-18,Women's Under 23 64Kg,Cassandra Choi,62,37,40,43,45,48,51,43,51,94
Resilience Weightlifting Winter Open,2023-11-18,Women's Masters (35-39) 87+Kg,lynsey davis,110.2,40,43,-45,50,-54,-56,43,50,93
Resilience Weightlifting Winter Open,2023-11-18,Women's Junior Under 20 71Kg,Grace Elliott,68.8,38,-40,40,48,50,-52,40,50,90
Resilience Weightlifting Winter Open,2023-11-18,Men's Under 23 96Kg,William Atkinson,89.4,-70,-70,-70,95,100,-105,0,100,0
