event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 109+Kg,Marcus Harrison,126.3,135,-140,142,158,162,170,142,170,312
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 81Kg,Joseph Cowen,80.7,122,126,-130,151,-156,-157,126,151,277
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 89Kg,Alex Hudson,87.6,106,109,112,137,-140,-143,112,137,249
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 109Kg,Harrison Steele,106.9,100,103,-106,135,141,146,103,146,249
North West Open Series 1 (** FULL **),2023-03-05,Men's Masters (35-39) 96Kg,Sam Kelvey,93.65,96,-101,101,120,125,130,101,130,231
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 109Kg,Gareth Dykes,107.4,96,100,-104,-127,127,-135,100,127,227
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 73Kg,Antonio Capavanni,69.05,95,100,-105,120,125,-131,100,125,225
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 96Kg,James Stonehewer,91.1,-100,-100,100,120,124,-127,100,124,224
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 67Kg,Hakeem Babalola,67,98,102,-106,110,116,121,102,121,223
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 81Kg,Scott Mills,79.95,-98,-98,98,112,117,120,98,120,218
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 81Kg,Mark Tallett,73.2,88,92,-96,108,113,116,92,116,208
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 89Kg,liam Zwetschnikow,87.7,85,-88,90,105,110,115,90,115,205
North West Open Series 1 (** FULL **),2023-03-05,Men's Masters (35-39) 102Kg,Liam Snape,101.7,85,90,-95,108,112,115,90,115,205
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 96Kg,Jordan Connor,93.15,80,85,-90,105,110,-115,85,110,195
North West Open Series 1 (** FULL **),2023-03-05,Men's Youth Under 17 73Kg,Rory Baker,72.2,84,-90,-90,100,-105,-105,84,100,184
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 89Kg,Michal Golian,84.55,75,80,82,95,100,102,82,102,184
North West Open Series 1 (** FULL **),2023-03-05,Men's Masters (35-39) 81Kg,Daniel Hodges,79.5,77,80,83,97,100,-103,83,100,183
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 71Kg,Jennifer Potter,68.5,75,78,80,98,-101,-101,80,98,178
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 76Kg,Erann Royle,75.15,73,76,78,95,98,-101,78,98,176
North West Open Series 1 (** FULL **),2023-03-05,Men's Youth Under 17 67Kg,Aiden Leigh,66.2,68,71,-75,84,88,-91,71,88,159
North West Open Series 1 (** FULL **),2023-03-05,Men's Junior Under 20 73Kg,Louis Hawkins,68.35,68,70,-73,80,-83,-83,70,80,150
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 59Kg,Sally Thompson-Taylor,58.6,64,-67,67,-81,81,-83,67,81,148
North West Open Series 1 (** FULL **),2023-03-05,Women's Masters (40-44) 87+Kg,Sam Drammeh,135.7,53,57,61,83,86,-90,61,86,147
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 71Kg,Grace Thomas,70.95,61,-63,-63,-82,82,85,61,85,146
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 81Kg,Peter Askey,79.05,60,63,-67,70,75,81,63,81,144
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 49Kg,Tammy Wong,48.75,58,62,-66,81,-85,-86,62,81,143
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 59Kg,Jodie Murdoch,58.45,63,-66,-67,-78,80,-86,63,80,143
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 87+Kg,Laura Dearman,88.5,58,61,64,70,73,76,64,76,140
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 71Kg,shannon thomas,70.8,58,-61,-61,75,78,-81,58,78,136
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 64Kg,Imogen Gough,61.45,55,60,63,65,70,-73,63,70,133
North West Open Series 1 (** FULL **),2023-03-05,Women's Under 23 71Kg,Lauren Cooper,70.75,55,-59,-60,73,-77,-77,55,73,128
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 59Kg,Lucy Green,57.4,48,51,55,60,64,67,55,67,122
North West Open Series 1 (** FULL **),2023-03-05,Women's Masters (40-44) 87+Kg,Swati Tiwary,90.6,47,49,51,67,69,-71,51,69,120
North West Open Series 1 (** FULL **),2023-03-05,Men's Masters (55-59) 96Kg,Paul Howson,93.2,46,48,50,64,67,70,50,70,120
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 59Kg,Natalie Tunstall-Jackman,58.7,48,49,-51,58,61,64,49,64,113
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 71Kg,Aleina Binns,70.25,44,47,-50,60,64,-67,47,64,111
North West Open Series 1 (** FULL **),2023-03-05,Women's Youth Under 17 64Kg,Ashley Brookes,63.85,40,43,-47,60,62,65,43,65,108
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 59Kg,Doaa Almosawi,58.7,47,-49,-49,58,60,-63,47,60,107
North West Open Series 1 (** FULL **),2023-03-05,Women's Youth Under 17 55Kg,Lucy Montgomery,54.75,-43,43,45,56,58,60,45,60,105
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 81Kg,Emmy Whybrow,79.25,35,40,45,55,60,-65,45,60,105
North West Open Series 1 (** FULL **),2023-03-05,Men's Youth Under 15 49Kg,Joseph Edwards,48.7,-40,-40,41,49,51,53,41,53,94
North West Open Series 1 (** FULL **),2023-03-05,Women's Senior 71Kg,Sharon Kaur,66,36,39,-41,46,49,51,39,51,90
North West Open Series 1 (** FULL **),2023-03-05,Women's Youth Under 15 59Kg,Lani Baker,58.6,33,35,-37,40,42,44,35,44,79
North West Open Series 1 (** FULL **),2023-03-05,Women's Masters (35-39) 76Kg,Nichola Thompson,75.9,29,33,-37,-40,40,45,33,45,78
North West Open Series 1 (** FULL **),2023-03-05,Women's Under 23 49Kg,Faye Briggs,48.75,48,51,-53,-67,-67,-67,51,0,0
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 81Kg,Daniel Ball,79.65,-100,-100,-100,-121,-121,-121,0,0,0
North West Open Series 1 (** FULL **),2023-03-05,Men's Senior 109Kg,Simon Shuttleworth,105.1,-108,-110,-110,122,-123,-123,0,122,0
