event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Under 23 109+Kg,Daniel O'Hare,114.11,130,135,140,165,170,170,140,170,310
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Under 23 109+Kg,Daniel O'Hare,114.11,130,135,-140,165,-170,170,135,170,305
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Senior 102Kg,Giuseppe Aschettino,97.48,120,123,126,150,153,156,126,156,282
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Senior 102Kg,Giuseppe Aschettino,97.48,120,123,126,150,153,156,126,156,282
NI Weightlifting White Wolf Championship 2019,2019-08-10,Men's Senior 89Kg,COLM BRADY,87.6,118,118,121,135,140,140,121,140,261
NI Weightlifting White Wolf Championship 2019,2019-08-10,Men's Senior 89Kg,COLM BRADY,87.6,-118,118,121,135,-140,-140,121,135,256
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Senior 102Kg,Wern Hao Yap,98.72,104,108,112,130,134,137,112,137,249
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Senior 102Kg,Wern Hao Yap,98.72,104,108,-112,130,134,137,108,137,245
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Senior 96Kg,Glenn McAfee,94.9,98,101,103,130,135,140,103,140,243
NI Weightlifting White Wolf Championship 2019,2019-08-10,Men's Masters (35-39) 89Kg,Jonathan Lyons,85.54,100,-105,105,126,131,135,105,135,240
NI Weightlifting White Wolf Championship 2019,2019-08-10,Men's Senior 89Kg,Ross Reaney,86.81,98,98,101,130,135,139,101,139,240
NI Weightlifting White Wolf Championship 2019,2019-08-10,Men's Masters (35-39) 89Kg,Jonathan Lyons,85.54,100,105,105,126,131,135,105,135,240
NI Weightlifting White Wolf Championship 2019,2019-08-10,Men's Senior 89Kg,Lee Galloway,86.21,100,104,107,125,130,132,107,132,239
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Senior 96Kg,Glenn McAfee,94.9,98,101,103,130,135,-140,103,135,238
NI Weightlifting White Wolf Championship 2019,2019-08-10,Men's Senior 89Kg,Lee Galloway,86.21,100,104,-107,125,-130,132,104,132,236
NI Weightlifting White Wolf Championship 2019,2019-08-10,Men's Senior 89Kg,Ross Reaney,86.81,-98,98,-101,130,-135,-139,98,130,228
NI Weightlifting White Wolf Championship 2019,2019-08-10,Men's Senior 89Kg,Joshua Firth,87.85,90,90,95,105,110,115,95,115,210
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Junior Under 20 73Kg,Ross Harkness,71.6,88,90,92,108,112,115,92,115,207
NI Weightlifting White Wolf Championship 2019,2019-08-10,Men's Senior 89Kg,Joshua Firth,87.85,-90,90,95,105,110,-115,95,110,205
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Junior Under 20 73Kg,Ross Harkness,71.6,88,90,-92,108,112,-115,90,112,202
NI Weightlifting White Wolf Championship 2019,2019-08-11,Women's Masters (40-44) 87+Kg,Claire McLarnon,104.7,77,82,84,97,102,105,84,105,189
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Senior 96Kg,Dean Petticrew,94.23,83,86,88,95,98,101,88,101,189
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Senior 109Kg,Brendan Boyle,107.4,73,77,81,100,100,105,81,105,186
NI Weightlifting White Wolf Championship 2019,2019-08-11,Women's Masters (40-44) 87+Kg,Claire McLarnon,104.7,77,-82,84,97,102,-105,84,102,186
NI Weightlifting White Wolf Championship 2019,2019-08-11,Men's Senior 96Kg,Dean Petticrew,94.23,83,86,-88,95,98,-101,86,98,184
