event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
South East London Summer Open,2025-05-17,Men's Senior 88Kg,James Hegarty O'Dowd,82.75,0,0,95,115,120,125,95,125,220
South East London Summer Open,2025-05-17,Men's Junior Under 20 98Kg,Alex Walters,91.65,80,85,91,110,0,0,91,110,201
South East London Summer Open,2025-05-17,Men's Senior 88Kg,Aaron Brown,84.65,0,79,0,98,102,0,79,102,181
South East London Summer Open,2025-05-17,Women's Senior 69Kg,Heather Barker,68.85,70,73,75,88,0,91,75,91,166
South East London Summer Open,2025-05-17,Women's Senior 63Kg,Michelle Fischer,61.95,58,0,0,74,77,0,58,77,135
South East London Summer Open,2025-05-17,Men's Senior 98Kg,Mike Wheeler,89.55,35,40,45,55,60,66,45,66,111
South East London Summer Open,2025-05-17,Men's Senior +110Kg,Will Phillips,113.85,35,40,45,40,45,55,45,55,100
South East London Summer Open,2025-05-17,Women's Youth Under 15 53Kg,Abigail Burt,51.75,0,42,0,50,53,0,42,53,95
South East London Summer Open,2025-05-17,Women's Senior 58Kg,Cass Bartaloni,56.65,35,38,0,45,48,52,38,52,90
South East London Summer Open,2025-05-17,Girl's Development Under 12 48Kg,Maggie Baione,44.25,25,28,0,33,0,36,28,36,64
South East London Summer Open,2025-05-17,Women's Senior 63Kg,Veronica templeton,61.25,18,20,24,30,0,36,24,36,60
South East London Summer Open,2025-05-17,Women's Senior 86Kg,Kate Griffiths,77.35,18,20,22,0,28,30,22,30,52
