event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Royal Air Force Championships,2025-06-04,Men's Masters (35-39) 110Kg,Michael Cutler,98.8,130,0,0,0,150,0,130,150,280
Royal Air Force Championships,2025-06-04,Men's Senior 79Kg,Josh Hibbs,77.6,110,114,117,140,144,147,117,147,264
Royal Air Force Championships,2025-06-04,Men's Senior 98Kg,Luke Bretton,89.6,101,0,106,137,142,0,106,142,248
Royal Air Force Championships,2025-06-04,Men's Senior 88Kg,Christopher Craig,86.4,100,105,0,132,136,141,105,141,246
Royal Air Force Championships,2025-06-04,Men's Senior 79Kg,Luke Thompson,74.6,103,106,0,0,127,130,106,130,236
Royal Air Force Championships,2025-06-04,Men's Senior 88Kg,richard Terrington,88,100,0,0,130,132,0,100,132,232
Royal Air Force Championships,2025-06-04,Men's Senior 88Kg,Luke Williams,79.6,88,0,0,118,0,122,88,122,210
Royal Air Force Championships,2025-06-04,Men's Masters (35-39) 98Kg,Adam Smith,93.6,85,90,0,115,120,0,90,120,210
Royal Air Force Championships,2025-06-04,Women's Senior 77Kg,Rebecca Nesbit,72.8,73,0,77,90,93,95,77,95,172
Royal Air Force Championships,2025-06-04,Women's Senior 69Kg,Madeline Elliott,69,70,73,76,86,90,0,76,90,166
Royal Air Force Championships,2025-06-04,Women's Senior 69Kg,Reine Grant,67,0,66,69,85,88,0,69,88,157
Royal Air Force Championships,2025-06-04,Women's Senior 69Kg,Chloe Winsor,64.6,65,68,0,78,81,83,68,83,151
Royal Air Force Championships,2025-06-04,Women's Senior 69Kg,Paige Harris,69,57,61,65,75,78,82,65,82,147
