event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
mettle Summer Open,2026-06-13,Men's Senior 110Kg,Thomas Wyles,104.95,100,105,110,130,137,-145,110,137,247
mettle Summer Open,2026-06-13,Men's Masters (40-44) 94Kg,CHRIS WEBSTER,92.55,-100,100,-105,120,125,-127,100,125,225
mettle Summer Open,2026-06-13,Men's Senior 94Kg,Isaac Lawrenson,92.75,97,-102,-102,120,123,127,97,127,224
mettle Summer Open,2026-06-13,Men's Youth Under 17 79Kg,Edward Bennett,77.75,83,87,90,105,110,-115,90,110,200
mettle Summer Open,2026-06-13,Men's Senior 110Kg,Tom Cregan,97.55,65,70,75,103,-110,110,75,110,185
mettle Summer Open,2026-06-13,Men's Masters (40-44) 88Kg,Liam Marshall,83.15,75,77,81,96,-98,98,81,98,179
mettle Summer Open,2026-06-13,Women's Masters (45-49) 77Kg,Ruta Lendraitiene,71.75,65,70,75,90,97,102,75,102,177
mettle Summer Open,2026-06-13,Men's Masters (40-44) 88Kg,Ross Murdoch,79.15,70,74,-77,98,-102,102,74,102,176
mettle Summer Open,2026-06-13,Men's Senior 79Kg,Jonny Wong,74.15,-67,70,75,95,-100,-103,75,95,170
mettle Summer Open,2026-06-13,Women's Senior 69Kg,Olivia Walker,66.55,-73,-74,74,93,-95,96,74,96,170
mettle Summer Open,2026-06-13,Women's Masters (35-39) 69Kg,Alessandra Gurney,68.75,71,74,-78,91,-94,-95,74,91,165
mettle Summer Open,2026-06-13,Men's Youth Under 15 79Kg,Rex Hardy,78.55,65,68,-70,80,85,-90,68,85,153
mettle Summer Open,2026-06-13,Women's Masters (35-39) 63Kg,Jessica Perrin,61.15,54,58,60,70,73,76,60,76,136
mettle Summer Open,2026-06-13,Women's Senior 86Kg,Mayari Avendaño,79.35,50,53,-56,72,76,80,53,80,133
mettle Summer Open,2026-06-13,Men's Youth Under 17 88Kg,Kohen Mitchell,81.15,50,53,56,70,75,-80,56,75,131
mettle Summer Open,2026-06-13,Women's Junior Under 20 58Kg,Niamh Malcolm,57.75,57,60,-63,-70,-70,70,60,70,130
mettle Summer Open,2026-06-13,Men's Masters (50-54) 88Kg,Simon Hare,81.15,45,48,51,68,71,75,51,75,126
mettle Summer Open,2026-06-13,Women's Masters (35-39) 58Kg,Rebecca Ewers,56.75,53,56,-59,61,65,68,56,68,124
mettle Summer Open,2026-06-13,Women's Senior 58Kg,Megan Wray,57.15,50,53,56,61,64,67,56,67,123
mettle Summer Open,2026-06-13,Women's Junior Under 20 69Kg,Amy Carman,67.75,-53,-53,53,65,-69,-69,53,65,118
mettle Summer Open,2026-06-13,Women's Senior 77Kg,Kirsty Gallacher,70.95,43,45,48,58,62,-65,48,62,110
mettle Summer Open,2026-06-13,Women's Senior 63Kg,Hannah Colling,61.95,38,40,42,60,-63,63,42,63,105
mettle Summer Open,2026-06-13,Women's Senior 77Kg,Ecem Hasan,73.95,38,41,44,55,58,60,44,60,104
mettle Summer Open,2026-06-13,Women's Youth Under 15 63Kg,QUINN HUTT,59.75,42,44,46,-56,-56,56,46,56,102
mettle Summer Open,2026-06-13,Women's Youth Under 15 58Kg,Daisy Whitehead,53.35,38,41,45,52,55,-57,45,55,100
mettle Summer Open,2026-06-13,Women's Senior +86Kg,Asimina Manta,95.15,30,-33,35,50,55,60,35,60,95
mettle Summer Open,2026-06-13,Men's Youth Under 15 79Kg,Aleksandar Acimov,73.75,38,40,42,48,50,52,42,52,94
mettle Summer Open,2026-06-13,Women's Youth Under 17 63Kg,Daisy Lindsay,59.15,35,38,40,45,48,51,40,51,91
mettle Summer Open,2026-06-13,Women's Youth Under 15 63Kg,Georgina Connolly,62.95,34,-36,36,44,47,-50,36,47,83
mettle Summer Open,2026-06-13,Men's Youth Under 15 52Kg,Isaac Malcolm,50.75,30,32,34,40,43,46,34,46,80
mettle Summer Open,2026-06-13,Men's Youth Under 15 52Kg,Benjamin Whitaker,49.95,30,-32,32,40,-43,43,32,43,75
mettle Summer Open,2026-06-13,Girl's Development Under 10 40Kg,Aliyah Murdoch,37.15,11,13,-15,11,13,13,13,13,26
mettle Summer Open,2026-06-13,Women's Youth Under 15 +69Kg,Isobelle Webster,76.55,-58,-62,0,0,0,0,0,0,0
