event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Home Nations Squads & UKAF 2024,2024-04-12,Men's Under 23 96Kg,Stephen Bestman,95.4,134,139,-143,168,173,-180,139,173,312
Home Nations Squads & UKAF 2024,2024-04-12,Men's Under 23 96Kg,Drew Burns,95.4,138,-142,-143,165,170,-175,138,170,308
Home Nations Squads & UKAF 2024,2024-04-12,Men's Junior Under 20 102Kg,Joshua Hutton,102,134,139,-145,-162,-162,163,139,163,302
Home Nations Squads & UKAF 2024,2024-04-12,Men's Under 23 102Kg,Henry Axon,99.4,125,-130,132,157,-163,163,132,163,295
Home Nations Squads & UKAF 2024,2024-04-12,Men's Senior 96Kg,Michael Cutler,94.3,-125,127,131,155,158,161,131,161,292
Home Nations Squads & UKAF 2024,2024-04-12,Men's Under 23 89Kg,Stefano Cataldi,88.6,125,130,-137,155,160,-170,130,160,290
Home Nations Squads & UKAF 2024,2024-04-12,Men's Junior Under 20 89Kg,Elliot King,84.4,-114,114,-123,155,161,166,114,166,280
Home Nations Squads & UKAF 2024,2024-04-12,Men's Senior 109Kg,James Wales,103.9,115,120,-126,160,-165,-165,120,160,280
Home Nations Squads & UKAF 2024,2024-04-12,Men's Under 23 89Kg,Theo Morris,88.4,120,125,-130,-140,140,146,125,146,271
Home Nations Squads & UKAF 2024,2024-04-12,Men's Junior Under 20 89Kg,edward gibson,85.3,-118,118,-122,145,-151,152,118,152,270
Home Nations Squads & UKAF 2024,2024-04-12,Men's Junior Under 20 109Kg,Kun Mo Yang,107.3,115,-120,120,150,-160,-160,120,150,270
Home Nations Squads & UKAF 2024,2024-04-12,Men's Under 23 89Kg,Finley Austin,82.9,118,-122,-122,145,-150,-150,118,145,263
Home Nations Squads & UKAF 2024,2024-04-12,Men's Junior Under 20 89Kg,Callum Holland,88.6,-110,113,117,140,145,-150,117,145,262
Home Nations Squads & UKAF 2024,2024-04-12,Men's Under 23 73Kg,Josh Hibbs,72.4,-108,110,-113,138,141,-146,110,141,251
Home Nations Squads & UKAF 2024,2024-04-11,Men's Youth Under 17 73Kg,Corey Duncan,72.9,103,108,-112,133,138,142,108,142,250
Home Nations Squads & UKAF 2024,2024-04-12,Men's Junior Under 20 73Kg,Rhys Deeley,72.1,100,-105,105,135,140,145,105,145,250
Home Nations Squads & UKAF 2024,2024-04-12,Men's Senior 96Kg,Thomas Richardson,94.8,-110,110,-115,130,140,-150,110,140,250
Home Nations Squads & UKAF 2024,2024-04-11,Men's Youth Under 17 102Kg,Angus Robertson,99.1,-112,-112,112,125,130,135,112,135,247
Home Nations Squads & UKAF 2024,2024-04-12,Men's Under 23 81Kg,Cian Green,75.1,105,-110,-110,132,136,139,105,139,244
Home Nations Squads & UKAF 2024,2024-04-12,Men's Senior 89Kg,Luke Bretton,88.6,103,-106,107,135,-138,-138,107,135,242
Home Nations Squads & UKAF 2024,2024-04-11,Men's Youth Under 17 81Kg,Rory Baker,77.8,98,102,106,120,125,-130,106,125,231
Home Nations Squads & UKAF 2024,2024-04-12,Men's Junior Under 20 73Kg,Silver Ee,69.7,100,-105,-107,125,-130,130,100,130,230
Home Nations Squads & UKAF 2024,2024-04-11,Men's Youth Under 17 81Kg,Finlay Brooks,74.6,88,92,95,113,-117,117,95,117,212
Home Nations Squads & UKAF 2024,2024-04-12,Women's Under 23 76Kg,Madison Farley,73.5,88,91,-94,-114,114,119,91,119,210
Home Nations Squads & UKAF 2024,2024-04-12,Women's Junior Under 20 76Kg,Isabella Brown,75.95,90,-93,93,116,-119,-119,93,116,209
Home Nations Squads & UKAF 2024,2024-04-12,Women's Under 23 81Kg,Funmi Morgan,80.3,-90,90,94,-105,105,-113,94,105,199
Home Nations Squads & UKAF 2024,2024-04-12,Women's Junior Under 20 76Kg,Erin Friel,71.55,-83,83,86,104,107,111,86,111,197
