event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
South Coast Age Group Open,2025-01-11,Men's Youth Under 17 102Kg,Jacob Hunt,101.1,62,65,68,84,87,90,68,90,158
South Coast Age Group Open,2025-01-11,Women's Junior Under 20 76Kg,Hannah Williams,73.9,67,70,-73,-83,83,-86,70,83,153
South Coast Age Group Open,2025-01-11,Men's Youth Under 15 81Kg,Alex McArdle,76.1,55,60,65,75,78,80,65,80,145
South Coast Age Group Open,2025-01-11,Women's Youth Under 15 71Kg,Fleur  Kafourous-Smith,68.8,-58,58,-61,68,70,-72,58,70,128
South Coast Age Group Open,2025-01-11,Men's Youth Under 17 55Kg,Ted Nash,52.9,48,51,54,63,65,-68,54,65,119
South Coast Age Group Open,2025-01-11,Men's Youth Under 17 89Kg,Jack Holden,84.2,50,55,-58,-55,57,62,55,62,117
South Coast Age Group Open,2025-01-11,Men's Youth Under 12 96Kg,Milo  Northfield ,93.5,42,44,46,51,53,55,46,55,101
South Coast Age Group Open,2025-01-11,Women's Youth Under 15 64Kg,Maura Douglas,62,38,-40,40,52,55,-57,40,55,95
South Coast Age Group Open,2025-01-11,Men's Youth Under 15 67Kg,Peter McArdle,63.9,35,37,39,47,49,50,39,50,89
South Coast Age Group Open,2025-01-11,Women's Youth Under 15 55Kg,Katie Reis,54,30,34,37,40,-45,45,37,45,82
South Coast Age Group Open,2025-01-11,Women's Youth Under 10 55Kg,Eloise Erasmus,54,28,30,32,-35,35,37,32,37,69
South Coast Age Group Open,2025-01-11,Women's Youth Under 15 55Kg,Emily Sofie Downer,51.1,28,30,-32,33,35,38,30,38,68
South Coast Age Group Open,2025-01-11,Men's Youth Under 12 55Kg,Marley Hanlon,54,20,23,26,30,33,36,26,36,62
South Coast Age Group Open,2025-01-11,Women's Youth Under 12 35Kg,Frenchie-lou Brotherhood ,30.8,19,21,22,23,25,27,22,27,49
South Coast Age Group Open,2025-01-11,Women's Youth Under 12 45Kg,Stephanie Blyth,43.2,19,21,-25,24,26,28,21,28,49
South Coast Age Group Open,2025-01-11,Women's Youth Under 10 40Kg,Coral Budge,37.7,17,-18,19,19,22,-24,19,22,41
South Coast Age Group Open,2025-01-11,Women's Youth Under 15 49Kg,Isabelle Sophie OSullivan,45.7,12,14,16,16,19,22,16,22,38
South Coast Age Group Open,2025-01-11,Men's Youth Under 10 49Kg,Eli Horton,45.1,14,15,16,17,19,-21,16,19,35
