event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
RW x HGS Competition (Invite Only),2025-01-04,Women's Youth Under 17 71Kg,Sarah Spalding,71,45,48,-51,56,59,62,48,62,110
RW x HGS Competition (Invite Only),2025-01-04,Women's Youth Under 15 40Kg,Georgia Bull,39.8,12,14,60,19,21,23,60,23,83
RW x HGS Competition (Invite Only),2025-01-04,Women's Youth Under 15 81+Kg,Poppy Hammond,101.8,31,34,36,41,44,46,36,46,82
RW x HGS Competition (Invite Only),2025-01-04,Women's Youth Under 15 49Kg,Maria Babiichuk,47.8,19,21,23,31,-34,35,23,35,58
RW x HGS Competition (Invite Only),2025-01-04,Women's Youth Under 17 71Kg,Phoebe Buck,65,14,16,18,23,25,28,18,28,46
RW x HGS Competition (Invite Only),2025-01-04,Women's Youth Under 15 76Kg,Vanessa De Simone,72.8,12,14,-15,21,23,25,14,25,39
RW x HGS Competition (Invite Only),2025-01-04,Women's Youth Under 15 45Kg,EMMA ROLNIKOVA HALES,40.8,10,11,13,17,18,20,13,20,33
RW x HGS Competition (Invite Only),2025-01-04,Women's Youth Under 15 45Kg,Mia Davies,44.6,10,11,13,16,17,19,13,19,32
RW x HGS Competition (Invite Only),2025-01-04,Women's Youth Under 15 55Kg,Isla Cooney,52.6,10,11,13,15,16,18,13,18,31
RW x HGS Competition (Invite Only),2025-01-04,Women's Youth Under 15 55Kg,Saffron Murphy,51.6,10,11,13,15,16,17,13,17,30
