event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
British Para Powerlifting Championships 2025,2025-07-12,Women's Senior 53Kg,Miranda Button,50.2,75,78,81,0,0,0,81,0,0
British Para Powerlifting Championships 2025,2025-07-12,Women's Senior 53Kg,Claire Losh,51.95,42,45,48,0,0,0,48,0,0
British Para Powerlifting Championships 2025,2025-07-12,Women's Senior 58Kg,Hannah Harvey,54.25,50,60,66,0,0,0,66,0,0
British Para Powerlifting Championships 2025,2025-07-12,Women's Senior 58Kg,Olivia Broome,54.28,112,-116,116,0,0,0,116,0,0
British Para Powerlifting Championships 2025,2025-07-12,Women's Senior 58Kg,Lottie McGuinness,54.3,103,108,-111,0,0,0,108,0,0
British Para Powerlifting Championships 2025,2025-07-12,Women's Senior 63Kg,Doaa Shayea,62.9,97,102,-103,0,0,0,102,0,0
British Para Powerlifting Championships 2025,2025-07-12,Women's Senior 86Kg,Louise Sugden,82.5,111,116,121,0,0,0,121,0,0
British Para Powerlifting Championships 2025,2025-07-12,Women's Senior +86Kg,Cassy Malyon ,142,95,100,102,0,0,0,102,0,0
British Para Powerlifting Championships 2025,2025-07-12,Men's Senior 60Kg,Joshua Grist,48.9,-92,92,-95,0,0,0,92,0,0
British Para Powerlifting Championships 2025,2025-07-12,Men's Senior 60Kg,Finlay Davidson,51,145,150,155,0,0,0,155,0,0
British Para Powerlifting Championships 2025,2025-07-12,Men's Senior 65Kg,sean clare,63,142,147,151,0,0,0,151,0,0
British Para Powerlifting Championships 2025,2025-07-12,Men's Senior 79Kg,Mark Swan,71.5,205,213,-220,0,0,0,213,0,0
British Para Powerlifting Championships 2025,2025-07-12,Men's Senior 79Kg,John Reginald Certeza,74.5,-100,100,105,0,0,0,105,0,0
British Para Powerlifting Championships 2025,2025-07-12,Men's Senior 79Kg,Matthew Harding,79,-190,190,-195,0,0,0,190,0,0
British Para Powerlifting Championships 2025,2025-07-12,Men's Senior 88Kg,Ali Jawad,79.6,180,184,187,0,0,0,187,0,0
British Para Powerlifting Championships 2025,2025-07-12,Men's Senior +110Kg,Hayden Smith,128.4,-90,-90,90,0,0,0,90,0,0
British Para Powerlifting Championships 2025,2025-07-12,Men's Senior +110Kg,Liam McGarry,148.2,215,220,224,0,0,0,224,0,0
