event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
DULC December Open,2024-12-01,Men's Senior 89Kg,Ben  Petevinos ,87.8,110,-115,120,135,140,145,120,145,265
DULC December Open,2024-12-01,Men's Senior 96Kg,George Brown,91.4,91,95,99,-116,118,-122,99,118,217
DULC December Open,2024-12-01,Men's Senior 89Kg,Guy Mitchell,89,86,93,96,105,110,115,96,115,211
DULC December Open,2024-12-01,Men's Senior 89Kg,Samuel Alford,86,81,85,90,100,106,112,90,112,202
DULC December Open,2024-12-01,Men's Senior 96Kg,Daniel Phoenix,90.2,80,-84,-85,105,111,-115,80,111,191
DULC December Open,2024-12-01,Men's Senior 89Kg,Daniel Drakeford,83.6,83,-87,-90,-101,105,-111,83,105,188
DULC December Open,2024-12-01,Men's Senior 73Kg,Bruno Standen,68,71,74,88,91,85,0,88,91,179
DULC December Open,2024-12-01,Men's Senior 81Kg,Samuel Kassi,73.6,60,65,70,-85,90,-95,70,90,160
DULC December Open,2024-12-01,Men's Senior 81Kg,Ed Wallace,80.2,62,67,72,81,-86,88,72,88,160
DULC December Open,2024-12-01,Women's Senior 59Kg,Hollie Williams,59,57,60,63,74,-77,-77,63,74,137
DULC December Open,2024-12-01,Men's Youth Under 15 67Kg,Rowen Lowery,65.8,-52,52,56,75,-77,-77,56,75,131
DULC December Open,2024-12-01,Women's Senior 59Kg,Isabella Sutherland,58,46,48,50,60,63,66,50,66,116
DULC December Open,2024-12-01,Women's Senior 59Kg,Jennifer Roberts,56.2,40,43,-46,52,55,-58,43,55,98
DULC December Open,2024-12-01,Women's Senior 55Kg,Niamh Malcolm,52,-35,38,41,50,55,-57,41,55,96
DULC December Open,2024-12-01,Women's Senior 71Kg,Sienna Folkes-Miller,66.4,35,38,-39,51,54,57,38,57,95
DULC December Open,2024-12-01,Men's Youth Under 15 73Kg,Joseph  Mcclarence ,69.8,33,-36,-36,45,47,-50,33,47,80
DULC December Open,2024-12-01,Women's Senior 71Kg,Ellie  Stokes,64.4,30,-33,-33,-47,47,50,30,50,80
DULC December Open,2024-12-01,Women's Senior 71Kg,Paige Mathers,71,-69,-69,0,0,0,0,0,0,0
