event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NWL OPEN 2019,2019-09-14,Men's Senior 109+Kg,Mackenzie Middleton,124.2,-140,140,150,-180,180,-190,150,180,330
NWL OPEN 2019,2019-09-14,Men's Senior 109+Kg,Jalaal Miller,126.6,120,-125,-125,-160,-160,160,120,160,280
NWL OPEN 2019,2019-09-14,Men's Youth Under 17 96Kg,Omar Bittar,95.8,90,97,-105,-125,125,-131,97,125,222
NWL OPEN 2019,2019-09-14,Men's Senior 81Kg,Matthew Steele,79.1,-98,98,101,116,120,-123,101,120,221
NWL OPEN 2019,2019-09-14,Men's Junior Under 20 89Kg,Michael Ellison,86.3,-100,100,-105,-120,120,-130,100,120,220
NWL OPEN 2019,2019-09-14,Men's Senior 81Kg,Phil Caldwell,80.4,90,95,-100,-105,107,115,95,115,210
NWL OPEN 2019,2019-09-14,Men's Senior 67Kg,David Oakes,66.7,80,90,-93,108,117,-121,90,117,207
NWL OPEN 2019,2019-09-14,Men's Masters (45-49) 89Kg,Jon Towell,87.1,80,83,-86,110,116,-122,83,116,199
NWL OPEN 2019,2019-09-14,Men's Senior 73Kg,Charles Canning,71.2,75,80,-85,95,100,105,80,105,185
NWL OPEN 2019,2019-09-14,Men's Junior Under 20 81Kg,Muhammad Suhaib Shahid,75.4,80,-85,-85,102,-105,105,80,105,185
NWL OPEN 2019,2019-09-14,Men's Senior 81Kg,Nathan Green,77,70,75,-80,90,-98,-100,75,90,165
NWL OPEN 2019,2019-09-14,Men's Senior 61Kg,Adam Bose,60.3,70,73,-76,91,-95,-95,73,91,164
NWL OPEN 2019,2019-09-14,Men's Masters (35-39) 89Kg,Michal Kajta,89,63,67,-74,90,95,-101,67,95,162
NWL OPEN 2019,2019-09-14,Women's Senior 81Kg,Charlotte Dinsdale,81,62,67,-72,80,86,90,67,90,157
NWL OPEN 2019,2019-09-14,Men's Senior 81Kg,Scott Pollock,79.8,62,67,-73,82,90,-100,67,90,157
NWL OPEN 2019,2019-09-14,Men's Youth Under 15 73Kg,Ted Briscoe,71.2,57,64,-67,-87,87,-92,64,87,151
NWL OPEN 2019,2019-09-14,Women's Senior 87+Kg,Jodie Coogan,137.1,60,64,67,75,-79,-83,67,75,142
NWL OPEN 2019,2019-09-14,Women's Senior 59Kg,sally thompson,57.4,59,63,-65,-76,76,-80,63,76,139
NWL OPEN 2019,2019-09-14,Men's Masters (55-59) 73Kg,Carlo Corbin,73,58,61,-64,65,70,75,61,75,136
NWL OPEN 2019,2019-09-14,Women's Senior 64Kg,Jasmin Naylor,63.4,59,-63,-63,75,-80,-80,59,75,134
NWL OPEN 2019,2019-09-14,Women's Masters (35-39) 76Kg,Kimberley Barber,74.4,-53,53,-56,73,-77,77,53,77,130
NWL OPEN 2019,2019-09-14,Women's Senior 76Kg,Hannah Vickerman,74.5,52,-55,-55,-78,-78,78,52,78,130
NWL OPEN 2019,2019-09-14,Men's Senior 81Kg,Thomas Quinton,76.5,48,52,57,64,68,-72,57,68,125
NWL OPEN 2019,2019-09-14,Women's Senior 87Kg,Svetlana Chynoradska,84.6,-48,48,53,-60,-60,60,53,60,113
NWL OPEN 2019,2019-09-14,Women's Masters (35-39) 71Kg,Jonnelle Greenaway,67.1,40,45,-50,-60,-60,60,45,60,105
NWL OPEN 2019,2019-09-14,Men's Junior Under 20 73Kg,Amaan Ali,73,75,80,83,-90,-90,-90,83,0,83
NWL OPEN 2019,2019-09-14,Women's Junior Under 20 49Kg,Niyah Callister,46.2,-30,31,33,40,43,45,33,45,78
