event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Men's Junior Under 20 81Kg,Corey Paterson,74.4,90,-92,92,115,-118,118,92,118,210
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Men's Youth Under 17 96Kg,Marcel Golanski,90.3,76,-80,80,105,110,-112,80,110,190
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Men's Youth Under 17 102+Kg,Callum Howe,116.6,72,77,-82,85,88,91,77,91,168
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Men's Junior Under 20 73Kg,Daniel Newman,72.4,65,70,-75,80,85,-88,70,85,155
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 17 71Kg,Athena Pearce,69.7,60,-63,63,73,76,81,63,81,144
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Junior Under 20 64Kg,Makenzie Lees,63.55,46,48,-50,55,58,61,48,61,109
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 15 64Kg,Ciara Docherty,60.85,-45,45,-48,55,58,61,45,61,106
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 17 59Kg,Iona Currie,56.95,45,48,-50,55,-59,-59,48,55,103
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 15 71Kg,Robyn Fulton,65.85,40,42,45,52,56,-60,45,56,101
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 17 64Kg,Phoebe  Cameron,59.25,40,42,44,45,48,50,44,50,94
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 12 71Kg,Layla Logan,64.6,35,38,40,48,51,53,40,53,93
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Men's Youth Under 15 89Kg,Fraser Howe,83.8,35,39,-41,45,-48,-48,39,45,84
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 15 55Kg,Mischa Allan,49.7,30,32,34,41,44,48,34,48,82
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Men's Youth Under 15 61Kg,Calum Low,55.65,31,-34,-34,47,-51,-51,31,47,78
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 12 45Kg,Molly Cree,42.8,30,32,33,40,42,43,33,43,76
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 15 76Kg,Hannah Roberts,72.4,26,28,-29,35,38,40,28,40,68
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 15 71Kg,Lexi Macleod,65.3,25,-26,26,35,-37,38,26,38,64
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 15 64Kg,Orla O’Donnell,62.8,20,23,25,30,-33,33,25,33,58
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 15 76Kg,Amelia (Milly) White,73.95,22,24,26,25,28,31,26,31,57
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Men's Youth Under 12 49Kg,Cody Peacock,45.55,15,18,22,22,25,30,22,30,52
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 10 30Kg,Summer Aitken,28.55,15,18,19,20,22,25,19,25,44
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 12 40Kg,Yvie Jarvis,37.5,15,17,19,20,23,25,19,25,44
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 12 45Kg,Charlotte  Flintoff,43.9,10,12,15,17,20,22,15,22,37
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 10 40Kg,Martha  Raeside,38.7,12,13,14,14,15,16,14,16,30
"Scottish Under 18, Youths & Dev Cup Round 2",2024-05-18,Women's Youth Under 10 35Kg,Halen Gough,34.15,12,13,14,14,15,16,14,16,30
