event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Welsh Age Group Championships 2026,2026-02-21,Men's Junior Under 20 94Kg,Luke Fletcher,91.75,120,123,-125,-145,-145,145,123,145,268
Welsh Age Group Championships 2026,2026-02-21,Men's Under 23 88Kg,Joshua Smith,85.95,102,106,110,123,128,131,110,131,241
Welsh Age Group Championships 2026,2026-02-21,Men's Under 23 94Kg,Charles  Tempest ,92.1,104,108,112,122,126,129,112,129,241
Welsh Age Group Championships 2026,2026-02-21,Men's Junior Under 20 65Kg,Llewellyn Waits,62.45,98,100,-102,122,126,-130,100,126,226
Welsh Age Group Championships 2026,2026-02-21,Men's Junior Under 20 94Kg,bertie Spivey,90.95,90,95,100,115,-120,125,100,125,225
Welsh Age Group Championships 2026,2026-02-21,Men's Junior Under 20 +110Kg,Brychan Gilson,122.55,94,97,-100,-113,113,117,97,117,214
Welsh Age Group Championships 2026,2026-02-21,Men's Junior Under 20 60Kg,Noah Ellson,59.7,84,87,90,109,113,116,90,116,206
Welsh Age Group Championships 2026,2026-02-21,Men's Youth Under 15 +88Kg,Jac Esen,110.15,80,84,87,106,110,-114,87,110,197
Welsh Age Group Championships 2026,2026-02-21,Men's Under 23 94Kg,Henry Osborne,90.95,70,74,80,105,110,117,80,117,197
Welsh Age Group Championships 2026,2026-02-21,Men's Youth Under 17 60Kg,Thomas Duggan,57.5,88,-91,-92,108,-113,-113,88,108,196
Welsh Age Group Championships 2026,2026-02-21,Men's Under 23 94Kg,Hamish Winton,89.7,-75,81,85,102,107,111,85,111,196
Welsh Age Group Championships 2026,2026-02-21,Men's Under 23 110Kg,richard  Twitchen,101.25,76,78,82,95,100,-105,82,100,182
Welsh Age Group Championships 2026,2026-02-22,Women's Junior Under 20 77Kg,Isla Travers,71.1,76,79,81,-97,97,100,81,100,181
Welsh Age Group Championships 2026,2026-02-21,Men's Junior Under 20 79Kg,Trystan Thompson,76.65,72,-75,76,90,95,100,76,100,176
Welsh Age Group Championships 2026,2026-02-21,Men's Youth Under 17 71Kg,Iwan Pemberton,68.85,67,70,73,92,96,100,73,100,173
