event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Team Cavanagh Club Event,2022-02-19,Men's Senior 109Kg,Callum Downie,107.85,120,125,0,163,-165,0,125,163,288
Team Cavanagh Club Event,2022-02-19,Men's Senior 109+Kg,Ronan Wallace,114.65,100,105,110,120,125,-130,110,125,235
Team Cavanagh Club Event,2022-02-19,Men's Senior 89Kg,Ahad Malik,81.45,-90,92,-100,120,123,-128,92,123,215
Team Cavanagh Club Event,2022-02-19,Men's Senior 81Kg,Adam Bryce,79.75,-85,85,-90,116,121,-125,85,121,206
Team Cavanagh Club Event,2022-02-19,Women's Senior 87Kg,Emma McCready,86.1,-83,83,86,105,108,-111,86,108,194
Team Cavanagh Club Event,2022-02-19,Men's Senior 89Kg,David Morecroft,88.15,75,80,-84,95,-100,-100,80,95,175
Team Cavanagh Club Event,2022-02-19,Women's Senior 76Kg,Eleanor Mawson,75.85,-69,69,-72,88,91,-95,69,91,160
Team Cavanagh Club Event,2022-02-19,Men's Senior 61Kg,Adam Crook,58.75,70,73,75,-80,80,-85,75,80,155
Team Cavanagh Club Event,2022-02-19,Women's Senior 76Kg,Louise Rogers,75.65,64,-67,70,75,80,85,70,85,155
Team Cavanagh Club Event,2022-02-19,Women's Masters (40-44) 71Kg,christine smithson,70.4,60,63,-66,84,87,-90,63,87,150
Team Cavanagh Club Event,2022-02-19,Men's Masters (55-59) 89Kg,Graeme Nichol,87.4,58,60,62,80,85,-87,62,85,147
Team Cavanagh Club Event,2022-02-19,Women's Senior 71Kg,Morven Fraser,66.45,-55,56,60,70,74,78,60,78,138
Team Cavanagh Club Event,2022-02-19,Women's Masters (35-39) 64Kg,Julie Wilson,63.65,55,-58,58,70,75,77,58,77,135
Team Cavanagh Club Event,2022-02-19,Women's Senior 71Kg,Niamh Gallagher,67,-54,-54,54,68,71,-74,54,71,125
Team Cavanagh Club Event,2022-02-19,Women's Senior 71Kg,Catherine MacNeil,70.2,-50,50,-53,68,71,75,50,75,125
Team Cavanagh Club Event,2022-02-19,Men's Senior 73Kg,Jamie Cleland,71.3,50,52,-55,68,70,72,52,72,124
Team Cavanagh Club Event,2022-02-19,Men's Masters (40-44) 109+Kg,Richard Tawse,117.8,50,55,-60,60,65,0,55,65,120
Team Cavanagh Club Event,2022-02-19,Women's Senior 71Kg,Hilary Galvin,70.55,52,55,57,62,-65,-65,57,62,119
Team Cavanagh Club Event,2022-02-19,Women's Senior 71Kg,Stacey McGhee,69.8,-49,-49,49,65,-68,-68,49,65,114
Team Cavanagh Club Event,2022-02-19,Women's Under 23 64Kg,Niamh Summers,63.55,38,40,43,55,58,61,43,61,104
Team Cavanagh Club Event,2022-02-19,Women's Senior 71Kg,Abbie McAlpine,69.6,42,-45,45,55,-58,-58,45,55,100
Team Cavanagh Club Event,2022-02-19,Women's Senior 87+Kg,Emily Devlin,116.7,30,33,35,45,50,55,35,55,90
Team Cavanagh Club Event,2022-02-19,Women's Senior 71Kg,Heather Mcilraith,67.95,-35,35,38,40,45,-50,38,45,83
Team Cavanagh Club Event,2022-02-19,Men's Youth Under 15 96Kg,Logan Osborne,89.1,25,26,28,25,30,35,28,35,63
