event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
LOWA October Invitational,2023-10-08,Men's Senior 102Kg,Ramiro Mora Romero,97,130,140,150,170,180,190,150,190,340
LOWA October Invitational,2023-10-08,Men's Senior 109Kg,Edmon avetisyan,104.9,130,-135,135,160,-175,0,135,160,295
LOWA October Invitational,2023-10-08,Men's Senior 96Kg,Lewis Wong,91.5,95,100,-105,118,-123,125,100,125,225
LOWA October Invitational,2023-10-08,Men's Senior 73Kg,Derek Ng,69,70,74,78,95,100,-105,78,100,178
LOWA October Invitational,2023-10-08,Men's Masters (50-54) 96Kg,Phil Spencer,94.4,71,75,-80,91,-95,96,75,96,171
LOWA October Invitational,2023-10-08,Men's Masters (50-54) 89Kg,Inigo Kennedy,85.9,68,70,72,91,95,-100,72,95,167
LOWA October Invitational,2023-10-08,Men's Senior 89Kg,alexander ward,83.3,73,-77,-77,-92,-92,92,73,92,165
LOWA October Invitational,2023-10-08,Men's Masters (40-44) 81Kg,Joseph Clift,74.5,63,66,-70,80,84,87,66,87,153
LOWA October Invitational,2023-10-08,Women's Senior 64Kg,Naomi Howell Sivosh,63.7,57,60,-64,72,-76,77,60,77,137
LOWA October Invitational,2023-10-08,Women's Senior 71Kg,Rycole Coghiel-Hoyte,71,55,58,61,65,70,-75,61,70,131
LOWA October Invitational,2023-10-08,Men's Senior 89Kg,Radu Chiorean,87.5,52,55,57,62,66,-70,57,66,123
LOWA October Invitational,2023-10-08,Women's Senior 59Kg,Erin Chuah,57.6,48,51,54,61,64,-66,54,64,118
LOWA October Invitational,2023-10-08,Women's Senior 76Kg,Madeleine Fisher,73,43,46,51,58,62,-66,51,62,113
LOWA October Invitational,2023-10-08,Women's Senior 64Kg,Clara Grout,63.9,45,50,-56,60,-67,-70,50,60,110
LOWA October Invitational,2023-10-08,Women's Masters (45-49) 64Kg,Stella Kamba,62.2,27,-30,30,42,45,47,30,47,77
LOWA October Invitational,2023-10-08,Men's Senior 102Kg,William Guo,97.2,-105,-105,-108,125,132,-136,0,132,0
LOWA October Invitational,2023-10-08,Men's Masters (35-39) 67Kg,Pedro Malva,66.95,-82,-82,-82,90,97,-106,0,97,0
