event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 96Kg,Khrystopher Speed,92.1,125,131,-138,150,160,166,131,166,297
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 109Kg,Henry Woodason,107.3,125,130,135,-142,142,-148,135,142,277
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 81Kg,Michael Pennington,79.6,100,105,110,133,138,142,110,142,252
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 81Kg,Jake Maunders,78.2,104,107,110,133,-138,-140,110,133,243
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 96Kg,Jack Roberts,95.6,97,-103,105,130,-135,137,105,137,242
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 89Kg,Nathan Humphreys,84.9,90,95,100,115,118,121,100,121,221
BWL South Open Series 2 - 2019,2019-07-14,Men's Junior Under 20 89Kg,Adam Smith,88.4,92,97,-102,110,117,-123,97,117,214
BWL South Open Series 2 - 2019,2019-07-14,Men's Junior Under 20 81Kg,Sam Finch,80.4,83,87,90,115,120,-125,90,120,210
BWL South Open Series 2 - 2019,2019-07-14,Men's Junior Under 20 102Kg,Eron Murray,100.7,80,85,-90,105,110,116,85,116,201
BWL South Open Series 2 - 2019,2019-07-14,Men's Junior Under 20 81Kg,Salvatore Calderaro,76.6,85,-88,90,105,-110,110,90,110,200
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 96Kg,mark horrix,91.2,85,-90,-90,110,112,-117,85,112,197
BWL South Open Series 2 - 2019,2019-07-14,Men's Masters (35-39) 89Kg,Adam Loynds,87.2,-82,82,86,104,108,-112,86,108,194
BWL South Open Series 2 - 2019,2019-07-14,Men's Masters (45-49) 102Kg,Neil Sherlock,98.2,-73,73,77,105,113,-117,77,113,190
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 81Kg,Joao Regateiro,80.3,82,86,-90,102,-116,-120,86,102,188
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 109+Kg,Charles Knight,134.8,70,75,80,95,101,105,80,105,185
BWL South Open Series 2 - 2019,2019-07-14,Men's Junior Under 20 109Kg,Harvey Spear,103.6,72,76,81,85,92,100,81,100,181
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 81Kg,Benjamin Sharpley,74.2,72,74,76,93,96,100,76,100,176
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 76Kg,Jasmine Isoyama,75.1,72,75,78,88,92,95,78,95,173
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 67Kg,Tac Kong Tran,61.6,65,70,75,85,90,95,75,95,170
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 76Kg,Nicola Stiddard,74.8,-72,72,-77,90,95,-100,72,95,167
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 89Kg,Richard Parker,87.8,60,65,-70,100,-107,-107,65,100,165
BWL South Open Series 2 - 2019,2019-07-14,Women's Masters (40-44) 64Kg,Lou Herron,63.5,-65,67,-70,-88,90,-93,67,90,157
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 71Kg,Sharan Riyat,70.7,63,65,67,83,-86,86,67,86,153
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 71Kg,Sara Brayfield,69,-65,65,68,78,82,-86,68,82,150
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 81Kg,KRYSTAL CAMPBELL,76.2,60,65,-70,80,85,-90,65,85,150
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 76Kg,Verity Bowley,71.4,60,-63,-64,73,77,80,60,80,140
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 64Kg,Sarah Hearn,62.2,-58,58,-61,76,80,-84,58,80,138
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 81Kg,Pollyanna Tyekiff,80.5,55,58,60,65,69,75,60,75,135
BWL South Open Series 2 - 2019,2019-07-14,Women's Youth Under 17 76Kg,Isabelle Sperry,75.2,50,55,58,65,70,75,58,75,133
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 64Kg,Kate Rendall,62.9,-51,51,-54,70,73,76,51,76,127
BWL South Open Series 2 - 2019,2019-07-14,Women's Masters (40-44) 59Kg,Georgina Williams,58,-52,52,54,66,69,-71,54,69,123
BWL South Open Series 2 - 2019,2019-07-14,Men's Youth Under 17 73Kg,jonah houghton,72.3,49,52,55,65,68,-71,55,68,123
BWL South Open Series 2 - 2019,2019-07-14,Women's Junior Under 20 71Kg,Chloe Hargreaves,64.3,53,56,-59,60,65,-70,56,65,121
BWL South Open Series 2 - 2019,2019-07-14,Women's Masters (55-59) 71Kg,Jo MacManus,67.9,45,50,-52,65,69,71,50,71,121
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 64Kg,Catherine Judd,63.9,-51,-51,51,62,65,67,51,67,118
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 55Kg,Carrie Clark,51,-48,48,-51,60,63,65,48,65,113
BWL South Open Series 2 - 2019,2019-07-14,Men's Junior Under 20 67Kg,Harry Burkin,63,40,43,46,60,64,67,46,67,113
BWL South Open Series 2 - 2019,2019-07-14,Women's Masters (35-39) 55Kg,Chloe Motion,54.3,48,-50,-50,58,-60,60,48,60,108
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 59Kg,Pui Kwan (Lily) Yu,59,-45,45,50,55,58,-61,50,58,108
BWL South Open Series 2 - 2019,2019-07-14,Women's Masters (45-49) 55Kg,Beth Massey,53.9,-47,47,-50,57,60,-62,47,60,107
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 55Kg,Katie Price,52.1,40,44,46,50,55,60,46,60,106
BWL South Open Series 2 - 2019,2019-07-14,Women's Senior 59Kg,Monika Polanska,57.9,40,43,47,52,55,58,47,58,105
BWL South Open Series 2 - 2019,2019-07-14,Men's Senior 67Kg,Charles Tran,66.9,83,-88,90,-105,-110,-110,90,0,90
BWL South Open Series 2 - 2019,2019-07-14,Women's Youth Under 17 49Kg,Natasha Ahmed,48.8,35,37,39,42,46,-49,39,46,85
BWL South Open Series 2 - 2019,2019-07-14,Men's Youth Under 15 55Kg,Shay Denham,54.5,27,30,32,37,41,44,32,44,76
BWL South Open Series 2 - 2019,2019-07-14,Women's Youth Under 15 64Kg,Chelsea Coe,60.1,23,25,26,27,28,30,26,30,56
