event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Oldbury Open *FULL*,2023-10-14,Men's Senior 96Kg,Joseph White,92.6,112,117,-125,140,-146,-146,117,140,257
Oldbury Open *FULL*,2023-10-14,Men's Under 23 96Kg,Charles Mulliner,92.1,90,-95,100,110,117,122,100,122,222
Oldbury Open *FULL*,2023-10-14,Men's Senior 67Kg,Abul Hasnath,65.9,90,95,-100,115,120,125,95,125,220
Oldbury Open *FULL*,2023-10-14,Men's Senior 81Kg,Miles Stamps,80.5,-90,93,96,112,116,121,96,121,217
Oldbury Open *FULL*,2023-10-14,Men's Junior Under 20 96Kg,Dylan Cheema,89.8,90,95,-100,115,-120,-120,95,115,210
Oldbury Open *FULL*,2023-10-14,Men's Senior 81Kg,Daniel Ball,80.3,93,-98,-98,115,-120,-120,93,115,208
Oldbury Open *FULL*,2023-10-14,Men's Under 23 96Kg,Louis Mellors,93.7,-80,85,-90,105,110,115,85,115,200
Oldbury Open *FULL*,2023-10-14,Men's Senior 81Kg,Luke Williams,79.9,-78,-78,78,108,112,-118,78,112,190
Oldbury Open *FULL*,2023-10-14,Men's Under 23 81Kg,Bobby Macgregor,79.7,83,86,-90,95,-100,103,86,103,189
Oldbury Open *FULL*,2023-10-14,Men's Senior 73Kg,Samuel Evans,72.55,72,75,-78,103,107,111,75,111,186
Oldbury Open *FULL*,2023-10-14,Men's Senior 81Kg,Alastair Lau,79.8,-70,70,80,95,100,105,80,105,185
Oldbury Open *FULL*,2023-10-14,Men's Youth Under 17 96Kg,jack  connolly,89.1,75,77,80,95,97,100,80,100,180
Oldbury Open *FULL*,2023-10-14,Men's Junior Under 20 102Kg,Thomas Jones,98.6,65,70,75,85,95,100,75,100,175
Oldbury Open *FULL*,2023-10-14,Men's Senior 73Kg,Tiago Nunes,72.6,77,-80,80,92,-95,95,80,95,175
Oldbury Open *FULL*,2023-10-14,Men's Senior 73Kg,Oliver Ward,70.8,-70,-70,70,95,100,103,70,103,173
Oldbury Open *FULL*,2023-10-14,Men's Youth Under 17 96Kg,Luke  Johnson ,95.9,70,75,78,87,91,95,78,95,173
Oldbury Open *FULL*,2023-10-14,Women's Senior 87+Kg,Alex Foden,105.1,70,-74,-74,85,90,-97,70,90,160
Oldbury Open *FULL*,2023-10-14,Women's Senior 64Kg,Olivia Blatch,62.9,68,71,-74,86,89,-92,71,89,160
Oldbury Open *FULL*,2023-10-14,Women's Senior 71Kg,Alessandra Gurney,69.4,66,69,-72,87,-91,-91,69,87,156
Oldbury Open *FULL*,2023-10-14,Women's Senior 59Kg,Lucinda McGartland,56.55,60,63,66,80,84,-88,66,84,150
Oldbury Open *FULL*,2023-10-14,Women's Senior 81Kg,Rachael Wade,77.65,59,62,-65,75,80,85,62,85,147
Oldbury Open *FULL*,2023-10-14,Men's Junior Under 20 67Kg,Charlie Self,64.9,60,64,-68,74,77,-81,64,77,141
Oldbury Open *FULL*,2023-10-14,Women's Senior 59Kg,Lucy Green,58.15,60,63,-65,74,-77,-77,63,74,137
Oldbury Open *FULL*,2023-10-14,Women's Senior 71Kg,Sophie Nivern,70.65,46,50,-53,65,-70,72,50,72,122
Oldbury Open *FULL*,2023-10-14,Women's Masters (35-39) 76Kg,Rebecca Hill,74.45,45,48,50,64,67,70,50,70,120
Oldbury Open *FULL*,2023-10-14,Men's Youth Under 15 55Kg,Yuvraj Hayer,53.5,48,-50,50,63,66,-68,50,66,116
Oldbury Open *FULL*,2023-10-14,Men's Youth Under 15 55Kg,Rajan Nagra,53,46,48,-50,52,55,58,48,58,106
Oldbury Open *FULL*,2023-10-14,Women's Senior 81Kg,Amelia Stevenson,76.9,40,43,45,52,56,60,45,60,105
Oldbury Open *FULL*,2023-10-14,Women's Junior Under 20 76Kg,Hadar Ash,74.8,39,42,45,-53,55,57,45,57,102
Oldbury Open *FULL*,2023-10-14,Women's Youth Under 17 49Kg,Lily abed,48.9,43,-47,47,55,-59,-59,47,55,102
Oldbury Open *FULL*,2023-10-14,Women's Masters (35-39) 49Kg,Louise Absolom,47.85,38,41,-44,52,55,58,41,58,99
Oldbury Open *FULL*,2023-10-14,Women's Senior 76Kg,Mina Rhiana Alom,72.1,32,36,40,48,53,-56,40,53,93
Oldbury Open *FULL*,2023-10-14,Women's Senior 64Kg,Cleone Pardoe,61.55,35,38,40,48,53,-56,40,53,93
Oldbury Open *FULL*,2023-10-14,Women's Under 23 64Kg,Libby Waldron,60.5,33,37,-42,48,52,-56,37,52,89
Oldbury Open *FULL*,2023-10-14,Women's Youth Under 15 49Kg,Lucy Kplomedo,48.1,28,30,32,37,39,41,32,41,73
