event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Under 23 96Kg,Joshua Hatley-Smith,93.2,90,92,-100,112,117,120,92,120,212
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Youth Under 15 96Kg,Joshua Hutton,93.2,90,92,-100,112,117,120,92,120,212
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Under 23 67Kg,Jack Hutchinson,67,-85,85,-91,110,115,-118,85,115,200
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Junior Under 20 73Kg,Muhammad Suhaib Shahid,72,75,80,-83,90,95,101,80,101,181
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Under 23 89Kg,fraser millen,83.1,70,73,-76,90,95,100,73,100,173
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Junior Under 20 73Kg,Amaan Ali,73,70,-75,75,-85,85,90,75,90,165
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Junior Under 20 89Kg,Nathan Bland,85.3,70,-76,-76,-95,95,-102,70,95,165
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Youth Under 15 102+Kg,David Smith,122.2,63,68,73,75,82,88,73,88,161
Northern Weightlifting U17/U20/U23,2019-05-25,Women's Under 23 71Kg,Eleanor Mawson,70.8,58,61,64,75,79,81,64,81,145
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Youth Under 15 89Kg,Christopher Kelly,88.9,60,-64,-64,80,85,-90,60,85,145
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Junior Under 20 81Kg,Sam Jawaid,77,58,62,65,69,74,78,65,78,143
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Youth Under 17 55Kg,Alfie Taylor,54.2,-57,57,-60,73,75,-77,57,75,132
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Youth Under 15 89Kg,Joseph Robertson,86,45,48,51,-57,60,63,51,63,114
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Youth Under 15 61Kg,Louis Hawkins,60.8,48,-51,-51,55,58,61,48,61,109
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Under 23 89Kg,Kieran Bolko,88.8,104,107,-110,-134,-136,-136,107,0,107
Northern Weightlifting U17/U20/U23,2019-05-25,Women's Youth Under 15 59Kg,Brooke Speariett,58.8,35,38,41,55,58,61,41,61,102
Northern Weightlifting U17/U20/U23,2019-05-25,Women's Youth Under 15 81+Kg,Kiera Walton,82,37,40,42,53,58,60,42,60,102
Northern Weightlifting U17/U20/U23,2019-05-25,Women's Under 23 55Kg,Dionn Hargreaves,52.4,42,44,-47,56,58,-61,44,58,102
Northern Weightlifting U17/U20/U23,2019-05-25,Women's Youth Under 15 55Kg,Elli McEvatt,53.3,35,39,43,50,55,-60,43,55,98
Northern Weightlifting U17/U20/U23,2019-05-25,Men's Youth Under 15 49Kg,Theo Archer,47.6,40,-43,43,55,-60,-60,43,55,98
Northern Weightlifting U17/U20/U23,2019-05-25,Women's Under 23 55Kg,Tuva Lie Søberg,54.4,33,36,-38,43,47,50,36,50,86
Northern Weightlifting U17/U20/U23,2019-05-25,Women's Junior Under 20 49Kg,Niyah Callister,46,30,-32,33,41,-43,44,33,44,77
