event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) 110Kg,Tom Milner,107.94,110,-115,116,155,161,165,116,165,281
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) 98Kg,Richy Jordan,92.3,115,118,122,150,155,158,122,158,280
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) +110Kg,Adam James Pugh,132.65,115,120,125,150,-157,0,125,150,275
British Master's Championships 2025,2025-07-12,Men's Masters (40-44) +110Kg,benjamin iles,127.87,-105,105,-112,155,-162,-163,105,155,260
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) +110Kg,Ashley Oakey,111.6,-105,-105,105,-145,-145,145,105,145,250
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) 88Kg,Thomas Parker,87.01,102,106,110,130,135,138,110,138,248
British Master's Championships 2025,2025-07-12,Men's Masters (45-49) 110Kg,Robert Farrington,102.83,101,106,110,126,131,137,110,137,247
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) 110Kg,James Anderson,101.79,100,-106,106,130,135,-140,106,135,241
British Master's Championships 2025,2025-07-12,Men's Masters (40-44) 98Kg,Huw Davis,95.55,95,101,107,120,127,133,107,133,240
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) 79Kg,Darren Ellis,78.27,100,103,-106,130,133,-137,103,133,236
British Master's Championships 2025,2025-07-12,Men's Masters (45-49) 110Kg,Gavin Church,101.56,95,100,-106,-125,128,-135,100,128,228
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) 79Kg,Max Southworth,77.25,85,89,93,119,123,130,93,130,223
British Master's Championships 2025,2025-07-12,Men's Masters (45-49) +110Kg,Szabolcs Peimli,111.36,-93,96,-101,115,121,126,96,126,222
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) 98Kg,Andrea Pucci,91.46,95,100,-105,-115,115,120,100,120,220
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) 71Kg,Neil Thomas,71.01,90,94,97,115,120,-123,97,120,217
British Master's Championships 2025,2025-07-12,Men's Masters (50-54) 98Kg,Russell Turner,89.98,85,-90,-94,110,118,124,85,124,209
British Master's Championships 2025,2025-07-12,Men's Masters (50-54) 98Kg,Aaron Holt,90.41,87,90,93,103,108,111,93,111,204
British Master's Championships 2025,2025-07-12,Men's Masters (40-44) 79Kg,Wojciech Chrapek,77.95,-90,91,-95,105,110,-115,91,110,201
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) 71Kg,James Mcgregor,69.57,-88,-88,88,108,111,-115,88,111,199
British Master's Championships 2025,2025-07-12,Men's Masters (50-54) 98Kg,James  Shields ,95.6,75,82,-88,-100,103,109,82,109,191
British Master's Championships 2025,2025-07-13,Women's Masters (35-39) +86Kg,Clementine Meukeugni noumbissi,87.75,75,80,85,95,100,105,85,105,190
British Master's Championships 2025,2025-07-12,Men's Masters (45-49) 79Kg,Anthony Weedon,76.68,82,-86,-86,102,106,-108,82,106,188
British Master's Championships 2025,2025-07-12,Men's Masters (50-54) 110Kg,Paul McCabe-North,98.52,81,85,-89,102,-106,-106,85,102,187
British Master's Championships 2025,2025-07-12,Men's Masters (60-64) 98Kg,Brynley Jones,89.75,79,82,84,99,102,-105,84,102,186
British Master's Championships 2025,2025-07-12,Men's Masters (60-64) 88Kg,Stuart Choate,86.5,72,-77,78,98,103,107,78,107,185
British Master's Championships 2025,2025-07-12,Men's Masters (40-44) 65Kg,Craig Spicer,64.02,78,82,-85,93,97,101,82,101,183
British Master's Championships 2025,2025-07-12,Men's Masters (40-44) 110Kg,James Marshall,102.53,72,77,81,90,97,-102,81,97,178
British Master's Championships 2025,2025-07-12,Men's Masters (35-39) 71Kg,Pedro Malva,69.57,-80,80,-86,95,-98,-100,80,95,175
British Master's Championships 2025,2025-07-12,Men's Masters (55-59) +110Kg,David English,124.42,70,-75,-75,95,101,-110,70,101,171
British Master's Championships 2025,2025-07-12,Men's Masters (60-64) 98Kg,Kevin Engelbrecht,96.23,74,78,81,84,89,-91,81,89,170
British Master's Championships 2025,2025-07-13,Women's Masters (40-44) 86Kg,Laura Podstawka,84.35,-72,-72,72,-95,95,98,72,98,170
British Master's Championships 2025,2025-07-13,Women's Masters (40-44) +86Kg,Paulina Wasilewski,92.97,68,71,-73,90,-94,94,71,94,165
British Master's Championships 2025,2025-07-13,Women's Masters (35-39) 63Kg,Kate Rendall,60.75,68,71,73,87,90,-93,73,90,163
British Master's Championships 2025,2025-07-12,Men's Masters (50-54) 88Kg,Jed Mitchell,86.97,68,72,-75,90,-94,-94,72,90,162
