event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Titanic Youth Champs,2026-05-30,Men's Youth Under 15 60Kg,Cullen Courtney,59.63,65,68,-71,68,75,78,68,78,146
Titanic Youth Champs,2026-05-30,Women's Youth Under 15 69Kg,Katie Hamilton,63.6,51,54,57,57,68,72,57,72,129
Titanic Youth Champs,2026-05-30,Men's Youth Under 15 65Kg,Zach Cully,64.81,40,-44,44,44,48,52,44,52,96
Titanic Youth Champs,2026-05-30,Women's Youth Under 17 63Kg,Leah Jordan,59.2,-42,-42,42,42,45,48,42,48,90
Titanic Youth Champs,2026-05-30,Women's Youth Under 15 58Kg,Lily Pedlow,55.8,-39,39,-42,39,50,-53,39,50,89
Titanic Youth Champs,2026-05-30,Men's Youth Under 15 71Kg,Harry Cowan,65.64,37,40,-42,40,40,44,40,44,84
Titanic Youth Champs,2026-05-30,Girl's Development Under 12 53Kg,Izzy Taggart,49.3,29,32,36,36,39,42,36,42,78
Titanic Youth Champs,2026-05-30,Women's Youth Under 15 53Kg,Poppy Pedlow,52.45,25,27,-29,29,31,33,27,33,60
Titanic Youth Champs,2026-05-30,Girl's Development Under 12 44Kg,Chloe Stewart,40.25,22,24,25,25,28,30,25,30,55
Titanic Youth Champs,2026-05-30,Boy's Development Under 10 40Kg,Findlay Pedlow,37.78,19,-21,21,21,25,27,21,27,48
Titanic Youth Champs,2026-05-30,Boy's Development Under 12 50Kg,Jacob O’Hara,44.9,17,19,20,20,23,25,20,25,45
Titanic Youth Champs,2026-05-30,Boy's Development Under 10 56Kg,Alfie McCloy,51.75,-16,16,19,19,21,24,19,24,43
Titanic Youth Champs,2026-05-30,Girl's Development Under 10 44Kg,Harper Milne,41.7,15,17,-19,17,21,23,17,23,40
Titanic Youth Champs,2026-05-30,Boy's Development Under 10 44Kg,Reece Bell,40.57,12,14,16,16,16,18,16,18,34
Titanic Youth Champs,2026-05-30,Girl's Development Under 10 30Kg,Olivia Stewart,22.45,11,12,13,13,15,16,13,16,29
Titanic Youth Champs,2026-05-30,Girl's Development Under 10 30Kg,Seren Stewart,21.05,11,12,13,13,14,15,13,15,28
Titanic Youth Champs,2026-05-30,Boy's Development Under 10 50Kg,Brody Meikle,45.06,10,11,12,12,13,15,12,15,27
Titanic Youth Champs,2026-05-30,Girl's Development Under 10 44Kg,Charlotte Massey,40.6,11,12,13,13,12,14,13,14,27
Titanic Youth Champs,2026-05-30,Girl's Development Under 10 30Kg,Amelia Meikle,25.05,10,11,12,12,12,13,12,13,25
Titanic Youth Champs,2026-05-30,Boy's Development Under 10 40Kg,Joshua Cully,32.74,9,10,11,11,11,13,11,13,24
Titanic Youth Champs,2026-05-30,Boy's Development Under 10 40Kg,Ben Stevenson,39.36,8,9,10,10,11,13,10,13,23
Titanic Youth Champs,2026-05-30,Girl's Development Under 10 30Kg,Nina O’Hara,23.45,5,5,6,6,6,7,6,7,13
Titanic Youth Champs,2026-05-30,Boy's Development Under 10 56Kg,Liam Hamilton,53.77,0,0,0,0,0,0,0,0,0
