event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 17 89Kg,Dylan Arthur,88.09,115,-120,-124,-140,140,-151,115,140,255
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 17 73Kg,Rory Baker,72.4,98,101,-103,121,-126,-126,101,121,222
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 17 73Kg,Finlay Brooks,69.86,87,-90,-90,106,-110,110,87,110,197
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 15 81Kg,Oscar Smith,73.8,75,78,80,100,103,105,80,105,185
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 17 96Kg,Luke  Johnson ,92.86,80,85,90,95,-100,-101,90,95,185
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 17 67Kg,Edward Skinner,67,77,-81,81,100,-105,-109,81,100,181
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 17 89Kg,jack  connolly,85.54,75,80,85,95,-100,-100,85,95,180
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 17 67Kg,Elliot  Runchman,67,74,80,-82,90,-96,-100,80,90,170
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 17 81Kg,James Davies,75.6,70,73,-76,94,-97,97,73,97,170
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 15 67Kg,Isaac Bluff,67,70,-73,75,80,-85,90,75,90,165
England Age Groups U15/17 2024,2024-02-24,Women's Youth Under 17 59Kg,Phoebe Davis,58.8,72,75,77,82,86,-88,77,86,163
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 15 81Kg,Samu Kulcsar,78.42,65,69,-73,85,90,93,69,93,162
England Age Groups U15/17 2024,2024-02-24,Women's Youth Under 17 71Kg,Martha Bailey,70.4,73,76,-78,86,-90,-90,76,86,162
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 17 73Kg,Adam Asplundh,68.42,63,66,-69,85,88,-92,66,88,154
England Age Groups U15/17 2024,2024-02-24,Women's Youth Under 17 55Kg,Eliza Pratt,52.7,-67,67,-70,87,-90,-90,67,87,154
England Age Groups U15/17 2024,2024-02-24,Women's Youth Under 17 64Kg,Annabelle Pettit,63.2,63,66,-69,82,85,-88,66,85,151
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 17 73Kg,Alex Choi,71.6,61,64,66,-84,84,-86,66,84,150
England Age Groups U15/17 2024,2024-02-24,Women's Youth Under 15 64Kg,Ella Henrey,63.6,62,65,-67,-83,85,0,65,85,150
England Age Groups U15/17 2024,2024-02-24,Women's Youth Under 17 55Kg,Amelie Pelta,54.5,-64,64,67,83,-87,-87,67,83,150
England Age Groups U15/17 2024,2024-02-24,Women's Youth Under 17 64Kg,Emily Arsali,62.7,62,64,-66,81,-85,-88,64,81,145
England Age Groups U15/17 2024,2024-02-24,Women's Youth Under 17 71Kg,Darcy Ruddock,69.71,60,-62,-62,80,82,85,60,85,145
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 15 81Kg,Alex Brooks,79.66,57,60,-63,-75,76,81,60,81,141
England Age Groups U15/17 2024,2024-02-24,Men's Youth Under 17 67Kg,Arthur Reilly,65.89,63,-64,-64,73,75,78,63,78,141
England Age Groups U15/17 2024,2024-02-24,Women's Youth Under 17 59Kg,Tabitha Hardy,56.8,60,62,63,-74,74,78,63,78,141
