event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Mytholmroyd Summer Lift Off 25,2025-06-29,Men's Senior 98Kg,Luke Stopford,94,110,113,-116,-120,-120,120,113,120,233
Mytholmroyd Summer Lift Off 25,2025-06-29,Men's Masters (35-39) 98Kg,Sam Viglienzone,92.2,86,91,96,125,-130,130,96,130,226
Mytholmroyd Summer Lift Off 25,2025-06-29,Men's Junior Under 20 98Kg,Lucas Cheslett,89.8,88,92,-96,115,-120,122,92,122,214
Mytholmroyd Summer Lift Off 25,2025-06-29,Men's Senior 79Kg,Leo Chan,75,-85,85,-92,105,110,116,85,116,201
Mytholmroyd Summer Lift Off 25,2025-06-29,Men's Masters (60-64) 98Kg,Brynley Jones,89.3,75,79,81,95,98,101,81,101,182
Mytholmroyd Summer Lift Off 25,2025-06-29,Men's Masters (35-39) 71Kg,Sam Webster,69.8,73,77,81,94,98,-101,81,98,179
Mytholmroyd Summer Lift Off 25,2025-06-29,Men's Masters (40-44) +110Kg,Matt Dalton,119.7,65,68,70,93,96,99,70,99,169
Mytholmroyd Summer Lift Off 25,2025-06-29,Men's Senior 98Kg,Jonathan Tomes-Green,93.4,57,62,67,95,100,-105,67,100,167
Mytholmroyd Summer Lift Off 25,2025-06-29,Men's Senior 98Kg,Matthew Levy,91.3,-50,50,55,75,82,88,55,88,143
Mytholmroyd Summer Lift Off 25,2025-06-29,Women's Masters (40-44) 63Kg,Rebecca Hayhurst,61.7,55,58,60,74,77,80,60,80,140
Mytholmroyd Summer Lift Off 25,2025-06-29,Women's Senior 58Kg,Rachel Haslam,56,55,57,60,70,72,74,60,74,134
Mytholmroyd Summer Lift Off 25,2025-06-29,Women's Masters (40-44) 77Kg,Amanda Morris,76.6,50,54,-57,64,68,-71,54,68,122
Mytholmroyd Summer Lift Off 25,2025-06-29,Women's Youth Under 15 63Kg,Harmony Grace Firth,62,39,42,45,52,55,-60,45,55,100
Mytholmroyd Summer Lift Off 25,2025-06-29,Women's Masters (35-39) 63Kg,Srithashayani (Dharsha) Sriskantharajah,61,23,24,25,31,33,-34,25,33,58
Mytholmroyd Summer Lift Off 25,2025-06-29,Women's Masters (50-54) 53Kg,Heidi Beaumont,49,-25,25,26,-31,31,-32,26,31,57
