event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Under 23 88Kg,Makoto Kimura-Phalon,87,105,-107,107,130,135,-135,107,135,242
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Under 23 79Kg,Tom Scrivens,78.25,105,-110,110,120,0,0,110,120,230
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Junior Under 20 98Kg,Jonathan  Davies,91.6,92,98,102,118,123,0,102,123,225
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Junior Under 20 79Kg,Jack West,78.9,90,95,97,120,0,0,97,120,217
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Junior Under 20 79Kg,Lucas Garcia Korotkov,71.55,90,95,-100,110,-115,120,95,120,215
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Under 23 65Kg,Corey Swaine,63.85,85,0,0,100,0,0,85,100,185
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Youth Under 17 79Kg,Sam Storey,73.15,70,0,0,100,0,0,70,100,170
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Youth Under 17 79Kg,Charlie Mitchell-Wise,73.15,65,70,-75,95,100,-105,70,100,170
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Junior Under 20 65Kg,Michael Oliveira,64.95,72,-75,-75,95,0,0,72,95,167
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Women's Youth Under 15 69Kg,Isla Hill,63.45,65,0,0,85,0,0,65,85,150
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Women's Junior Under 20 +86Kg,ANGELIQUE Wallace -Bourgoin,92.3,65,0,0,82,0,0,65,82,147
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Youth Under 17 79Kg,Alex Allen Sorrell,74.55,60,0,0,85,0,0,60,85,145
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Youth Under 15 79Kg,blake  belcher ,78.05,53,56,63,78,-81,82,63,82,145
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Youth Under 17 65Kg,Yoni Yashiv,64.65,60,0,0,80,0,0,60,80,140
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Youth Under 15 71Kg,Quinn Hopcroft,68.45,53,-56,56,-70,73,-75,56,73,129
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Women's Junior Under 20 58Kg,Dani Henry,56.4,53,56,58,63,67,0,58,67,125
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Women's Under 23 58Kg,Hollie Williams,57.85,58,0,0,65,-68,-68,58,65,123
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Youth Under 17 56Kg,Joseph Taylor-Edwards,51.4,50,0,0,70,0,0,50,70,120
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Women's Under 23 53Kg,Faye Briggs,52.9,51,0,0,65,0,0,51,65,116
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Youth Under 15 60Kg,Mikael Hussain,59.95,44,47,50,64,-68,-71,50,64,114
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Women's Youth Under 17 53Kg,niah sinclair,51.15,48,50,-52,-60,63,-65,50,63,113
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Men's Youth Under 15 52Kg,Joshua Fuller,49,43,45,-47,-61,-61,61,45,61,106
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Women's Youth Under 15 63Kg,Neve Greene,59.75,38,40,41,46,49,51,41,51,92
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Women's Youth Under 15 53Kg,Camille Le Tanter,49.83,35,37,38,-43,45,-47,38,45,83
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Women's Youth Under 15 +69Kg,Zoe Anderson,71.25,30,32,-33,45,46,-47,32,46,78
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Boy's Development Under 12 44Kg,Noah Thomas,42.75,18,20,22,30,0,0,22,30,52
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Girl's Development Under 10 44Kg,Phoebe  Marks ,41.55,20,-21,-23,26,28,30,20,30,50
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Boy's Development Under 12 56Kg,Floyd Kafourous-Smith,50.95,22,0,0,27,0,0,22,27,49
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Boy's Development Under 12 44Kg,Luke Eaton - Tyler,41.25,17,0,0,24,0,0,17,24,41
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Boy's Development Under 12 65Kg,Seth Porter,62.85,15,0,0,20,0,0,15,20,35
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Boy's Development Under 12 50Kg,FREDDIE STANAWAY,47.75,17,0,0,17,0,0,17,17,34
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Girl's Development Under 12 35Kg,talia kassem,25.15,10,0,0,17,0,0,10,17,27
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Boy's Development Under 10 40Kg,Max Lamb ,26.45,10,0,0,17,0,0,10,17,27
British Age Groups Virtual Qualification - via Competition Corner,2025-07-13,Women's Under 23 77Kg,Carolina Crudele,72.15,-60,0,0,75,0,0,0,75,0
