event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Asylum Youth Open,2024-03-02,Men's Youth Under 17 61Kg,Harrison Mcgrogan,57.78,79,82,-85,102,106,-110,82,106,188
Asylum Youth Open,2024-03-02,Men's Youth Under 17 102+Kg,Riley Montgomery,132.23,58,62,-65,75,-80,80,62,80,142
Asylum Youth Open,2024-03-02,Men's Youth Under 17 61Kg,Ronan Ferguson,60.32,55,-58,-58,70,-74,74,55,74,129
Asylum Youth Open,2024-03-02,Men's Youth Under 15 55Kg,Brody Neely,54.03,47,49,-51,54,57,60,49,60,109
Asylum Youth Open,2024-03-02,Women's Junior Under 20 55Kg,Grace Hamilton,54,40,42,-45,55,58,-62,42,58,100
Asylum Youth Open,2024-03-02,Women's Youth Under 15 71Kg,Anna McLarnon,68.38,-43,-43,43,52,55,57,43,57,100
Asylum Youth Open,2024-03-02,Women's Junior Under 20 71Kg,Soul-Be Courtney,65.25,36,38,-40,47,50,52,38,52,90
Asylum Youth Open,2024-03-02,Men's Youth Under 17 67Kg,Thomas Duncan,62.65,35,38,41,45,48,-50,41,48,89
Asylum Youth Open,2024-03-02,Women's Youth Under 17 71Kg,Tara  McLarnon,67.4,33,37,-43,48,51,-55,37,51,88
Asylum Youth Open,2024-03-02,Women's Youth Under 15 59Kg,Katie Ward,56.9,35,38,-40,45,-48,48,38,48,86
Asylum Youth Open,2024-03-02,Women's Youth Under 15 45Kg,Darcey Newell,44.2,31,33,35,43,45,47,35,47,82
Asylum Youth Open,2024-03-02,Women's Youth Under 15 64Kg,Leah Jordan,63.05,33,36,-40,35,40,-44,36,40,76
Asylum Youth Open,2024-03-02,Women's Youth Under 15 49Kg,Lily Pedlow,48.8,31,33,-35,-42,42,-44,33,42,75
Asylum Youth Open,2024-03-02,Women's Youth Under 15 45Kg,Ellie Barnes,40.4,-22,23,25,29,30,31,25,31,56
