event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Palace Fireworks Bash,2025-11-01,Men's Junior Under 20 88Kg,Mackenzie Clark,86.6,97,101,105,135,140,-145,105,140,245
Palace Fireworks Bash,2025-11-01,Men's Senior 79Kg,Louis Mannell,78.5,91,-95,-96,113,117,-120,91,117,208
Palace Fireworks Bash,2025-11-01,Men's Youth Under 15 +88Kg,Alex Brooks,97.3,82,86,90,110,114,-117,90,114,204
Palace Fireworks Bash,2025-11-01,Women's Senior 86Kg,Funmi Morgan,80.9,87,90,93,100,104,106,93,106,199
Palace Fireworks Bash,2025-11-01,Men's Masters (40-44) 88Kg,Nathan Martin,83.8,-73,75,-79,98,102,105,75,105,180
Palace Fireworks Bash,2025-11-01,Women's Youth Under 17 69Kg,Phoebe Davis,65.2,75,80,83,90,93,-95,83,93,176
Palace Fireworks Bash,2025-11-01,Women's Under 23 +86Kg,Miah Bucknor,88.3,70,73,75,87,91,95,75,95,170
Palace Fireworks Bash,2025-11-01,Men's Youth Under 15 65Kg,Oliver Brooks,62,70,-74,74,91,96,-100,74,96,170
Palace Fireworks Bash,2025-11-01,Men's Youth Under 15 65Kg,Noah Castro,61.4,60,65,70,80,85,90,70,90,160
Palace Fireworks Bash,2025-11-01,Men's Youth Under 15 79Kg,Freddy  Wenham,71.3,55,58,61,65,70,-75,61,70,131
Palace Fireworks Bash,2025-11-01,Women's Youth Under 17 +77Kg,Aaliyah Weekes,79.6,51,-54,54,65,68,70,54,70,124
Palace Fireworks Bash,2025-11-01,Women's Youth Under 17 48Kg,Amber Cruikshank,47.3,52,54,-56,63,65,67,54,67,121
Palace Fireworks Bash,2025-11-01,Women's Youth Under 17 63Kg,Lucy Sheridan-White,61.8,50,-55,55,60,65,-70,55,65,120
Palace Fireworks Bash,2025-11-01,Boy's Development Under 12 +79Kg,Jack  Perry,85.1,50,53,55,60,-65,65,55,65,120
Palace Fireworks Bash,2025-11-01,Women's Senior 63Kg,Ana Baez,61.6,45,48,52,60,63,-66,52,63,115
Palace Fireworks Bash,2025-11-01,Women's Masters (35-39) 63Kg,Jessica Hartley,60.1,45,48,50,60,63,-66,50,63,113
Palace Fireworks Bash,2025-11-01,Women's Youth Under 15 63Kg,Maja Chacinska ,61,43,46,48,48,51,55,48,55,103
Palace Fireworks Bash,2025-11-01,Men's Youth Under 15 65Kg,Monty Moore,60.9,30,33,-36,50,52,54,33,54,87
Palace Fireworks Bash,2025-11-01,Men's Masters (75-79) 88Kg,Andrzej Skrypij,84,30,33,-34,40,42,44,33,44,77
Palace Fireworks Bash,2025-11-01,Women's Youth Under 15 63Kg,Selsey  Brunton ,59.7,23,26,-29,33,36,40,26,40,66
Palace Fireworks Bash,2025-11-01,Women's Youth Under 15 53Kg,Lara Green,49.9,26,28,30,31,33,35,30,35,65
Palace Fireworks Bash,2025-11-01,Women's Youth Under 15 58Kg,Freya Haynes ,55.3,20,23,-26,30,35,-40,23,35,58
Palace Fireworks Bash,2025-11-01,Boy's Development Under 12 44Kg,Miguel Castro,43.7,20,22,24,30,32,-34,24,32,56
Palace Fireworks Bash,2025-11-01,Boy's Development Under 10 40Kg,Thomas Wieczorek ,26,10,11,12,-15,15,16,12,16,28
Palace Fireworks Bash,2025-11-01,Girl's Development Under 10 30Kg,Ellis Underdown,24.9,7,-9,9,10,-13,-15,9,10,19
