event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Welsh Spring Open 2025,2025-05-10,Men's Senior 98Kg,Edward Smale,90.75,136,140,143,164,-169,169,143,169,312
Welsh Spring Open 2025,2025-05-10,Men's Senior 110Kg,James Wales,106.8,125,130,-135,-170,-170,170,130,170,300
Welsh Spring Open 2025,2025-05-10,Men's Senior +110Kg,Louis Weston,130.25,123,128,-130,160,-168,168,128,168,296
Welsh Spring Open 2025,2025-05-10,Men's Senior 88Kg,Alex Moseley,87.5,-127,127,-130,160,-164,0,127,160,287
Welsh Spring Open 2025,2025-05-10,Men's Senior 71Kg,Michael Farmer,70.95,125,-130,-130,145,150,0,125,150,275
Welsh Spring Open 2025,2025-05-10,Men's Senior 98Kg,Jordan Sakkas,97.4,115,120,125,150,-156,-156,125,150,275
Welsh Spring Open 2025,2025-05-10,Men's Senior 88Kg,Ollie Ebenezer,86,115,118,120,137,141,145,120,145,265
Welsh Spring Open 2025,2025-05-10,Men's Senior 98Kg,Oliver Dodds,96.6,118,-122,-122,-138,-138,140,118,140,258
Welsh Spring Open 2025,2025-05-10,Men's Senior 88Kg,Lewis Thomas,85.45,105,109,112,135,140,145,112,145,257
Welsh Spring Open 2025,2025-05-10,Men's Senior 98Kg,Theo Morris,95.85,105,115,0,120,130,140,115,140,255
Welsh Spring Open 2025,2025-05-10,Men's Senior 98Kg,Josiah Kwok,96.7,100,104,107,-125,125,131,107,131,238
Welsh Spring Open 2025,2025-05-10,Men's Under 23 88Kg,Joshua Smith,87.55,100,105,-109,120,-124,125,105,125,230
Welsh Spring Open 2025,2025-05-10,Men's Senior 71Kg,axl raguindin,70.3,102,-105,-105,122,-125,125,102,125,227
Welsh Spring Open 2025,2025-05-10,Men's Junior Under 20 +110Kg,Brychan Gilson,120.95,93,97,-101,110,-116,-120,97,110,207
Welsh Spring Open 2025,2025-05-11,Men's Youth Under 17 65Kg,Llewellyn Waits,63.05,86,-89,-89,108,111,115,86,115,201
Welsh Spring Open 2025,2025-05-10,Men's Senior 79Kg,Ben Addison-Scott,78.5,81,84,-89,105,111,115,84,115,199
Welsh Spring Open 2025,2025-05-10,Women's Senior 77Kg,Nicola Stiddard,76.35,-83,83,87,104,108,-114,87,108,195
Welsh Spring Open 2025,2025-05-10,Women's Senior 69Kg,chloe hood,68.55,80,-83,83,103,107,-110,83,107,190
Welsh Spring Open 2025,2025-05-10,Women's Senior 77Kg,Sabrina  Butler ,74.6,80,-83,84,102,-105,106,84,106,190
Welsh Spring Open 2025,2025-05-10,Men's Senior 110Kg,Scott Blackmore,102.45,75,78,82,95,99,104,82,104,186
Welsh Spring Open 2025,2025-05-11,Women's Junior Under 20 86Kg,Ella Beard,83.55,75,78,81,96,-99,101,81,101,182
Welsh Spring Open 2025,2025-05-10,Women's Under 23 77Kg,Abby Meenan,75.15,72,76,80,94,98,101,80,101,181
Welsh Spring Open 2025,2025-05-10,Men's Junior Under 20 71Kg,Osian Brown,70.25,80,-84,-85,95,100,-105,80,100,180
Welsh Spring Open 2025,2025-05-11,Women's Senior 69Kg,Jo McEwan,66.3,79,82,-85,-98,98,-101,82,98,180
Welsh Spring Open 2025,2025-05-10,Women's Senior 69Kg,Molly Greenwood,65.75,78,81,83,90,95,-98,83,95,178
Welsh Spring Open 2025,2025-05-11,Women's Senior 63Kg,Bethan Watkins,62.8,75,-78,78,97,100,-102,78,100,178
Welsh Spring Open 2025,2025-05-11,Women's Junior Under 20 +86Kg,Grace Morris,97.8,67,71,75,95,-99,103,75,103,178
Welsh Spring Open 2025,2025-05-10,Women's Under 23 53Kg,Madaline Connelly ,53,73,76,-78,90,94,97,76,97,173
Welsh Spring Open 2025,2025-05-10,Men's Senior 65Kg,Ryan Blakemore,63.9,75,78,-80,-90,90,93,78,93,171
Welsh Spring Open 2025,2025-05-10,Women's Junior Under 20 69Kg,Isla Travers,68.9,70,73,76,91,-94,95,76,95,171
Welsh Spring Open 2025,2025-05-11,Men's Youth Under 17 60Kg,Noah Ellson,57.65,70,-73,73,95,98,-101,73,98,171
Welsh Spring Open 2025,2025-05-10,Women's Senior 58Kg,Catrin Jones,57.85,70,-72,72,97,-100,-100,72,97,169
Welsh Spring Open 2025,2025-05-11,Men's Youth Under 17 79Kg,Trystan Thompson,71.55,70,73,75,86,-89,91,75,91,166
Welsh Spring Open 2025,2025-05-11,Women's Under 23 63Kg,Charlotte Whalley,61.3,70,73,76,80,85,90,76,90,166
Welsh Spring Open 2025,2025-05-11,Women's Senior 63Kg,Janine Dovey,62.35,72,74,-76,88,91,-93,74,91,165
Welsh Spring Open 2025,2025-05-11,Men's Youth Under 15 +88Kg,Jac Esen,100,70,73,-76,90,-95,-95,73,90,163
Welsh Spring Open 2025,2025-05-10,Women's Senior 58Kg,Tegan Crowle,57.3,68,-71,71,-89,-89,89,71,89,160
Welsh Spring Open 2025,2025-05-11,Men's Youth Under 17 88Kg,Macsen Evans,79.85,63,67,70,90,-95,-98,70,90,160
Welsh Spring Open 2025,2025-05-10,Women's Senior 77Kg,Dannii Bethell,73,-70,70,-73,80,84,86,70,86,156
Welsh Spring Open 2025,2025-05-10,Women's Senior 53Kg,Olivia Bloodworth,52.9,68,-71,-71,87,-90,-92,68,87,155
Welsh Spring Open 2025,2025-05-10,Men's Senior 71Kg,Elliot Chan,67.1,67,71,-78,80,-85,-90,71,80,151
Welsh Spring Open 2025,2025-05-11,Women's Youth Under 17 69Kg,Nyarai Hector,68.95,-65,-66,66,-85,-85,85,66,85,151
