event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Senior 109+Kg,Krzysztof Bes,123.6,110,115,120,140,145,148,120,148,268
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Senior 109+Kg,Matt Brooks,133.8,110,115,121,135,141,146,121,146,267
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Junior Under 20 89Kg,Tom Wright,87.6,105,110,115,133,138,142,115,142,257
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Senior 109+Kg,Cameron Lyons,130.6,107,112,-116,135,140,-145,112,140,252
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Under 23 102Kg,George Davis,98.5,95,100,105,120,128,136,105,136,241
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Under 23 96Kg,Tom Churchill,90.1,100,105,-110,130,135,-140,105,135,240
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Masters (45-49) 96Kg,Tommy Yule,94.6,95,-100,-102,120,-125,125,95,125,220
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Senior 109+Kg,Oli Icely-Brown,115.3,96,99,-103,-118,118,-122,99,118,217
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Masters (35-39) 89Kg,Luke Stevenson,86.1,88,92,-96,-116,116,124,92,124,216
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Under 23 81Kg,Jamie Brine,80.3,80,-85,85,115,120,121,85,121,206
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Senior 89Kg,Joe  Silbery ,87.4,75,79,-84,111,116,-121,79,116,195
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Junior Under 20 81Kg,Henry Hawkes,76.4,80,85,-90,105,-109,-109,85,105,190
Lakeside Weightlifting Weekender - open competition,2023-08-12,Men's Masters (35-39) 67Kg,Chris Wilton,65.6,76,-79,81,97,102,106,81,106,187
