event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Liverpool Spring Open '24,2024-05-25,Men's Masters (40-44) 96Kg,Roman Bychyk,94.3,-110,110,115,-135,135,-140,115,135,250
Liverpool Spring Open '24,2024-05-25,Men's Masters (35-39) 96Kg,Christopher chu,95.9,95,100,105,130,135,140,105,140,245
Liverpool Spring Open '24,2024-05-25,Men's Under 23 102Kg,Jaime Abad,101.6,98,102,105,126,130,135,105,135,240
Liverpool Spring Open '24,2024-05-25,Men's Masters (35-39) 109+Kg,Ryan Swain,148.8,97,101,105,112,115,118,105,118,223
Liverpool Spring Open '24,2024-05-25,Men's Senior 96Kg,Michael Stables,94,92,-96,96,112,117,121,96,121,217
Liverpool Spring Open '24,2024-05-25,Men's Masters (35-39) 81Kg,Karl Clark,81,87,-92,92,120,-126,-126,92,120,212
Liverpool Spring Open '24,2024-05-25,Men's Senior 102Kg,Adam Brigham,100.5,93,-100,-106,100,107,114,93,114,207
Liverpool Spring Open '24,2024-05-25,Men's Senior 81Kg,Hari Kandiah,73.45,-88,88,-92,113,118,-123,88,118,206
Liverpool Spring Open '24,2024-05-25,Men's Under 23 89Kg,Charles  Tempest ,86.6,-84,84,90,100,105,110,90,110,200
Liverpool Spring Open '24,2024-05-25,Men's Senior 81Kg,Andrew Richardson,79.2,83,-87,-89,107,113,-118,83,113,196
Liverpool Spring Open '24,2024-05-25,Men's Senior 81Kg,Saamir AL Naamani,77.8,80,-85,85,95,100,105,85,105,190
Liverpool Spring Open '24,2024-05-25,Men's Under 23 89Kg,Jonathan  Davies,84.1,-75,75,80,95,100,106,80,106,186
Liverpool Spring Open '24,2024-05-25,Men's Youth Under 17 81Kg,Oscar Smith,77.2,80,-84,-84,-105,105,-110,80,105,185
Liverpool Spring Open '24,2024-05-25,Men's Junior Under 20 73Kg,Lucas Cheslett,72.4,75,-80,80,100,103,-110,80,103,183
Liverpool Spring Open '24,2024-05-25,Women's Senior 55Kg,Fraer Morrow,54.7,75,78,-80,95,99,101,78,101,179
Liverpool Spring Open '24,2024-05-25,Men's Senior 81Kg,RENE ZOKRA,78,65,70,75,-100,-100,100,75,100,175
Liverpool Spring Open '24,2024-05-25,Women's Senior 64Kg,Kia Martin,63.3,-67,67,69,-85,85,89,69,89,158
Liverpool Spring Open '24,2024-05-25,Men's Masters (45-49) 89Kg,Kevin Hardy,86.9,57,60,63,80,-84,88,63,88,151
Liverpool Spring Open '24,2024-05-25,Men's Senior 81Kg,Victor Ambrosio,79.4,60,65,70,-80,-80,80,70,80,150
Liverpool Spring Open '24,2024-05-25,Men's Masters (40-44) 102Kg,Dave Rawcliffe ,97.9,58,60,63,78,82,87,63,87,150
Liverpool Spring Open '24,2024-05-25,Women's Senior 59Kg,Katie Green,59,-61,61,64,81,84,-86,64,84,148
Liverpool Spring Open '24,2024-05-25,Women's Senior 64Kg,Chelsea Wilson,61.7,58,60,63,81,83,85,63,85,148
Liverpool Spring Open '24,2024-05-25,Women's Senior 59Kg,Sally Thompson-Taylor,58.6,61,63,65,77,-79,79,65,79,144
Liverpool Spring Open '24,2024-05-25,Women's Masters (45-49) 71Kg,Bev Rothwell,67,57,59,62,70,-73,-73,62,70,132
Liverpool Spring Open '24,2024-05-25,Men's Senior 61Kg,Ahmer  Ansari ,60.4,58,60,62,66,68,70,62,70,132
Liverpool Spring Open '24,2024-05-25,Women's Masters (40-44) 59Kg,Rebecca Hayhurst,59,53,55,60,70,-75,-75,60,70,130
Liverpool Spring Open '24,2024-05-25,Women's Under 23 64Kg,Robin Douglas,61.9,-52,52,55,70,-74,-76,55,70,125
Liverpool Spring Open '24,2024-05-25,Women's Masters (35-39) 64Kg,Natalie Harrison,59.6,-45,45,47,56,58,60,47,60,107
Liverpool Spring Open '24,2024-05-25,Women's Senior 49Kg,Batrisyia Junaidi,48.3,44,46,-48,50,53,55,46,55,101
Liverpool Spring Open '24,2024-05-25,Women's Masters (35-39) 81Kg,Nikki Hesford,76.8,34,36,40,55,58,60,40,60,100
Liverpool Spring Open '24,2024-05-25,Women's Under 23 55Kg,Abi Shrimpton,54.2,35,38,-40,45,48,-51,38,48,86
Liverpool Spring Open '24,2024-05-25,Women's Senior 81Kg,Jennifer Blundell,80.8,30,-34,34,40,45,50,34,50,84
Liverpool Spring Open '24,2024-05-25,Women's Senior 71Kg,Sophie Williams,64.4,30,34,-38,40,44,-48,34,44,78
Liverpool Spring Open '24,2024-05-25,Women's Senior 64Kg,Elicia Agar,63,-67,-67,67,-80,-80,-80,67,0,0
Liverpool Spring Open '24,2024-05-25,Men's Senior 89Kg,George Barker,88.4,-58,-58,-58,80,85,-90,0,85,0
