event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 109Kg,Kane Aubrey,106.5,95,100,105,140,-145,145,105,145,250
BUCS 25 VIRTUAL,2025-01-21,Men's Senior 89Kg,Zackary Horton,106.7,95,0,0,110,120,0,95,120,215
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 89Kg,Freddie Barter,84,90,-95,100,110,115,-120,100,115,215
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 89Kg,Matt Jones,87.8,83,88,92,110,-115,115,92,115,207
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 81Kg,Max O'Dare,80.8,80,84,87,107,-112,115,87,115,202
BUCS 25 VIRTUAL,2025-01-21,Men's Junior Under 20 102Kg,Thomas  Akehurst,99.8,80,85,90,100,105,110,90,110,200
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 89Kg,Benjamin Daniel Derek Harrington,83.1,90,0,0,110,0,0,90,110,200
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 102Kg,Thomas Jones,100.5,88,0,0,110,0,0,88,110,198
BUCS 25 VIRTUAL,2025-01-21,Men's Masters (35-39) 96Kg,Lewis  Devey ,90,80,85,0,106,111,0,85,111,196
BUCS 25 VIRTUAL,2025-01-21,Men's Senior 102Kg,Samuel Hayward,99.2,90,92,0,-103,103,0,92,103,195
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 73Kg,Harvey Brooks,72.8,82,87,90,95,100,105,90,105,195
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 96Kg,Daniel Ward,94.8,80,83,-85,109,112,-115,83,112,195
BUCS 25 VIRTUAL,2025-01-21,Men's Junior Under 20 89Kg,Simon Shilton,86.5,88,0,0,105,0,0,88,105,193
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 89Kg,Ion Sainsus,85,80,84,87,100,-105,105,87,105,192
BUCS 25 VIRTUAL,2025-01-21,Men's Senior 89Kg,Moritz Barwitzki,84.7,80,83,85,100,105,0,85,105,190
BUCS 25 VIRTUAL,2025-01-21,Men's Junior Under 20 89Kg,Jonny Watson,87.1,75,80,-83,103,107,110,80,110,190
BUCS 25 VIRTUAL,2025-01-21,Men's Junior Under 20 81Kg,Samuel Kassi,73.65,75,-80,-80,100,-105,105,75,105,180
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 81Kg,Marco Anaclerio ,77.4,75,-80,-80,100,0,0,75,100,175
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 81Kg,Harry Fox,75.1,75,-77,-77,-95,-100,100,75,100,175
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 81Kg,Thando Best,77.2,70,73,0,102,0,0,73,102,175
BUCS 25 VIRTUAL,2025-01-21,Men's Junior Under 20 81Kg,Tobi Clarke,76.5,75,0,0,100,0,0,75,100,175
BUCS 25 VIRTUAL,2025-01-21,Men's Junior Under 20 73Kg,Etienne Vitart,72.95,60,65,70,90,-95,95,70,95,165
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 73Kg,Sitou Yuan,71.5,70,0,0,95,0,0,70,95,165
BUCS 25 VIRTUAL,2025-01-21,Men's Junior Under 20 73Kg,sam kohler,72.9,70,-73,73,92,-100,0,73,92,165
BUCS 25 VIRTUAL,2025-01-21,Men's Senior 67Kg,Marco Urbina,66,70,73,75,75,80,85,75,85,160
BUCS 25 VIRTUAL,2025-01-21,Women's Under 23 87+Kg,Fleur Walker,90.4,60,-65,65,75,80,85,65,85,150
BUCS 25 VIRTUAL,2025-01-21,Women's Under 23 71Kg,Fay Graham,64.6,60,63,-66,75,80,0,63,80,143
BUCS 25 VIRTUAL,2025-01-21,Men's Under 23 55Kg,Tom Alker,52.85,60,0,0,75,0,0,60,75,135
BUCS 25 VIRTUAL,2025-01-21,Women's Under 23 71Kg,Chloe Ramage,70.5,50,55,58,65,70,75,58,75,133
BUCS 25 VIRTUAL,2025-01-21,Women's Senior 71Kg,Nina Forte,70.8,55,-57,57,60,65,70,57,70,127
BUCS 25 VIRTUAL,2025-01-21,Men's Senior 55Kg,"Ka Hou, Henrique Ao Ieong",53.6,50,52,54,71,72,0,54,72,126
BUCS 25 VIRTUAL,2025-01-21,Women's Senior 76Kg,Olivia Rowe,73.6,54,56,-58,67,70,-72,56,70,126
