event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
World Senior Championships 2019,2019-09-25,Men's Senior 109Kg,Owen Boxall,108.6,153,157,-161,187,193,-200,157,193,350
World Senior Championships 2019,2019-09-23,Men's Senior 96Kg,Edmon avetisyan,96,143,-147,-147,180,-185,-185,143,180,323
World Senior Championships 2019,2019-09-20,Men's Senior 73Kg,Jonathan Chin,72.45,116,120,124,147,-152,-154,124,147,271
World Senior Championships 2019,2019-09-27,Women's Senior 87+Kg,Emily Campbell,120,114,-118,-118,145,149,153,114,153,267
World Senior Championships 2019,2019-09-19,Men's Senior 67Kg,Haroon Siraj,66.85,110,-115,-115,137,-143,-143,110,137,247
World Senior Championships 2019,2019-09-23,Women's Senior 71Kg,Emily Godley,70.4,94,97,100,124,126,-131,100,126,226
World Senior Championships 2019,2019-09-22,Women's Senior 64Kg,Sarah Davies,63.75,95,98,-100,124,-129,-130,98,124,222
World Senior Championships 2019,2019-09-20,Women's Senior 59Kg,Zoe Smith,58.9,93,-96,-96,119,-123,123,93,123,216
World Senior Championships 2019,2019-09-23,Women's Senior 71Kg,Sally Bennett,68.75,89,-92,-92,-107,107,-112,89,107,196
World Senior Championships 2019,2019-09-21,Women's Senior 59Kg,Olivia Blatch,58.65,80,-82,82,101,-104,-104,82,101,183
World Senior Championships 2019,2019-09-19,Women's Senior 55Kg,Amy Williams,54.8,73,76,-78,94,97,-99,76,97,173
World Senior Championships 2019,2019-09-18,Women's Senior 49Kg,Kelly-Jo Robson,48.95,67,69,-71,84,-87,87,69,87,156
World Senior Championships 2019,2019-09-18,Women's Senior 49Kg,Noorin Gulam,48.95,-66,66,-69,84,-87,-87,66,84,150
World Senior Championships 2019,2019-09-20,Men's Senior 73Kg,Gareth Evans,71.2,0,0,0,0,0,0,0,0,0
