event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Guildford Weightlifting Summer Open,2024-09-29,Men's Senior 89Kg,Emil Stewart-Nerona,86.8,115,-119,-119,153,157,-161,115,157,272
Guildford Weightlifting Summer Open,2024-09-29,Men's Senior 96Kg,Alex Moseley,91.7,112,-117,118,145,150,154,118,154,272
Guildford Weightlifting Summer Open,2024-09-29,Men's Senior 109Kg,Oscar Searle,105.7,104,109,-114,143,147,-155,109,147,256
Guildford Weightlifting Summer Open,2024-09-29,Men's Masters (35-39) 109Kg,Kristian  Baller,103.6,-105,105,112,130,-140,143,112,143,255
Guildford Weightlifting Summer Open,2024-09-29,Men's Senior 89Kg,Matthew Dwornik,88.6,112,-117,-117,131,-136,139,112,139,251
Guildford Weightlifting Summer Open,2024-09-29,Men's Senior 96Kg,oliver fernihough,95.2,107,-112,-112,-135,135,142,107,142,249
Guildford Weightlifting Summer Open,2024-09-29,Men's Under 23 96Kg,Rupert Yeung,91,93,98,-103,123,128,-134,98,128,226
Guildford Weightlifting Summer Open,2024-09-29,Men's Under 23 81Kg,Yarden Alloun,78.4,78,82,85,110,115,120,85,120,205
Guildford Weightlifting Summer Open,2024-09-29,Men's Masters (35-39) 81Kg,Andrew Newman,80.8,75,79,-84,-110,110,115,79,115,194
Guildford Weightlifting Summer Open,2024-09-29,Women's Senior 76Kg,Angela Wyss,75.95,80,85,-90,96,100,102,85,102,187
Guildford Weightlifting Summer Open,2024-09-29,Men's Masters (40-44) 96Kg,Russell Haworth,94.2,70,-74,77,96,101,106,77,106,183
Guildford Weightlifting Summer Open,2024-09-29,Women's Senior 81Kg,Diani Hall,76.8,-71,71,-74,93,97,101,71,101,172
Guildford Weightlifting Summer Open,2024-09-29,Men's Under 23 81Kg,Keiran Bryant,77,60,70,75,80,90,95,75,95,170
Guildford Weightlifting Summer Open,2024-09-29,Women's Senior 81Kg,Georgie Dawson,80.5,71,74,-77,93,-97,-97,74,93,167
Guildford Weightlifting Summer Open,2024-09-29,Women's Junior Under 20 76Kg,Xcena Pasqualin,74.4,70,-73,-74,90,93,-97,70,93,163
Guildford Weightlifting Summer Open,2024-09-29,Men's Masters (45-49) 89Kg,Jon Wilkins,87.1,-67,68,73,90,-93,-93,73,90,163
Guildford Weightlifting Summer Open,2024-09-29,Women's Senior 59Kg,Liz Ng,58.8,64,67,70,78,82,-86,70,82,152
Guildford Weightlifting Summer Open,2024-09-29,Women's Senior 71Kg,Katy Gant,70.8,60,63,65,80,-83,83,65,83,148
Guildford Weightlifting Summer Open,2024-09-29,Women's Senior 55Kg,Kate Rattley,54.5,57,60,62,77,80,-83,62,80,142
Guildford Weightlifting Summer Open,2024-09-29,Men's Masters (50-54) 102Kg,Andrew Monaghan,96.6,50,54,60,70,75,81,60,81,141
Guildford Weightlifting Summer Open,2024-09-29,Women's Senior 64Kg,Alexandra Bovey,62.7,58,61,64,70,72,-76,64,72,136
Guildford Weightlifting Summer Open,2024-09-29,Women's Senior 49Kg,Libby Gamble,48.8,50,53,-55,66,68,-70,53,68,121
Guildford Weightlifting Summer Open,2024-09-29,Women's Senior 49Kg,Michelle Lam,48.9,44,47,50,60,63,-66,50,63,113
Guildford Weightlifting Summer Open,2024-09-29,Women's Senior 59Kg,Emily Partner,58.8,40,43,46,54,57,60,46,60,106
Guildford Weightlifting Summer Open,2024-09-29,Women's Senior 49Kg,Sookyeong Kang,49,35,-38,38,50,-53,-53,38,50,88
