event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 45,VIRAMA Deborah,44.9,55.0,-0.0,-0.0,67.0,-0.0,-0.0,55.0,67.0,122.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 49,EDMOND Neige line,48.3,53.0,55.0,-57.0,65.0,67.0,-70.0,55.0,67.0,122.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 55,BOUTIN Solène,54.9,55.0,58.0,-60.0,-73.0,73.0,-76.0,58.0,73.0,131.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 55,BRIOIS Luna,54.3,-48.0,-48.0,48.0,-61.0,62.0,-65.0,48.0,62.0,110.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 55,CADET Elodie,53.4,-40.0,-40.0,40.0,50.0,53.0,-56.0,40.0,53.0,93.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 55,BONNEMER Hermine,52.2,-37.0,37.0,-40.0,-48.0,50.0,52.0,37.0,52.0,89.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 59,VERMONT Morgane,59.0,67.0,70.0,73.0,83.0,86.0,-90.0,73.0,86.0,159.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 59,CADET Auberi,58.8,55.0,58.0,-60.0,73.0,76.0,-78.0,58.0,76.0,134.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 59,SACRIAS Elia,57.3,50.0,53.0,56.0,62.0,65.0,68.0,56.0,68.0,124.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 59,DE COCK Alexandra,56.0,49.0,51.0,-54.0,62.0,64.0,-66.0,51.0,64.0,115.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 64,HOARAU Veronique,62.6,54.0,57.0,-60.0,72.0,76.0,78.0,57.0,78.0,135.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 71,AGAPET Melissa,68.2,54.0,57.0,60.0,66.0,70.0,74.0,60.0,74.0,134.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F 81,LEIBUNDGUTH Lisa,79.6,68.0,72.0,74.0,-93.0,93.0,98.0,74.0,98.0,172.0
REU - Chpt Ligue - La possession - SENIORE,2022-04-03,SEN F >87,HOAREAU Marjorie,94.6,58.0,61.0,-64.0,78.0,81.0,-84.0,61.0,81.0,142.0
