event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,U17 Women 55,KOUCHENSKY Darya,52.3,48.0,50.0,52.0,59.0,62.0,64.0,52.0,64.0,116.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,U17 Women 55,LHEUREUX Alix,55.0,32.0,34.0,-36.0,42.0,44.0,-46.0,34.0,44.0,78.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,U20 Women 76,FURET Zoé,75.8,63.0,66.0,69.0,74.0,77.0,80.0,69.0,80.0,149.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 45,BIENVENU Aimée,45.0,52.0,55.0,-57.0,73.0,-75.0,76.0,55.0,76.0,131.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 49,LACOSTE Marlène,48.6,-48.0,48.0,-50.0,63.0,-66.0,-67.0,48.0,63.0,111.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 55,DESBORDES Emma,54.2,45.0,48.0,50.0,55.0,-57.0,57.0,50.0,57.0,107.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 55,LOYAU Marie andine,55.0,46.0,-48.0,48.0,-57.0,57.0,-60.0,48.0,57.0,105.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 59,JOUNIAUX Camille,56.4,-71.0,71.0,75.0,87.0,91.0,-93.0,75.0,91.0,166.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 59,DIAZ Pauline,55.9,-52.0,52.0,58.0,70.0,75.0,-80.0,58.0,75.0,133.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 59,GODEFROIT Blandine,57.6,52.0,55.0,57.0,65.0,68.0,71.0,57.0,71.0,128.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 59,SANCHEZ Camille,58.1,56.0,59.0,-62.0,64.0,67.0,-69.0,59.0,67.0,126.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 59,MARC Carla-jade,56.2,40.0,43.0,-46.0,55.0,58.0,60.0,43.0,60.0,103.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 64,DUROT Virginie,62.6,71.0,-76.0,77.0,91.0,-93.0,-93.0,77.0,91.0,168.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 64,PETROSYAN Maria,61.6,-55.0,55.0,-58.0,67.0,-69.0,70.0,55.0,70.0,125.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 71,DUCLAVÉ Cassandra,66.1,-70.0,-72.0,-72.0,88.0,-91.0,-91.0,-70.0,88.0,88.0
NAQ - REG 2 - Bordeaux power camp - 2éme tour régional zone sud,2022-11-19,SEN Women 87,FABRE Camille,86.1,-62.0,62.0,-67.0,82.0,86.0,90.0,62.0,90.0,152.0
