event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 35,RIQUIER Alicia,31.02,12.0,14.0,16.0,22.0,24.0,-26.0,16.0,24.0,76.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 35,DECORTE-DELHAIE Leonie,34.2,13.0,14.0,15.0,20.0,22.0,23.0,15.0,23.0,74.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 35,RIQUIER Marie,34.8,12.0,14.0,16.0,17.0,19.0,21.0,16.0,21.0,70.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 40,ARAB Aliyah,39.1,22.0,23.0,25.0,28.0,30.0,31.0,25.0,31.0,109.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 40,GEERAERT Emmy,36.2,13.0,15.0,16.0,20.0,22.0,23.0,16.0,23.0,76.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 40,PEREIRA Amalia,36.9,18.0,19.0,-21.0,28.0,-29.0,-29.0,19.0,28.0,0.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 45,BOSQ Selena,42.9,21.0,23.0,-25.0,30.0,32.0,33.0,23.0,33.0,109.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 45,BERNARD Liliana,40.3,13.0,15.0,17.0,18.0,20.0,21.0,17.0,21.0,73.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 49,RADAMA Shaina,48.8,33.0,35.0,36.0,46.0,48.0,50.0,36.0,50.0,169.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 49,DODRE Mae,48.4,-33.0,33.0,34.0,40.0,42.0,44.0,34.0,44.0,153.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 49,DEVINCKE Marion,46.3,14.0,16.0,17.0,18.0,20.0,-21.0,17.0,20.0,71.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 55,LEDOUX Shaïna,52.4,16.0,18.0,-20.0,25.0,27.0,28.0,18.0,28.0,89.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 55,PREVOST Anais,53.4,13.0,15.0,17.0,18.0,20.0,22.0,17.0,22.0,74.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 59,DAUPHIN Zoe,57.1,22.0,24.0,-25.0,20.0,22.0,24.0,24.0,24.0,92.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 64,FONTENELLE Chloe,59.5,33.0,35.0,37.0,51.0,53.0,-55.0,37.0,53.0,176.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 64,CUVILLIER Ema,59.8,31.0,33.0,35.0,42.0,44.0,46.0,35.0,46.0,158.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 64,THIRY Cheyenne,59.4,16.0,18.0,-20.0,25.0,27.0,29.0,18.0,29.0,90.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women 64,OPIGEZ Lena,62.7,16.0,18.0,19.0,22.0,24.0,25.0,19.0,25.0,86.0
HDF - Challenge Avenir - Grande-synthe - U13 Filles 4° CHAL & Epreuves Physiques,2023-05-13,U13 Women >71,NAKOULMA Mounira,102.5,29.0,31.0,33.0,37.0,39.0,-41.0,33.0,39.0,140.0
