event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
NDIE - Chpt Province - Rouen - femme,2022-02-27,U15 Women 49,HANOCQUE Astrid,48.8,23.0,25.0,27.0,32.0,-35.0,35.0,27.0,35.0,62.0
NDIE - Chpt Province - Rouen - femme,2022-02-27,U17 Women 55,GOST Lola,53.2,37.0,40.0,-42.0,50.0,52.0,53.0,40.0,53.0,93.0
NDIE - Chpt Province - Rouen - femme,2022-02-27,U17 Women 59,ANDREU Juliette,57.2,33.0,36.0,-39.0,40.0,-43.0,44.0,36.0,44.0,80.0
NDIE - Chpt Province - Rouen - femme,2022-02-27,U17 Women >81,CONRAD Evy,83.6,40.0,44.0,-47.0,52.0,-56.0,58.0,44.0,58.0,102.0
NDIE - Chpt Province - Rouen - femme,2022-02-27,U20 Women 55,ANDREU Justine,54.3,33.0,35.0,-37.0,48.0,51.0,-55.0,35.0,51.0,86.0
NDIE - Chpt Province - Rouen - femme,2022-02-27,U20 Women 59,GODU Lou-anne,58.7,45.0,48.0,50.0,60.0,64.0,-70.0,50.0,64.0,114.0
NDIE - Chpt Province - Rouen - femme,2022-02-27,U20 Women 71,BOUST Emma,69.2,55.0,58.0,61.0,70.0,74.0,76.0,61.0,76.0,137.0
NDIE - Chpt Province - Rouen - femme,2022-02-27,SEN Women 55,GUEROULT Gwenaëlle,54.2,-55.0,55.0,58.0,70.0,73.0,-75.0,58.0,73.0,131.0
NDIE - Chpt Province - Rouen - femme,2022-02-27,SEN Women 59,TAQUIN Laura,56.2,60.0,64.0,67.0,-72.0,72.0,-75.0,67.0,72.0,139.0
NDIE - Chpt Province - Rouen - femme,2022-02-27,SEN Women 59,LABADIE Constance,57.9,45.0,-50.0,50.0,55.0,60.0,-62.0,50.0,60.0,110.0
NDIE - Chpt Province - Rouen - femme,2022-02-27,SEN Women 71,ASPERTI Harmelyne,66.6,47.0,51.0,-56.0,68.0,-71.0,71.0,51.0,71.0,122.0
NDIE - Chpt Province - Rouen - femme,2022-02-27,SEN Women 71,MABILLE Aude,67.8,48.0,-50.0,-55.0,57.0,60.0,63.0,48.0,63.0,111.0
