event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 81,LEPAUL Emmanuel,79.6,128.0,132.0,135.0,158.0,-164.0,165.0,135.0,165.0,300.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 81,CITAS Raphael,73.7,-110.0,110.0,115.0,150.0,155.0,-0.0,115.0,155.0,270.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 81,GRAILLOT Steven,77.7,108.0,112.0,115.0,145.0,150.0,-155.0,115.0,150.0,265.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 81,D'ANNA Steven,74.5,90.0,102.0,-108.0,130.0,135.0,140.0,102.0,140.0,242.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 81,MULLER John,80.5,101.0,-105.0,105.0,-132.0,132.0,136.0,105.0,136.0,241.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 89,SPERKA Sacha,88.9,128.0,132.0,-135.0,155.0,160.0,-164.0,132.0,160.0,292.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 89,CARABETTA Guillaume,88.1,115.0,120.0,125.0,145.0,155.0,160.0,125.0,160.0,285.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 89,GROSJEAN Alexandre,83.2,112.0,116.0,-120.0,132.0,-136.0,136.0,116.0,136.0,252.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 102,TSCHAN Yannick,99.5,140.0,-145.0,-145.0,173.0,178.0,180.0,140.0,180.0,320.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 102,GRAILLOT Jessy,96.4,133.0,138.0,-141.0,160.0,165.0,-169.0,138.0,165.0,303.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 102,GVOZDENOVIC Michel,101.6,105.0,110.0,-120.0,130.0,140.0,150.0,110.0,150.0,260.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 109,SCHACHERER Damien,108.0,135.0,140.0,-145.0,166.0,172.0,-180.0,140.0,172.0,312.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M 109,LEFEBVRE Lionel,102.1,110.0,120.0,-125.0,135.0,140.0,-150.0,120.0,140.0,260.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M >109,FERRE Benjamin,109.6,142.0,146.0,-150.0,183.0,192.0,200.0,146.0,200.0,346.0
BFC - TOP 9 / NAT - Saint marcellin - 1ère journée,2023-10-21,SEN M >109,MARTIN Hugo,124.1,133.0,138.0,141.0,165.0,170.0,177.0,141.0,177.0,318.0
