event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,U15 Women 71,MIGNOT Daphné,70.5,24.0,-27.0,27.0,31.0,-34.0,34.0,27.0,34.0,61.0
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,U17 Women 55,JALKH Elyssa,51.33,28.0,30.0,-32.0,36.0,39.0,-41.0,30.0,39.0,69.0
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,SEN Women 49,CAZEAU Chloe,47.0,-36.0,36.0,39.0,55.0,58.0,-61.0,39.0,58.0,97.0
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,SEN Women 55,DELGOULET Hélène,52.7,35.0,40.0,45.0,50.0,55.0,-60.0,45.0,55.0,100.0
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,SEN Women 59,LEDERER Adélaide,57.2,48.0,51.0,-54.0,56.0,-60.0,-63.0,51.0,56.0,107.0
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,SEN Women 59,GIRAUD Isabelle,55.6,-28.0,28.0,-31.0,36.0,-40.0,40.0,28.0,40.0,68.0
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,SEN Women 64,LOUSTALET JOUAN Anaïs,63.0,67.0,-71.0,-72.0,77.0,80.0,-83.0,67.0,80.0,147.0
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,SEN Women 64,MAGAR Solene,63.5,50.0,53.0,56.0,60.0,-66.0,66.0,56.0,66.0,122.0
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,SEN Women 64,FOULOUNOUX Jade,60.0,35.0,38.0,-41.0,-53.0,53.0,55.0,38.0,55.0,93.0
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,SEN Women 64,LOPES DOS SANTOS Magali,60.6,35.0,-38.0,-38.0,42.0,-45.0,45.0,35.0,45.0,80.0
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,SEN Women 71,LEMAIRE Naïma,64.6,46.0,-48.0,-50.0,-53.0,-55.0,-55.0,46.0,-53.0,0.0
NAQ - Challenge Avenir - La teste - 2éme tour régional zone sud,2022-12-17,SEN Women 87,MARASCALCHI Marion,82.8,40.0,44.0,-47.0,57.0,62.0,-67.0,44.0,62.0,106.0
