event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,U17 Men 67,MAGGIO Aaron,61.4,80.0,85.0,-88.0,95.0,100.0,105.0,85.0,105.0,190.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,U17 Men 81,ANDRIEU Oscar,79.5,68.0,72.0,-75.0,74.0,-78.0,78.0,72.0,78.0,150.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,U20 Men 81,REY Dorian,78.5,105.0,-110.0,-110.0,135.0,-140.0,-140.0,105.0,135.0,240.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 67,JULLIEN Gabriel,65.5,95.0,-100.0,-100.0,113.0,117.0,-121.0,95.0,117.0,212.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 67,APRAHAMIAN Azad,66.4,-90.0,90.0,-95.0,101.0,105.0,-107.0,90.0,105.0,195.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 67,CONILL Axel,63.6,80.0,-85.0,-85.0,100.0,105.0,-110.0,80.0,105.0,185.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 73,CANESTRIER Jean,70.6,75.0,80.0,-0.0,95.0,100.0,-103.0,80.0,100.0,180.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 81,SIMEONOV Tsvetan,77.3,100.0,110.0,-113.0,110.0,120.0,125.0,110.0,125.0,235.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 81,LAHAYE Pierre,78.4,100.0,104.0,106.0,125.0,-130.0,-130.0,106.0,125.0,231.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 81,BAUDRY Marc,74.6,-75.0,75.0,-81.0,95.0,-100.0,100.0,75.0,100.0,175.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 81,MOUMEN Arafet,73.9,-70.0,-70.0,70.0,-90.0,90.0,-93.0,70.0,90.0,160.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 89,HENNOUS Mathis,86.5,100.0,-110.0,112.0,130.0,-140.0,145.0,112.0,145.0,257.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 89,LACOUR Nathan,84.0,105.0,-110.0,-110.0,135.0,140.0,-145.0,105.0,140.0,245.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 89,GANDON Romain,81.1,105.0,110.0,-115.0,120.0,-130.0,-135.0,110.0,120.0,230.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 89,CAMPS Sebastien,82.7,90.0,-95.0,95.0,105.0,-110.0,110.0,95.0,110.0,205.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 89,ROLANDO Jonathan,81.7,80.0,85.0,91.0,100.0,105.0,-108.0,91.0,105.0,196.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 89,PIERROT Robin,85.2,85.0,90.0,-93.0,100.0,-105.0,105.0,90.0,105.0,195.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 89,BONICI MORENO Sebastien,85.8,72.0,-75.0,-77.0,80.0,83.0,-86.0,72.0,83.0,155.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 96,CAGNASSO Florian,94.8,-95.0,-95.0,97.0,115.0,120.0,123.0,97.0,123.0,220.0
PACA - REG 2 - Villeneuve-loubet - 4ème tour REG HOMMES,2024-03-10,SEN Men 96,MENTZ Kevin,89.6,83.0,86.0,88.0,112.0,-116.0,-118.0,88.0,112.0,200.0
