event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,U17 Women 55,BOYER Kristina,54.5,50.0,53.0,56.0,70.0,73.0,76.0,56.0,76.0,132.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Women 55,CHAIX Calista,49.8,-45.0,45.0,-47.0,55.0,-58.0,58.0,45.0,58.0,103.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Women 59,KEGREISZ Valentine,56.4,-51.0,53.0,-56.0,60.0,63.0,-67.0,53.0,63.0,116.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Women 64,ROUSO Justine,60.0,-63.0,64.0,-67.0,80.0,84.0,86.0,64.0,86.0,150.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Women 64,WAZNI Geneviève,62.5,54.0,58.0,-60.0,65.0,-69.0,-71.0,58.0,65.0,123.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Women 64,PETERS Morgane,59.9,38.0,41.0,43.0,50.0,54.0,-58.0,43.0,54.0,97.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Women 64,BOYER Noemie,62.0,28.0,30.0,32.0,38.0,41.0,43.0,32.0,43.0,75.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Women 71,LEPLA Jalle,67.7,35.0,38.0,-40.0,48.0,50.0,55.0,38.0,55.0,93.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Women 76,BAUDRY Charlotte,72.5,66.0,70.0,72.0,79.0,83.0,85.0,72.0,85.0,157.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Women 76,DALIA Carla,75.3,60.0,64.0,68.0,80.0,85.0,-89.0,68.0,85.0,153.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Women >87,GIMBERT Valeriane,97.6,54.0,-58.0,60.0,77.0,82.0,85.0,60.0,85.0,145.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Women >87,BONDU Manon,100.3,-48.0,-50.0,50.0,62.0,66.0,-70.0,50.0,66.0,116.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,U20 Men 61,ALONSO Nicolas,61.0,55.0,60.0,63.0,75.0,80.0,85.0,63.0,85.0,148.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Men 67,GENDRE Sebastien,64.3,30.0,35.0,-40.0,45.0,50.0,-55.0,35.0,50.0,85.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Men 73,PONS Thierry,71.8,93.0,98.0,102.0,117.0,-122.0,-122.0,102.0,117.0,219.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Men 73,GAY Maxime,71.0,77.0,82.0,-87.0,100.0,110.0,116.0,82.0,116.0,198.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Men 81,BASSI Grégory,74.2,80.0,88.0,-95.0,110.0,118.0,123.0,88.0,123.0,211.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Men 81,SIRUGUET Quentin,81.0,90.0,95.0,-100.0,110.0,115.0,-118.0,95.0,115.0,210.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Men 81,KUKRIC Stéphane,79.0,60.0,65.0,-70.0,75.0,80.0,-85.0,65.0,80.0,145.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Men 89,LAUGIER Jonathan,82.2,105.0,-110.0,112.0,125.0,130.0,-135.0,112.0,130.0,242.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Men 89,MARIN Clément,86.2,-100.0,100.0,105.0,-115.0,120.0,125.0,105.0,125.0,230.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Men 89,MOULIS Franck,86.5,80.0,85.0,90.0,-100.0,100.0,110.0,90.0,110.0,200.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Men 102,RAFFALI Camille,99.8,76.0,80.0,-85.0,95.0,-98.0,-100.0,80.0,95.0,175.0
PACA - Cpe de France des Clubs - Monteux - Secteur C - SEN Mixte,2024-01-28,SEN Men >109,COULLET Anthony,152.0,150.0,-160.0,-160.0,185.0,196.0,-205.0,150.0,196.0,346.0
